09.11.2023                                                                                         Dynamic List Display                                                                                                                                                  1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier          |Matl Group|Un|Order     |  Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                  |   Ordered|On        |G/L Acct  |Shortage|
|E0465459 |07.11.2023|Contract Vendor Designtest & Balance Co.|22842508  |          |Designtest Balance Co Ltd         |CS5025    |AU|4000087825|   14,300 |X|        |07.11.2023|          |Designtest Balance Co Ltd         |        0 |          |7411011000|      0 |
|E0465459 |07.11.2023|Modern Niagara HVAC Maintenance         |22842509  |          |Modern Niagara Toronto Inc        |CS5025    |AU|4000087484|    1,608 |X|        |07.11.2023|          |Modern Niagara Toronto Inc        |        0 |          |7411011000|      0 |
|E0381501 |07.11.2023|B04-Wooden Wall protector panel fell off|22842510  |3000014558|H Sanderson & Son Construction Ltd|CS5025    |AU|4000114163|      517 | |        |07.11.2023|08.11.2023|H Sanderson & Son Construction Ltd|      517 |          |7411011000|      0 |
|E0465459 |07.11.2023|REPAIR MET ONE MODEL 3425 APC 1307      |22842511  |3000014559|Viro Mart Ltd                     |CS5025    |AU|4000114165|      300 | |        |07.11.2023|08.11.2023|Viro Mart Ltd                     |      300 |          |7411011000|      0 |
|I0548244 |07.11.2023|MR-00005955: SQUARE CONE DIFFUSERS: SCDA|22907116  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000104427|        2 |X|        |07.11.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0538357 |07.11.2023|MR-00005955: SQUARE CONE DIFFUSERS: SCDA|22907117  |3000014516|RS Integrated Supply Canada Corp  |MC2002    |EA|4000104427|        2 | |        |07.11.2023|07.11.2023|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|I0538357 |07.11.2023|MR-00005956: 24" X 24" X 1/4" POLYCARBON|22907118  |3000014516|RS Integrated Supply Canada Corp  |MC2002    |EA|4000110162|        4 | |        |07.11.2023|07.11.2023|RS Integrated Supply Canada Corp  |        4 |          |7411002300|      0 |
|E0381501 |08.11.2023|Door Sweeps in Mech RM 291/292          |22907123  |          |H Sanderson & Son Construction Ltd|CS5025    |AU|4000114310|  373.750 | |        |08.11.2023|          |H Sanderson & Son Construction Ltd|        0 |          |7411011000|      0 |
|I0253031 |08.11.2023|MR-00005961:Motor D134                  |22907124  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000114422|        1 |X|        |08.11.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|E0465459 |07.11.2023|Repair to door for Rm249 in B60         |22907129  |          |H Sanderson & Son Construction Ltd|CS5025    |AU|4000106479|  937.250 |X|        |07.11.2023|          |H Sanderson & Son Construction Ltd|        0 |          |7411011000|      0 |
|E0465459 |07.11.2023|Repair to door for Rm249 in B60         |22907130  |3000014558|H Sanderson & Son Construction Ltd|CS5025    |AU|4000106479|  937.250 | |        |07.11.2023|08.11.2023|H Sanderson & Son Construction Ltd|  937.250 |          |7411011000|      0 |
|E0465459 |07.11.2023|B60- Sump pit Overflow - Sprint         |22907131  |          |Sprint Mechanical Inc             |CS5025    |AU|4000100061|    1,321 |X|        |07.11.2023|          |Sprint Mechanical Inc             |        0 |          |7411011000|      0 |
|E0381501 |08.11.2023|Parking Line Additions                  |22907611  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000114312|1,161.500 | |        |08.11.2023|          |Paint Pro Surface Coating Inc     |        0 |          |7411011000|      0 |
|I0544747 |08.11.2023|MR-00005952, SMART UPS, APCSMT2200RM2UC |22907612  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000111832|        1 | |        |08.11.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |08.11.2023|MR-00005952,  EATON UPS,  9SX1500       |22907613  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000111832|        1 | |        |08.11.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |08.11.2023|MR-00005952,  POWER SUPPLY, 9SX700      |22907614  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000111832|        2 | |        |08.11.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|E0465459 |08.11.2023|MR-00005948, Thermostat, TH1110DV1009   |22907615  |3000014556|RS Integrated Supply Canada Corp  |MC2002    |EA|4000113675|        2 | |        |08.11.2023|08.11.2023|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|E0465459 |08.11.2023|MR-00005950, MOTOR, 50504W01DOE         |22907616  |3000014556|RS Integrated Supply Canada Corp  |MC2002    |EA|4000113832|        1 | |        |08.11.2023|08.11.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0465459 |08.11.2023|MR-00005951, SMART UPS,  APCSMT2200RM2UC|22907617  |3000014556|RS Integrated Supply Canada Corp  |MC2002    |EA|4000111833|        1 | |        |08.11.2023|08.11.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0465459 |08.11.2023|MR-00005953, LEAD ACID BATTERY, PS-12550|22907618  |3000014556|RS Integrated Supply Canada Corp  |MC2002    |EA|4000111043|        2 | |        |08.11.2023|08.11.2023|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|I0253031 |08.11.2023|Install Lock on Door Room 121A          |22931968  |3000014561|Acp Lock & Security Inc           |CS5025    |AU|4000114485|  886.520 | |        |08.11.2023|08.11.2023|Acp Lock & Security Inc           |  886.520 |          |7411011000|      0 |
|E0381501 |08.11.2023|B92 AUT1149 Install access panel        |22931970  |          |H Sanderson & Son Construction Ltd|CS5025    |AU|4000034756|    1,725 | |        |08.11.2023|          |H Sanderson & Son Construction Ltd|        0 |          |7411011000|      0 |
|E0381501 |08.11.2023|B83 RM 128 Bulkhead Painting            |22931971  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000110387|  419.750 | |        |08.11.2023|          |Paint Pro Surface Coating Inc     |        0 |          |7411011000|      0 |
|I0253031 |08.11.2023|MR-00005961:Motor D134                  |22972342  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000114422|        1 |X|        |08.11.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0253031 |08.11.2023|MR-00005961:Motor D134                  |22972343  |3000014533|RS Integrated Supply Canada Corp  |MC2002    |EA|4000114422|        1 | |        |08.11.2023|08.11.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0381501 |08.11.2023|Surface paint is chipping               |22972344  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000109096|  333.500 | |        |08.11.2023|          |Paint Pro Surface Coating Inc     |        0 |          |7411011000|      0 |
|E0465459 |08.11.2023|MR-00005954, LEAD ACID BATTERY,  PS-1255|22972352  |3000014556|RS Integrated Supply Canada Corp  |MC2002    |EA|4000111046|        2 | |        |08.11.2023|08.11.2023|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|E0465459 |08.11.2023|MR-00005958,LEAD ACID BATTERY, NP45-12  |22972353  |3000014556|RS Integrated Supply Canada Corp  |MC2002    |EA|4000111044|        2 | |        |08.11.2023|08.11.2023|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|E0465459 |08.11.2023|MR-00005959, LEAD ACID BATTERY,  NP45-12|22972354  |3000014556|RS Integrated Supply Canada Corp  |MC2002    |EA|4000111045|        2 | |        |08.11.2023|08.11.2023|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|E0465459 |08.11.2023|MR-00005960, LEAD ACID BATTERY, NP45-12 |22972355  |3000014556|RS Integrated Supply Canada Corp  |MC2002    |EA|4000111600|        2 | |        |08.11.2023|08.11.2023|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|E0465459 |08.11.2023|MR-00005939,Connector Male End,MTCC-T-M |22972356  |3000014556|RS Integrated Supply Canada Corp  |MC2002    |EA|4000112154|        2 | |        |08.11.2023|08.11.2023|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|E0465459 |08.11.2023|MR-00005939,Connector Female,MTCC-T-F   |22972357  |3000014556|RS Integrated Supply Canada Corp  |MC2002    |EA|4000112154|        2 | |        |08.11.2023|08.11.2023|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|E0465459 |08.11.2023|MR-00005925, APC Smart UPS, SMC1500C    |22972358  |3000014556|RS Integrated Supply Canada Corp  |MC2002    |EA|4000110716|        2 | |        |08.11.2023|08.11.2023|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|E0465459 |08.11.2023|MR-00005940, TRANSFORMER, R841C1144     |22972359  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000096809|        1 |X|        |08.11.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |08.11.2023|MR-00005957, Lead Acid Battery,  NP7-6  |22972360  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000092885|        2 |X|        |08.11.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |08.11.2023|MR-00005957, Powersonic Battery,PS-12350|22972361  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000092885|        1 |X|        |08.11.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|E0465459 |08.11.2023|B04-Men's W/R fix the door              |22972362  |          |Wilcox Door Service Inc           |CS5025    |AU|4000038263|    1,490 |X|        |08.11.2023|          |Wilcox Door Service Inc           |        0 |          |7411011000|      0 |
|E0465459 |08.11.2023|B71 – Bio freezer (BIF 1500)            |22972363  |          |Esbe Scientific                   |CS5025    |AU|4000107572|  475.630 | |        |08.11.2023|          |Esbe Scientific                   |        0 |          |7411011000|      0 |
|E0468149 |08.11.2023|CSW12641877, Asco, Solonoid Valve 120 v |22993140  |          |Wajax Industrial Components       |MC2002    |EA|4000112177|        2 | |        |08.11.2023|          |Wajax Industrial Components       |        0 |          |7411002300|      0 |
|E0381501 |09.11.2023|B90 Tetanus - Facility Deficiencies     |22993888  |          |Preferred Polymer Coatings Ltd    |CS5025    |AU|4000114762|3,309.440 | |        |09.11.2023|          |Preferred Polymer Coatings Ltd    |        0 |          |7411011000|      0 |
|E0465459 |09.11.2023|Lenworth Support                        |22993889  |          |Candex Solutions Canada Inc       |CS5025    |AU|4000096975|  690.500 | |        |09.11.2023|          |Candex Solutions Canada Inc       |        0 |          |7411011000|      0 |
|E0526853 |09.11.2023|MR-00005936; Gearbox Repair             |22993978  |3000014577|RS Integrated Supply Canada Corp  |MC2002    |EA|4000107861|        2 | |        |09.11.2023|09.11.2023|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|E0526853 |09.11.2023|MR-00005971;Repl Mech Seal;186574       |22993979  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000105626|        3 | |        |09.11.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|E0381501 |09.11.2023|B90 Tet live painting repairs           |23021929  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000114762|1,558.250 | |        |09.11.2023|          |Paint Pro Surface Coating Inc     |        0 |          |7411011000|      0 |
|I0253031 |09.11.2023|MR-00005972: spray paint                |23021930  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000112480|        1 | |        |09.11.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0253031 |09.11.2023|MR-00005972: spray paint grey           |23021931  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000112480|        1 | |        |09.11.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0253031 |09.11.2023|1Y Tasks                                |23021932  |          |Beckman Coulter Canada Lp         |CS5025    |AU|4000097355|1,935.650 | |        |01.12.2023|          |Beckman Coulter Canada Lp         |        0 |          |7411011000|      0 |
|E0526853 |09.11.2023|Plastic surrounds for pipes coming off  |23022168  |          |Catina Contracting                |CS5025    |AU|4000111605|      770 | |        |09.11.2023|          |Catina Contracting                |        0 |          |7411011000|      0 |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
