29.05.2024                                                                                           Dynamic List Display                                                                                                                                                    1
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier           |Matl Group|Un|Order     |   Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                   |    Ordered|On        |G/L Acct  |Shortage|
|I0552673 |25.04.2024|MR-00006266: DUCT 3IN FLEXIBLE          |28010640  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141848|         1 | |        |07.06.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0552673 |25.04.2024|MR-00006268: METRIC V-BELT              |28010641  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000142238|         4 | |        |03.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0253031 |25.04.2024|S - Dock plate on B90 NE dock not level |28010642  |3000020429|Wilcox Door Service Inc            |CS5025    |AU|4000140858|   603.690 | |        |25.04.2024|25.04.2024|Wilcox Door Service Inc            |   603.690 |          |7411011000|      0 |
|E0526853 |25.04.2024|S - B89E HVAC valve repair              |28010643  |3000020446|Thunder Electric Inc               |CS5025    |AU|4000104360|     1,530 | |        |01.05.2024|26.04.2024|Thunder Electric Inc               |     1,530 |          |7411011000|      0 |
|U1025695 |25.04.2024|S - B89 HVAC Float switch replacement   |28010644  |          |                                   |CS5025    |AU|4000142926|       540 |X|        |25.04.2024|          |                                   |         0 |          |7411011000|      0 |
|E0526853 |25.04.2024|S - B89 HVAC Float switch replacement   |28010645  |3000020446|Thunder Electric Inc               |CS5025    |AU|4000142926|       540 | |        |25.04.2024|26.04.2024|Thunder Electric Inc               |       540 |          |7411011000|      0 |
|E0381501 |25.04.2024|S - B91QCRM QUARTERLY GEMBA DEFECT LIST |28010646  |3000020432|Paint Pro Surface Coating Inc      |CS5025    |AU|4000141003|   585.750 | |        |07.05.2024|25.04.2024|Paint Pro Surface Coating Inc      |   585.750 |          |7411011000|      0 |
|E0381501 |25.04.2024|#1981: Materials for QCRM Area Repair   |28010647  |3000020432|Paint Pro Surface Coating Inc      |MC2002    |EA|4000141003|         1 | |        |07.05.2024|25.04.2024|Paint Pro Surface Coating Inc      |         1 |          |7411002300|      0 |
|E0526853 |25.04.2024|MR-00006269 Opto 22 SNAP-IDC5-SW        |28010648  |3000020444|RS Integrated Supply Canada Corp   |MC2002    |EA|4000142812|         1 | |        |25.04.2024|26.04.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0381501 |25.04.2024|S - B95 1st Floor Lab Repairs           |28010649  |3000020432|Paint Pro Surface Coating Inc      |CS5025    |AU|4000142928| 2,275.500 | |        |25.04.2024|25.04.2024|Paint Pro Surface Coating Inc      | 2,275.500 |          |7411011000|      0 |
|E0381501 |25.04.2024|#1980: Materials B95 Main Floor Labs    |28010650  |3000020432|Paint Pro Surface Coating Inc      |MC2002    |EA|4000142928|         1 | |        |25.04.2024|25.04.2024|Paint Pro Surface Coating Inc      |         1 |          |7411002300|      0 |
|E0465459 |25.04.2024|MR-00006271: Pump SWITCH 15 AMPS        |28010651  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000142856|        10 | |        |31.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0465459 |25.04.2024|S - APS Balance Valve                   |28010652  |3000020449|Analysts Of Pneumatic Systems      |CS5025    |AU|4000138686|     1,500 | |        |25.05.2024|26.04.2024|Analysts Of Pneumatic Systems      |     1,500 |          |7411011000|      0 |
|I0253031 |25.04.2024|MR-00006272: Rotolock Gaskets assorted  |28010653  |3000020481|RS Integrated Supply Canada Corp   |MC2002    |EA|4000140881|         3 |X|        |25.04.2024|01.05.2024|RS Integrated Supply Canada Corp   |         3 |          |7411002300|      0 |
|E0465459 |25.04.2024|MR-00006204: 4 Pin lamp, 40W            |28010670  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000132537|        10 | |        |31.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0392475 |26.04.2024|MR-00006273, Grainger, Sling Flat eye we|28014790  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141860|         1 |X|        |08.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0548244 |26.04.2024|MR-00006274: SHARKBITE UIP134A          |28014791  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000117301|         2 | |        |07.06.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0392475 |26.04.2024|MR-00006273, Grainger, Shackle Screw Pin|28014793  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141860|         1 |X|        |08.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0219988 |26.04.2024|MR-00006275: SSteal pmp shaft replace   |28014794  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000138325|         1 |X|        |26.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0009597 |26.04.2024|S - Pipette training for Metrology      |28014795  |3000020448|Alpha Controls And Instrumentation |CS5025    |AU|4000143045| 1,987.500 | |        |26.04.2024|26.04.2024|Alpha Controls And Instrumentation | 1,987.500 |          |7411011000|      0 |
|I0253031 |26.04.2024|MR-00006275: SSteal pmp shaft replace   |28014796  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000138325|         1 |X|        |29.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0548244 |29.04.2024|MR-00006276: SPORLAN FILTER             |28029939  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141219|         1 | |        |24.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0548244 |29.04.2024|MR-00006276: 3 POLE CONTACTOR,          |28029940  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141219|         1 | |        |24.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0548244 |29.04.2024|MR-00006276: SPORLAN FILTER C164S 1/2"OD|28029941  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141219|         1 | |        |24.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0548244 |29.04.2024|MR-00006276: ALCO BALL VALVE 1/2"       |28029942  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141219|         1 | |        |24.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0465459 |29.04.2024|MR-00006261: LIGHTOLIER DIMMING BALLAST |28029943  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000132537|         5 | |        |31.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0168549 |29.04.2024|MR-00006275: SSteal pmp shaft replace   |28029944  |3000020453|RS Integrated Supply Canada Corp   |MC2002    |EA|4000138325|         1 | |        |29.04.2024|29.04.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0421182 |29.04.2024|S - B16 Water damage repair             |28029945  |3000020484|Paint Pro Surface Coating Inc      |CS5025    |AU|4000143089|   580.500 | |        |29.04.2024|01.05.2024|Paint Pro Surface Coating Inc      |   580.500 |          |7411011000|      0 |
|E0421182 |29.04.2024|#1982: Materials or B16 Repairs/Painting|28029946  |3000020484|Paint Pro Surface Coating Inc      |MC2002    |EA|4000143089|         1 | |        |29.04.2024|01.05.2024|Paint Pro Surface Coating Inc      |         1 |          |7411002300|      0 |
|E0465459 |30.04.2024|MR-00006281: MA1IMA12, SURGE PROTECTOR  |28034160  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141016|         1 | |        |31.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0465459 |30.04.2024|MR-00006281: SQD MA8IMA24 347V          |28034161  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141017|         1 | |        |31.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0253031 |30.04.2024|MR-00006283: The Altra™ Pump switch     |28034163  |3000020486|RS Integrated Supply Canada Corp   |MC2002    |EA|4000074720|         1 | |        |24.05.2024|02.05.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0465459 |30.04.2024|MR-00006282: 3MM Activated Carbon       |28034164  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000142854|        10 | |        |31.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0465459 |01.05.2024|MR-00006285: 5VX1180 GRIPBELT           |28038005  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000122041|         2 |X|        |01.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0381501 |01.05.2024|S - B72 Lower Level Floor Tile Repairs  |28038006  |3000020483|H Sanderson & Son Construction Ltd |CS5025    |AU|4000143289|       314 | |        |01.05.2024|01.05.2024|H Sanderson & Son Construction Ltd |       314 |          |7411011000|      0 |
|E0381501 |01.05.2024|Materials for B72 lower tile repairs    |28038007  |3000020483|H Sanderson & Son Construction Ltd |MC2002    |EA|4000143289|         1 | |        |01.05.2024|01.05.2024|H Sanderson & Son Construction Ltd |         1 |          |7411002300|      0 |
|E0392475 |01.05.2024|MR-00006263-3, Grainer SDR1A326 Muffler |28038010  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141860|         6 | |        |01.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0392475 |01.05.2024|MR-00006263-3, Grainer SDR1A325 Muffler |28038011  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141860|         2 | |        |01.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0392475 |01.05.2024|MR-00006263-3, Grainer SDR1A327 Muffler |28038012  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141860|         2 | |        |01.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0392475 |01.05.2024|MR-00006273, Grainger, Sling Flat eye we|28038013  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141860|         1 | |        |01.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0392475 |01.05.2024|MR-00006273, Grainger, Shackle Screw Pin|28038014  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141860|         1 | |        |01.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0465459 |03.05.2024|MR-00006288: APC Back-UPS 650 VA Desktop|28044945  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000143147|         1 |X|        |03.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0253031 |03.05.2024|S - B90 MR336 Insulation and repair     |28044947  |3000020504|Catina Contracting                 |CS5025    |AU|4000132206|     1,274 | |        |03.05.2024|06.05.2024|Catina Contracting                 |     1,274 |          |7411011000|      0 |
|I0253031 |03.05.2024|#203099: B90 M336 Insulation and repair |28044948  |3000020504|Catina Contracting                 |MC2002    |EA|4000132206|         1 | |        |06.05.2024|06.05.2024|Catina Contracting                 |         1 |          |7411002300|      0 |
|I0552673 |03.05.2024|MR-00006289: REPACK KIT, V5011N,        |28044949  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000143396|         2 | |        |07.06.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0548244 |03.05.2024|MR-00006291: Type C Wall Charger outlet |28044950  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000128901|         2 | |        |17.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0538357 |06.05.2024|MR-00006284: High Temp UPS - 3000VA     |28063993  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000142265|         1 |X|        |06.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0538357 |06.05.2024|MR-00006284: SSG2.2KRM-1 UPS - 2200VA   |28063994  |3000020537|RS Integrated Supply Canada Corp   |MC2002    |EA|4000142265|         1 | |        |07.06.2024|09.05.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0526853 |06.05.2024|S - Insulation repair to be done        |28063995  |3000020528|Catina Contracting                 |CS5025    |AU|4000143461|     1,044 | |        |11.05.2024|08.05.2024|Catina Contracting                 |     1,044 |          |7411011000|      0 |
|E0526853 |06.05.2024|#203100: Fiberglass and rubber insulatio|28063996  |3000020528|Catina Contracting                 |MC2002    |EA|4000143461|         1 | |        |10.05.2024|08.05.2024|Catina Contracting                 |         1 |          |7411002300|      0 |
|E0465459 |06.05.2024|MR-00006294: SIEMENS-SBT - 599-10304S   |28063997  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000128941|         1 | |        |06.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0253031 |06.05.2024|S - Service call, Chubb, Legacy closeout|28064002  |3000020532|Chubb Fire and Security Canada     |MC2002    |EA|4000144554|   828.340 | |        |06.05.2024|09.05.2024|Chubb Fire and Security Canada     |   828.340 |          |7411011000|      0 |
|E0465459 |06.05.2024|S - Chubb Service Call                  |28064003  |3000020532|Chubb Fire and Security Canada     |CS5025    |AU|4000144393|   894.500 | |        |06.05.2024|09.05.2024|Chubb Fire and Security Canada     |   894.500 |          |7411011000|      0 |
|E0465459 |06.05.2024|S - Chubb service call                  |28064004  |3000020532|Chubb Fire and Security Canada     |CS5025    |AU|4000144394| 1,778.500 | |        |06.05.2024|09.05.2024|Chubb Fire and Security Canada     | 1,778.500 |          |7411011000|      0 |
|I0552673 |06.05.2024|S - B53 Chubb Service Call              |28064005  |3000020532|Chubb Fire and Security Canada     |CS5025    |AU|4000144275| 1,352.200 | |        |06.05.2024|09.05.2024|Chubb Fire and Security Canada     | 1,352.200 |          |7411011000|      0 |
|E0392475 |06.05.2024|"S" - Ainsworth Rebuild Pump 4          |28064006  |3000020512|Ainsworth Inc                      |CS5025    |AU|4000142061|    13,500 |X|        |06.05.2024|06.05.2024|Ainsworth Inc                      |    13,500 |          |7411011000|      0 |
|I0552673 |06.05.2024|S - B53 Chubb Service Call              |28064007  |3000020532|Chubb Fire and Security Canada     |CS5025    |AU|4000144276| 1,352.200 | |        |06.05.2024|09.05.2024|Chubb Fire and Security Canada     | 1,352.200 |          |7411011000|      0 |
|E0465459 |06.05.2024|MR-00006296: CPRSR 1/2HP 200            |28064008  |3000020726|RS Integrated Supply Canada Corp   |MC2002    |EA|4000137489|         1 | |        |06.05.2024|29.05.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0465459 |06.05.2024|MR-00006296: ELEC KIT SPARE, 098839     |28064009  |3000020726|RS Integrated Supply Canada Corp   |MC2002    |EA|4000137489|         1 | |        |06.05.2024|29.05.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|I0415474 |06.05.2024|S - Parking lot layout changes by TR16  |28064010  |3000020519|Mazza Landscaping Enterprises Inc  |CS5025    |AU|4000144580|     5,500 | |        |10.05.2024|07.05.2024|Mazza Landscaping Enterprises Inc  |     5,500 |          |7411011000|      0 |
|I0538357 |06.05.2024|MR-00006300 Rupture disc                |28064011  |3000020513|RS Integrated Supply Canada Corp   |MC2002    |EA|4000144389|         3 |X|        |06.05.2024|07.05.2024|RS Integrated Supply Canada Corp   |         3 |          |7411002300|      0 |
|I0538357 |06.05.2024|MR-00006300 Lot charge                  |28064012  |3000020513|RS Integrated Supply Canada Corp   |MC2002    |EA|4000144389|         1 |X|        |06.05.2024|07.05.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|I0538357 |06.05.2024|MR-00006300 Expedite chatrges           |28064013  |3000020513|RS Integrated Supply Canada Corp   |MC2002    |EA|4000144389|         1 |X|        |06.05.2024|07.05.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0392475 |07.05.2024|"S" - Thermofisher - Troubleshoot 928143|28067542  |3000020560|Fisher Scientific Ltd              |CS5025    |AU|4000130314|     1,169 |X|        |07.05.2024|13.05.2024|Fisher Scientific Ltd              |     1,169 |          |7411011000|      0 |
|E0465459 |07.05.2024|S -B84 - Temperature is excessively high|28067543  |3000020517|Analysts Of Pneumatic Systems      |CS5025    |AU|4000144411|     3,000 | |        |16.05.2024|07.05.2024|Analysts Of Pneumatic Systems      |     3,000 |          |7411011000|      0 |
|E0392475 |07.05.2024|MR-00006302, Norgren, 90 Swivel Elbow   |28067544  |3000020535|RS Integrated Supply Canada Corp   |MC2002    |EA|4000143263|        10 |X|        |07.05.2024|09.05.2024|RS Integrated Supply Canada Corp   |        10 |          |7411002300|      0 |
|E0392475 |07.05.2024|MR-00006302, Norgren, 1/4 npt muffler   |28067545  |3000020535|RS Integrated Supply Canada Corp   |MC2002    |EA|4000143263|        10 |X|        |07.05.2024|09.05.2024|RS Integrated Supply Canada Corp   |        10 |          |7411002300|      0 |
|I0544747 |07.05.2024|MR-00006299: DSW-301-W, Wall switch     |28067546  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000144396|         1 | |        |31.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0465459 |07.05.2024|MR-00006304: Commercial dehumidifier    |28067547  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000029713|         1 | |        |31.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0465459 |07.05.2024|MR-00006304: Flush indicator green light|28067548  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000029713|        12 | |        |31.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0465459 |07.05.2024|MR-00006288: Electric Back-UPS 650      |28067549  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000143156|         1 |X|        |07.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0548244 |07.05.2024|MR-00006305, Electrolyte 250ML,PN 920071|28067550  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000122961|         1 | |        |07.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0465459 |07.05.2024|S - B94 CHI1040 shaft and line leak     |28067551  |3000020551|Modern Niagara Toronto Inc         |CS5025    |H |4000140738| 8,162.290 | |        |22.05.2024|10.05.2024|Modern Niagara Toronto Inc         | 8,162.290 |          |7411011000|      0 |
|E0465459 |07.05.2024|#QS-24-MNT-2542: Materials for CHI1040  |28067552  |3000020551|Modern Niagara Toronto Inc         |MC2002    |EA|4000140738|         1 | |        |17.05.2024|10.05.2024|Modern Niagara Toronto Inc         |         1 |          |7411002300|      0 |
|I0415474 |07.05.2024|S - Repair Damaged Crossing Signs       |28067553  |3000020527|H Sanderson & Son Construction Ltd |CS5025    |EA|4000144699|   463.500 | |        |07.05.2024|08.05.2024|H Sanderson & Son Construction Ltd |   463.500 |          |7411011000|      0 |
|I0415474 |07.05.2024|B54/95 Pedestrian Walkway Materials     |28067554  |3000020527|H Sanderson & Son Construction Ltd |MC2002    |EA|4000144699|         1 | |        |07.05.2024|08.05.2024|H Sanderson & Son Construction Ltd |         1 |          |7411002300|      0 |
|I0253031 |09.05.2024|MR-00006308: PC-AW68 OIL HYDRAULIC AW   |28074291  |3000020536|RS Integrated Supply Canada Corp   |MC2002    |EA|4000138326|         1 | |        |09.05.2024|09.05.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|I0253031 |09.05.2024|MR-00006306: QUICK CONNECT HOSE 5"      |28074292  |3000020554|RS Integrated Supply Canada Corp   |MC2002    |EA|4000143433|         1 |X|        |09.05.2024|10.05.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0392475 |09.05.2024|"S" - INOX Refurbish Impeller           |28074293  |3000020543|Inox Industries Inc                |CS5025    |AU|4000137642|     7,650 | |        |09.05.2024|09.05.2024|Inox Industries Inc                |     7,650 |          |7411011000|      0 |
|E0465459 |09.05.2024|MR-00006309: BARNES 2SEV-2022L          |28074296  |3000020540|RS Integrated Supply Canada Corp   |MC2002    |EA|4000142752|         2 |X|        |15.05.2024|09.05.2024|RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0465459 |09.05.2024|S -B84 - Temperature is excessively high|28074297  |3000020542|Analysts Of Pneumatic Systems      |CS5025    |AU|4000144411|       592 | |        |16.05.2024|09.05.2024|Analysts Of Pneumatic Systems      |       592 |          |7411011000|      0 |
|E0465459 |09.05.2024|#APSSAN0464: King Ultra Quiet Compressor|28074298  |3000020542|Analysts Of Pneumatic Systems      |MC2002    |EA|4000144411|         1 | |        |09.05.2024|09.05.2024|Analysts Of Pneumatic Systems      |         1 |          |7411002300|      0 |
|E0381501 |09.05.2024|S - B83 Rm333 Broken Floor Tile         |28074299  |3000020556|H Sanderson & Son Construction Ltd |CS5025    |AU|4000144832|   152.950 | |        |18.05.2024|10.05.2024|H Sanderson & Son Construction Ltd |   152.950 |          |7411011000|      0 |
|I0552673 |13.05.2024|MR00006311:TLV12450B Rechargable battery|28091755  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000144623|         4 | |        |15.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0465459 |13.05.2024|MR-00006309: BARNES 2SEV-2022L          |28091756  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000142752|         3 |X|        |15.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0392475 |14.05.2024|MR-00006287, Brady, Label Cartridge     |28094204  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000127262|         5 | |        |14.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0526853 |14.05.2024|MR-00006312:Milwaukee Gate valve,200 psi|28094205  |3000020623|RS Integrated Supply Canada Corp   |MC2002    |EA|4000143050|         1 | |        |14.05.2024|21.05.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|I0253031 |14.05.2024|S - B90 Autoclave inspections           |28094206  |3000020617|Stainless Piping Systems Inc       |CS5025    |AU|4000128115|     1,570 | |        |01.06.2024|17.05.2024|Stainless Piping Systems Inc       |     1,570 |          |7411011000|      0 |
