18.10.2023                                                                                         Dynamic List Display                                                                                                                                                   1
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier          |Matl Group|Un|Order     |   Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                  |   Ordered|On        |G/L Acct  |Shortage|
|I0253031 |13.01.2023|B89 USP - Fabricate SS Items additional |12899705  |          |Atlantic Stainless Fabricators Ltd|CS5025    |AU|4000052902|    13,265 |X|        |13.01.2023|          |Atlantic Stainless Fabricators Ltd|        0 |          |7411011000|      0 |
|I0423893 |16.01.2023|94 Steam Chamber Lid Installation       |12915707  |          |                                  |CS5025    |H |4000037240| 4,341.940 |X|        |16.01.2023|          |                                  |        0 |          |7411011000|      0 |
|I0219988 |17.01.2023|B54 COT Make-up water pipe broken       |12922999  |          |Sprint Mechanical Inc             |CS5025    |AU|4000052906|     8,916 |X|        |17.01.2023|          |Sprint Mechanical Inc             |        0 |          |7411011000|      0 |
|I0219988 |17.01.2023|Modify/add triclamps to GEMU valve      |12923001  |          |Stainless Piping Systems Inc      |CS5025    |AU|4000041078|     1,005 |X|        |17.01.2023|          |Stainless Piping Systems Inc      |        0 |          |7411011000|      0 |
|I0253031 |17.01.2023|Western Mechanical to grind the nuts off|12923003  |          |Steris Canada Inc                 |CS5025    |AU|4000049458| 4,766.720 |X|        |17.01.2023|          |Steris Canada Inc                 |        0 |          |7411011000|      0 |
|E0465459 |18.01.2023|B94 M/R 300 DCW piping insulation       |12924026  |          |Catina Contracting                |CS5025    |AU|4000048052|     1,330 |X|        |18.01.2023|          |Catina Contracting                |        0 |          |7411011000|      0 |
|I0253031 |23.01.2023|B89 MWS Passivating 1 Buffer CAN        |12965515  |          |Inox Industries Inc               |CS5025    |AU|4000038880|     2,270 |X|        |23.01.2023|          |Inox Industries Inc               |        0 |          |7411011000|      0 |
|E0465459 |23.01.2023|UPS set up verification - Thunder       |12965531  |          |Thunder Electric Inc              |CS5025    |AU|4000047997|       510 |X|        |23.01.2023|          |Thunder Electric Inc              |        0 |          |7411011000|      0 |
|E0421182 |25.01.2023|Quote 2023-036 B90 Mtech Dock           |12973228  |          |Sodexo Canada Ltd                 |CS5025    |AU|4000053520| 7,937.280 |X|        |25.01.2023|          |Sodexo Canada Ltd                 |        0 |          |7411011000|      0 |
|E0526853 |25.01.2023|21787797 - M10X70 Hex Cap Screw A4 SS   |12973797  |          |Lawson Products Inc (Ont)         |MC2002    |EA|4000053464|        10 |X|        |25.01.2023|          |Lawson Products Inc (Ont)         |        0 |          |7411002300|      0 |
|E0526853 |25.01.2023|21787797 - M10 Split Lock Washer A4 SS  |12973798  |          |Lawson Products Inc (Ont)         |MC2002    |EA|4000053464|        50 |X|        |25.01.2023|          |Lawson Products Inc (Ont)         |        0 |          |7411002300|      0 |
|E0526853 |25.01.2023|21787797 - M10 X 1.5 Brass Hex Nut      |12973799  |          |Lawson Products Inc (Ont)         |MC2002    |EA|4000053464|         1 |X|        |25.01.2023|          |Lawson Products Inc (Ont)         |        0 |          |7411002300|      0 |
|E0526853 |25.01.2023|21787797 - Filter Housing Parts         |12973800  |          |Lawson Products Inc (Ont)         |MC2002    |EA|4000053464|         1 |X|        |25.01.2023|          |Lawson Products Inc (Ont)         |        0 |          |7411002300|      0 |
|E0465459 |25.01.2023|B93 Feb Shutdown - Sprint 28Jan-01Feb   |12979649  |          |Sprint Mechanical Inc             |CS5025    |AU|4000052684|    33,327 |X|        |25.01.2023|          |Sprint Mechanical Inc             |        0 |          |7411011000|      0 |
|I0415474 |25.01.2023|Asphalt Grindings Pot hole Repairs      |12979653  |          |Mazza Landscaping Enterprises Inc |CS5025    |AU|4000047139|     4,500 |X|        |25.01.2023|          |Mazza Landscaping Enterprises Inc |        0 |          |7411011000|      0 |
|E0421182 |25.01.2023|B60 Roof Pipe & Duct Insulation Repairs |12979673  |          |Catina Contracting                |CS5025    |AU|4000053543|     3,410 |X|        |25.01.2023|          |Catina Contracting                |        0 |          |7411011000|      0 |
|E0435920 |26.01.2023|Test for PR text                        |12988265  |          |Analysts Of Pneumatic Systems     |CS5025    |H |4000048070|         1 |X|        |28.01.2023|          |Analysts Of Pneumatic Systems     |        0 |          |7411011000|      0 |
|E0435920 |26.01.2023|Test for PR text                        |12988267  |          |Analysts Of Pneumatic Systems     |CS5025    |H |4000048070|       100 |X|        |28.01.2023|          |Analysts Of Pneumatic Systems     |        0 |          |7411011000|      0 |
|E0435920 |26.01.2023|Test for PR text                        |12988268  |3000005724|Analysts Of Pneumatic Systems     |CS5025    |H |4000048070|       100 |X|        |28.01.2023|26.01.2023|Analysts Of Pneumatic Systems     |        0 |          |7411011000|      0 |
|I0398072 |27.01.2023|Install Box Heater in Triple J Seacan   |12989289  |          |Guild Electric                    |CS5025    |AU|4000053708|     2,200 |X|        |27.01.2023|          |Guild Electric                    |        0 |          |7411011000|      0 |
|I0253031 |27.01.2023|B89/89E Shutdown Replace HEX on CHA1010 |12996603  |          |Sprint Mechanical Inc             |CS5025    |AU|4000047719|     7,868 |X|        |27.01.2023|          |Sprint Mechanical Inc             |        0 |          |7411011000|      0 |
|I0415474 |30.01.2023|Asphalt Road Repairs - Mazza            |13012399  |          |Mazza Landscaping Enterprises Inc |CS5025    |AU|4000037407|    32,875 |X|        |30.01.2023|          |Mazza Landscaping Enterprises Inc |        0 |          |7411011000|      0 |
|E0465459 |31.01.2023|B93 Feb Shutdown - APS 28Jan-01Feb      |13013402  |          |Analysts Of Pneumatic Systems     |CS5025    |AU|4000052684|     7,136 |X|        |31.01.2023|          |Analysts Of Pneumatic Systems     |        0 |          |7411011000|      0 |
|I0548244 |01.02.2023|Quote#: 00023902 Replace door closers   |13026442  |          |Wilcox Door Service Inc           |CS5025    |AU|4000053556|    18,500 |X|        |03.03.2023|          |Wilcox Door Service Inc           |        0 |          |7411011000|      0 |
|E0465459 |01.02.2023|B94 - COT1027/COT1028 Major repairs     |13026454  |          |Evaporative Tower Service Inc     |CS5025    |AU|4000050137|    70,860 |X|        |01.02.2023|          |Evaporative Tower Service Inc     |        0 |          |7411011000|      0 |
|I0253031 |03.02.2023|Leak on condensate line in pipe rack 89E|13035773  |          |Sprint Mechanical Inc             |CS5025    |AU|4000053542|    27,075 |X|        |03.02.2023|          |Sprint Mechanical Inc             |        0 |          |7411011000|      0 |
|E0526853 |06.02.2023|MR-00005461 Beghelli FTZHTLR1CWW-UDC    |13055385  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000056183|         2 |X|        |06.02.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0415474 |07.02.2023|B95 Watermain Excavation                |13059537  |          |H Sanderson & Son Construction Ltd|CS5025    |AU|4000053470|    17,135 |X|        |07.02.2023|          |H Sanderson & Son Construction Ltd|        0 |          |7411011000|      0 |
|I0253031 |07.02.2023|B89 AUT1134 M/R BFP repair additional   |13065696  |          |Sprint Mechanical Inc             |CS5025    |AU|4000053781|     2,856 |X|        |07.02.2023|          |Sprint Mechanical Inc             |        0 |          |7411011000|      0 |
|I0253031 |07.02.2023|B54 CHI1033 #3 condenser cleaning       |13065699  |          |Veolia Es Canada Industrial       |CS5025    |AU|4000022759| 5,969.290 |X|        |07.02.2023|          |Veolia Es Canada Industrial       |        0 |          |7411011000|      0 |
|E0465459 |07.02.2023|Veolia: 4 cartridge filter housing      |13065701  |          |Veolia Es Canada Industrial       |MC2002    |EA|4000052629|         2 |X|        |07.02.2023|          |Veolia Es Canada Industrial       |        0 |          |7411002300|      0 |
|E0465459 |07.02.2023|Veolia: 4 cartridge filter housing      |13065702  |          |Veolia Es Canada Industrial       |MC2002    |EA|4000052629|         2 |X|        |07.02.2023|          |Veolia Es Canada Industrial       |        0 |          |7411002300|      0 |
|E0465459 |07.02.2023|Veolia: 4 cartridge filter housing      |13065703  |          |Veolia Es Canada Industrial       |MC2002    |EA|4000052629|         2 |X|        |07.02.2023|          |Veolia Es Canada Industrial       |        0 |          |7411002300|      0 |
|E0465459 |07.02.2023|Veolia: 4 cartridge filter housing      |13065704  |          |Veolia Es Canada Industrial       |MC2002    |EA|4000052629|         2 |X|        |07.02.2023|          |Veolia Es Canada Industrial       |        0 |          |7411002300|      0 |
|E0465459 |07.02.2023|1Y Tasks                                |13065708  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000042448| 2,166.250 |X|        |07.02.2023|          |Chubb Fire and Security Canada    |        0 |          |7411011000|      0 |
|E0465459 |07.02.2023|B93 2022 F/A deficiency                 |13065709  |          |Utc Fire & Security Canada        |CS5025    |AU|4000056299| 4,489.500 |X|        |07.02.2023|          |Utc Fire & Security Canada        |        0 |          |7411011000|      0 |
|E0465459 |07.02.2023|B93 2022 F/A deficiency                 |13065710  |          |Utc Fire & Security Canada        |CS5025    |AU|4000056299| 4,489.500 |X|        |07.02.2023|          |Utc Fire & Security Canada        |        0 |          |7411011000|      0 |
|E0465459 |14.02.2023|1Y Tasks                                |13123852  |          |Bio Clean Services Inc            |CS5025    |AU|4000044959|    22,850 |X|        |04.03.2023|          |Bio Clean Services Inc            |        0 |          |7411011000|      0 |
|I0544747 |16.02.2023|B60-CDS1035-SS/MS LINE INSTALLATION     |13140375  |          |Manych Mechanical Inc             |CS5025    |AU|4000057022|     4,301 |X|        |16.02.2023|          |Manych Mechanical Inc             |        0 |          |7411011000|      0 |
|I0415474 |16.02.2023|Watermain Repair at vault 95            |13140377  |          |Gorbern Mechanical Contractors    |CS5025    |AU|4000053470|     8,960 |X|        |16.02.2023|          |Gorbern Mechanical Contractors    |        0 |          |7411011000|      0 |
|I0538357 |20.02.2023|Perform the 5 year PM on the unit       |13160125  |          |Mechanical Equipment Co. Inc.,    |CS5025    |H |4000045334|    20,726 |X|        |06.04.2023|          |Mechanical Equipment Co. Inc.,    |        0 |          |7411011000|      0 |
|I0253031 |22.02.2023|STS: CP-03 22.25x22.25x4.92 99.99%      |13168545  |3000006353|Superior Testing Services Inc     |MC2002    |EA|4000056663|         2 | |        |26.05.2023|22.02.2023|Superior Testing Services Inc     |        2 |          |7411002300|      0 |
|I0253031 |22.02.2023|MR-00005508: base mounted end suction pu|13174385  |3000006354|RS Integrated Supply Canada Corp  |MC2002    |EA|4000056665|         1 | |        |02.06.2023|22.02.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0415474 |22.02.2023|Trench B60 to B54                       |13174387  |          |Catina Contracting                |CS5025    |AU|4000056034|     4,200 |X|        |22.02.2023|          |Catina Contracting                |        0 |          |7411011000|      0 |
|E0381501 |22.02.2023|B81 envelope corrective actions         |13174389  |          |H Sanderson & Son Construction Ltd|CS5025    |AU|4000057282| 7,686.500 |X|        |22.02.2023|          |H Sanderson & Son Construction Ltd|        0 |          |7411011000|      0 |
|E0465459 |23.02.2023|MR-00005512: 1/2 NPT steam trap         |13181369  |3000006373|RS Integrated Supply Canada Corp  |MC2002    |EA|4000053221|         1 |X|        |17.03.2023|23.02.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0465459 |23.02.2023|Air Flow Dampers Not Controlling AHU1106|13181374  |          |Analysts Of Pneumatic Systems     |CS5025    |AU|4000038864|     3,468 |X|        |23.02.2023|          |Analysts Of Pneumatic Systems     |        0 |          |7411011000|      0 |
|I0423893 |23.02.2023|CA02T0047-CEN1211 rouging inside        |13181378  |          |                                  |CS5025    |AU|4000056380| 3,226.400 |X|        |23.02.2023|          |                                  |        0 |          |7411011000|      0 |
|I0253031 |24.02.2023|Mr-00005515: Gearbox refurbishment      |13182398  |3000006398|RS Integrated Supply Canada Corp  |MC2002    |EA|4000057469|         1 | |        |10.03.2023|24.02.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0253031 |27.02.2023|B89/89E DEC Shutdown Manych Additional  |13205984  |          |Manych Mechanical Inc             |CS5025    |AU|4000047719|    36,971 |X|        |27.02.2023|          |Manych Mechanical Inc             |        0 |          |7411011000|      0 |
|I0548244 |28.02.2023|MR-00005521 Door Stopper Item#58014     |13213383  |3000006452|RS Integrated Supply Canada Corp  |MC2002    |EA|4000057308|         5 |X|        |24.03.2023|28.02.2023|RS Integrated Supply Canada Corp  |        5 |          |7411002300|      0 |
|I0548244 |28.02.2023|MR-00005521 Bumper Item#105435          |13213384  |3000006452|RS Integrated Supply Canada Corp  |MC2002    |EA|4000057308|        20 |X|        |24.03.2023|28.02.2023|RS Integrated Supply Canada Corp  |       20 |          |7411002300|      0 |
|I0548244 |28.02.2023|MR-00005521 Bolt Item 105436            |13213385  |3000006452|RS Integrated Supply Canada Corp  |MC2002    |EA|4000057308|         2 |X|        |24.03.2023|28.02.2023|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|E0465459 |23.03.2023|MR-00005572: Pressure Meter SD Logger   |13372413  |3000006950|RS Integrated Supply Canada Corp  |MC2002    |EA|4000058917|         1 |X|        |16.06.2023|23.03.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0465459 |29.03.2023|MR-00005579: Humid & Temp Transmitter   |13414050  |3000007141|RS Integrated Supply Canada Corp  |MC2002    |EA|4000059619|         1 |X|        |09.06.2023|30.03.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0538357 |18.05.2023|MR-00005686 M93X.3A 4 DIAL              |13785813  |3000008401|RS Integrated Supply Canada Corp  |MC2002    |EA|4000077699|         1 |X|        |23.06.2023|18.05.2023|RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0538357 |18.05.2023|Quote #: 00024511-0 replace curtains    |13785816  |3000008588|Wilcox Door Service Inc           |CS5025    |AU|4000056410|     3,850 |X|        |18.08.2023|25.05.2023|Wilcox Door Service Inc           |    3,850 |          |7411011000|      0 |
|I0544747 |19.05.2023|MR-00005691: DELTA W6740-10 TWO HANDLE 8|13806165  |3000008590|RS Integrated Supply Canada Corp  |MC2002    |EA|4000057363|         1 |X|        |07.07.2023|25.05.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0381501 |23.05.2023|B90Dip-Facility Paint Repairs-June 2023 |13836008  |3000008592|Paint Pro Surface Coating Inc     |CS5025    |AU|4000084266|    10,235 |X|        |12.07.2023|25.05.2023|Paint Pro Surface Coating Inc     |   10,235 |          |7411011000|      0 |
|I0548244 |24.05.2023|MR-00005697 ADHESIVE AA 330 250ML       |13836984  |3000008550|RS Integrated Supply Canada Corp  |MC2002    |EA|4000063695|         1 |X|        |30.06.2023|24.05.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0548244 |24.05.2023|MR-00005698 M93X.3A gauge               |13844861  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000077699|         1 |X|        |23.06.2023|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|E0421182 |25.05.2023|MR-00005702: VALVE ACTUATOR 400N 5.5MM  |13850551  |3000008619|RS Integrated Supply Canada Corp  |MC2002    |EA|4000080129|         1 | |        |15.09.2023|26.05.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0421182 |25.05.2023|MR-00005702: 1/2"NC,VLV,1.0CV,BZ,NPT-NPT|13850552  |3000008619|RS Integrated Supply Canada Corp  |MC2002    |EA|4000080129|         1 | |        |15.09.2023|26.05.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0421182 |25.05.2023|MR-00005702: 1/2"NC,VLV,1.6CV,BZ,NPT-NPT|13850553  |3000008619|RS Integrated Supply Canada Corp  |MC2002    |EA|4000080129|         1 | |        |15.09.2023|26.05.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0526853 |26.05.2023|1Y Tasks                                |13856706  |3000008620|Stainless Piping Systems Inc      |CS5025    |AU|4000054644|     1,500 |X|        |14.06.2023|26.05.2023|Stainless Piping Systems Inc      |    1,500 |          |7411011000|      0 |
|E0526853 |26.05.2023|1Y Tasks                                |13856707  |3000008620|Stainless Piping Systems Inc      |CS5025    |AU|4000054649|     1,500 |X|        |14.06.2023|26.05.2023|Stainless Piping Systems Inc      |    1,500 |          |7411011000|      0 |
|E0526853 |26.05.2023|B90 PM Support Jun3-Jun9,2023           |13856720  |3000008684|Sprint Mechanical Inc             |CS5025    |AU|4000085811|    28,556 | |        |24.07.2023|30.05.2023|Sprint Mechanical Inc             |   28,556 |          |7411011000|      0 |
|E0526853 |29.05.2023|1M Tasks                                |13867543  |3000008690|Manych Mechanical Inc             |CS5025    |AU|4000051396| 1,041.750 |X|        |14.06.2023|30.05.2023|Manych Mechanical Inc             |1,041.750 |          |7411011000|      0 |
|E0526853 |29.05.2023|MTech Lab Touch Ups                     |13867544  |3000008689|Catina Contracting                |CS5025    |AU|4000084383|     1,930 |X|        |17.10.2023|30.05.2023|Catina Contracting                |    1,930 |          |7411011000|      0 |
|I0548244 |31.05.2023|Passivation of BLR1009, BLR1010         |13876809  |3000008716|Bio Clean Services Inc            |CS5025    |AU|4000061659|     3,650 |X|        |01.08.2023|31.05.2023|Bio Clean Services Inc            |    3,650 |          |7411011000|      0 |
|E0381501 |31.05.2023|WIR0049 Rust on ceiling                 |13881829  |3000008721|Paint Pro Surface Coating Inc     |CS5025    |AU|4000056533| 7,762.500 |X|        |12.07.2023|31.05.2023|Paint Pro Surface Coating Inc     |7,762.500 |          |7411011000|      0 |
|E0465300 |25.07.2023|Size + Procure a Dip Tube for Tank 1179 |16543667  |          |                                  |CS5025    |AU|4000093962|     3,375 |X|        |25.07.2023|          |                                  |        0 |          |7411011000|      0 |
|E0465300 |11.08.2023|MR-00005837 WALL BRKT. PIPE CLIP 32M    |17508363  |          |                                  |CS5025    |EA|4000064220|        10 |X|        |11.08.2023|          |                                  |        0 |          |7411002300|      0 |
|I0253031 |21.09.2023|Double doors not closing in Dock        |19903736  |3000013132|Thunder Electric Inc              |CS5025    |AU|4000099516|     1,300 | |        |21.09.2023|26.09.2023|Thunder Electric Inc              |    1,300 |          |7411011000|      0 |
|I0253031 |22.09.2023|MR-00005859: Solenoid Valve DF-SA 3/4'' |19992894  |3000013022|RS Integrated Supply Canada Corp  |MC2002    |EA|4000093741|         1 | |        |22.09.2023|22.09.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0253031 |25.09.2023|REQUISITIONER: Benjamin Kwofie          |20161502  |3000013069|Catina Contracting                |CS5025    |AU|4000101269|     1,260 |X|        |04.10.2023|25.09.2023|Catina Contracting                |    1,260 |          |7411011000|      0 |
|E0465459 |25.09.2023|Repair Decorative Wall East Site Exit   |20177715  |3000013264|Mazza Landscaping Enterprises Inc |CS5025    |AU|4000106461| 2,909.750 | |        |25.09.2023|29.09.2023|Mazza Landscaping Enterprises Inc |2,909.750 |          |7411011000|      0 |
|E0381501 |25.09.2023|Door 354 Replace SS Door Panels         |20177716  |3000013068|H Sanderson & Son Construction Ltd|CS5025    |AU|4000105677|     1,564 | |        |05.10.2023|25.09.2023|H Sanderson & Son Construction Ltd|    1,564 |          |7411011000|      0 |
|E0526853 |25.09.2023|B89 Room 128 caustic leak               |20177719  |3000013067|Bio Clean Services Inc            |CS5025    |AU|4000107012|     1,150 |X|        |26.09.2023|25.09.2023|Bio Clean Services Inc            |    1,150 |          |7411011000|      0 |
|E0465459 |25.09.2023|Scaffolding                             |20177720  |3000013068|H Sanderson & Son Construction Ltd|CS5025    |AU|4000056377|       828 |X|        |26.09.2023|25.09.2023|H Sanderson & Son Construction Ltd|      828 |          |7411011000|      0 |
|E0381501 |26.09.2023|TR95 Stop sign to be moved              |20219628  |3000013136|H Sanderson & Son Construction Ltd|CS5025    |H |4000107131|   281.750 | |        |26.09.2023|26.09.2023|H Sanderson & Son Construction Ltd|  281.750 |          |7411011000|      0 |
|E0465300 |26.09.2023|REPLACE BEARINGS ON COOLING TOWER       |20219629  |          |                                  |CS5025    |H |4000059569|    14,532 |X|        |26.09.2023|          |                                  |        0 |          |7411011000|      0 |
|I0253031 |26.09.2023|REPLACE BEARINGS ON COOLING TOWER       |20219630  |3000013265|Ainsworth Inc                     |CS5025    |AU|4000059569|    14,532 | |        |26.09.2023|29.09.2023|Ainsworth Inc                     |   14,532 |          |7411011000|      0 |
|I0253031 |26.09.2023|B90Dip-Weld Absence Test Sampling Cart  |20219631  |3000013137|Atlantic Stainless Fabricators Ltd|CS5025    |AU|4000107203|       495 | |        |26.09.2023|26.09.2023|Atlantic Stainless Fabricators Ltd|      495 |          |7411011000|      0 |
|I0548244 |26.09.2023|Investigate the heat barrier alarm      |20243079  |3000013135|Steris Canada Inc                 |CS5025    |AU|4000105378|     1,650 | |        |05.10.2023|26.09.2023|Steris Canada Inc                 |    1,650 |          |7411011000|      0 |
|E0381501 |27.09.2023|Leak Wall Repairs                       |20293047  |3000013187|H Sanderson & Son Construction Ltd|CS5025    |AU|4000105504| 3,935.480 | |        |16.10.2023|27.09.2023|H Sanderson & Son Construction Ltd|3,935.480 |          |7411011000|      0 |
|E0381501 |27.09.2023|B90 Insulation Repair                   |20293048  |3000013188|Catina Contracting                |CS5025    |AU|4000107472|       680 |X|        |12.10.2023|27.09.2023|Catina Contracting                |      680 |          |7411011000|      0 |
|E0465459 |27.09.2023|MR-00005875 - UPS                       |20293059  |3000013185|RS Integrated Supply Canada Corp  |MC2002    |EA|4000098974|         1 | |        |27.09.2023|27.09.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0465459 |27.09.2023|MR-00005873 - Scroll Compressor         |20293060  |3000013185|RS Integrated Supply Canada Corp  |MC2002    |EA|4000104635|         1 | |        |27.09.2023|27.09.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0465459 |27.09.2023|MR-00005873 - Sightglass                |20348630  |3000013185|RS Integrated Supply Canada Corp  |MC2002    |EA|4000104635|         1 | |        |27.09.2023|27.09.2023|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0465459 |27.09.2023|MR-00005873 - 1 Pole Contactor          |20348631  |3000013185|RS Integrated Supply Canada Corp  |MC2002    |EA|4000104635|         6 | |        |27.09.2023|27.09.2023|RS Integrated Supply Canada Corp  |        6 |          |7411002300|      0 |
|E0465459 |27.09.2023|MR-00005873 - 3 Pole Contactor          |20348632  |3000013185|RS Integrated Supply Canada Corp  |MC2002    |EA|4000104635|         6 | |        |27.09.2023|27.09.2023|RS Integrated Supply Canada Corp  |        6 |          |7411002300|      0 |
|E0465459 |27.09.2023|MR-00005873 - Capacitor                 |20348633  |3000013185|RS Integrated Supply Canada Corp  |MC2002    |EA|4000104635|         6 | |        |27.09.2023|27.09.2023|RS Integrated Supply Canada Corp  |        6 |          |7411002300|      0 |
|E0381501 |27.09.2023|B95 Hub Room, Mtg Rm 120 Light Repairs  |20348634  |          |Guild Electric                    |CS5025    |AU|4000107233|         1 |X|        |27.09.2023|          |Guild Electric                    |        0 |          |7411011000|      0 |
|E0465459 |27.09.2023|B93 - CPR1008 additional parts replace  |20348636  |3000013186|Bausch And Stroebel Machine Co Inc|CS5025    |AU|4000093949|     2,694 | |        |27.09.2023|27.09.2023|Bausch And Stroebel Machine Co Inc|    2,694 |          |7411011000|      0 |
|E0381501 |27.09.2023|B95 Hub Room, Mtg Rm 120 Light Repairs  |20348637  |3000013184|Guild Electric                    |CS5025    |AU|4000107233| 1,165.680 | |        |27.09.2023|27.09.2023|Guild Electric                    |1,165.680 |          |7411011000|      0 |
|E0381501 |27.09.2023|Repair steam wall damage Level 1 room 13|20348638  |3000013187|H Sanderson & Son Construction Ltd|CS5025    |AU|4000107239|     1,932 |X|        |28.09.2023|27.09.2023|H Sanderson & Son Construction Ltd|    1,932 |          |7411011000|      0 |
|E0465459 |27.09.2023|B91 - QC Sampling area-Modern Niagara   |20348639  |3000013168|Modern Niagara Toronto Inc        |CS5025    |AU|4000093617|     1,399 |X|        |27.09.2023|27.09.2023|Modern Niagara Toronto Inc        |    1,399 |          |7411011000|      0 |
|E0468149 |27.09.2023|Pump seal kit SDPC090                   |20348712  |3000013434|Wajax Industrial Components       |MC2002    |EA|4000106185|         3 | |        |10.10.2023|06.10.2023|Wajax Industrial Components       |        3 |          |7411002300|      0 |
|E0381501 |28.09.2023|89 DSP/common area paint repairs        |20349612  |3000013220|Paint Pro Surface Coating Inc     |CS5025    |AU|4000107512|       759 | |        |28.09.2023|28.09.2023|Paint Pro Surface Coating Inc     |      759 |          |7411011000|      0 |
|E0381501 |28.09.2023|B89 MWS Painting touch ups              |20349613  |3000013220|Paint Pro Surface Coating Inc     |CS5025    |AU|4000107513| 1,046.500 | |        |05.10.2023|28.09.2023|Paint Pro Surface Coating Inc     |1,046.500 |          |7411011000|      0 |
|E0381501 |28.09.2023|Paint Pro                               |20349614  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000107239|   779.700 |X|        |28.09.2023|          |Paint Pro Surface Coating Inc     |        0 |          |7411011000|      0 |
