19.04.2024                                                                                           Dynamic List Display                                                                                                                                                    1
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier           |Matl Group|Un|Order     |   Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                   |    Ordered|On        |G/L Acct  |Shortage|
|I0548244 |09.04.2024|MR-00006202: Mfg.p/n: EWFOI-0A-23-13/16 |27867451  |3000020204|RS Integrated Supply Canada Corp   |MC2002    |EA|4000135033|         2 | |        |19.04.2024|09.04.2024|RS Integrated Supply Canada Corp   |         2 |          |7411002300|      0 |
|E0465459 |09.04.2024|MR-00006219: Sloan Solenoid Valve       |27867452  |3000020204|RS Integrated Supply Canada Corp   |MC2002    |EA|4000141008|         1 | |        |10.05.2024|09.04.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0421182 |09.04.2024|S - Tr16-South Entrance Steps           |27867455  |3000020205|H Sanderson & Son Construction Ltd |CS5025    |AU|4000141223|       943 | |        |09.04.2024|09.04.2024|H Sanderson & Son Construction Ltd |       943 |          |7411011000|      0 |
|E0421182 |09.04.2024|S - B93 Pitch pocket & loose roofing mem|27867456  |3000020202|Masi Group Inc                     |CS5025    |AU|4000141228|     1,295 | |        |09.04.2024|09.04.2024|Masi Group Inc                     |     1,295 |          |7411011000|      0 |
|E0421182 |09.04.2024|S - TR95 North Entrance Door Threshold  |27867458  |3000020304|H Sanderson & Son Construction Ltd |CS5025    |AU|4000141307|   563.500 | |        |09.04.2024|12.04.2024|H Sanderson & Son Construction Ltd |   563.500 |          |7411011000|      0 |
|E0421182 |09.04.2024|S - B95 Exterior Traffic Mirror         |27867459  |3000020304|H Sanderson & Son Construction Ltd |CS5025    |AU|4000141308|       552 | |        |09.04.2024|12.04.2024|H Sanderson & Son Construction Ltd |       552 |          |7411011000|      0 |
|I0548244 |10.04.2024|MR-00006225: LC1D25LE7, Contactor       |27890650  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000123621|         1 | |        |19.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0548244 |10.04.2024|MR-00006225: LC1D25M7, CONTACTOR        |27890651  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000123621|         1 | |        |19.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0548244 |10.04.2024|MR-00006225: Emerson - RST70C1ETA5-959 |27890652  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000123621|         1 | |        |19.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0548244 |10.04.2024|MR-00006225: EK 163S LIQUID LINE FILTER |27890653  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000123621|         1 | |        |19.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0548244 |10.04.2024|MR-00006225: V46AA-1 REGULATING VLV     |27890654  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000123621|         1 | |        |19.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0526853 |10.04.2024|MR-00006226: NFFP15 FILLER PLATE BLANK  |27890655  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141382|         1 | |        |10.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0526853 |10.04.2024|MR-00006227: 7SFT-301Current Transformer|27891402  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141383|         1 | |        |10.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0381501 |10.04.2024|S- B90 Tet Live Women's Washroom Repairs|27891403  |3000020276|H Sanderson & Son Construction Ltd |CS5025    |AU|4000141512| 1,161.500 | |        |10.04.2024|11.04.2024|H Sanderson & Son Construction Ltd | 1,161.500 |          |7411011000|      0 |
|E0381501 |10.04.2024|S- B90 Tet Live Women's Washroom Repairs|27891404  |3000020250|Envirosafe Inc                     |CS5025    |AU|4000141512|     2,960 | |        |10.04.2024|10.04.2024|Envirosafe Inc                     |     2,960 |          |7411011000|      0 |
|I0548244 |10.04.2024|S - Install new Backflow Preventers     |27891405  |3000020275|Sprint Mechanical Inc              |CS5025    |AU|4000141384|     1,295 |X|        |28.04.2024|11.04.2024|Sprint Mechanical Inc              |     1,295 |          |7411011000|      0 |
|I0538357 |11.04.2024|MR-00006198, Vacuum Pump, NS-V6GRD0020  |27915094  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000137501|         1 |X|        |11.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0538357 |11.04.2024|MR-00006198, Vacuum Pump, NS-V6GRD0020  |27915098  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000137501|         1 | |        |11.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0381501 |11.04.2024|S - B83 Washroom Counter Repairs        |27915100  |3000020262|H Sanderson & Son Construction Ltd |CS5025    |AU|4000141496|     2,737 | |        |11.04.2024|11.04.2024|H Sanderson & Son Construction Ltd |     2,737 |          |7411011000|      0 |
|E0465459 |11.04.2024|MR-00006228: 11/2 LF909M1-QT-FS         |27915105  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141064|         1 | |        |19.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0465459 |11.04.2024|MR-00006216: CPRSR 1/2HP FSSP9728695    |27915106  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000137489|         1 | |        |11.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0465459 |11.04.2024|MR-00006216: ELEC KIT SPARE             |27915107  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000137489|         1 | |        |11.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0465459 |11.04.2024|MR-00006232: LFN223M1-B3" Pressure regul|27915108  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000140238|         1 | |        |11.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0548244 |11.04.2024|MR-00006230: Battery Picus              |27915109  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000140237|         1 | |        |26.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0548244 |11.04.2024|S - B92 Replace Door Handle on WAS1010  |27915110  |3000020303|Stainless Piping Systems Inc       |CS5025    |AU|4000123168|       975 | |        |11.04.2024|12.04.2024|Stainless Piping Systems Inc       |       975 |          |7411011000|      0 |
|I0548244 |11.04.2024|MR-00006193, Pressure Switch, SB20D     |27915111  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141672|         1 | |        |21.06.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0548244 |11.04.2024|MR-00006193, Pressure Transducer,TE20A11|27915112  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141672|         1 | |        |21.06.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0415474 |12.04.2024|S -Repair damaged pedestrian sign, Sabin|27939509  |3000020304|H Sanderson & Son Construction Ltd |CS5025    |AU|4000141847| 1,069.500 | |        |12.04.2024|12.04.2024|H Sanderson & Son Construction Ltd | 1,069.500 |          |7411011000|      0 |
|E0465459 |12.04.2024|MR-00006234: Custom built starter       |27939515  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141018|         1 | |        |26.07.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0381501 |12.04.2024|S - B83 Leak Investigation              |27939516  |3000020304|H Sanderson & Son Construction Ltd |CS5025    |AU|4000136591| 2,443.750 | |        |12.04.2024|12.04.2024|H Sanderson & Son Construction Ltd | 2,443.750 |          |7411011000|      0 |
|I0548244 |12.04.2024|S24-10: 2 Backflow preventers 1" & 1.5" |27939517  |3000020301|Sprint Mechanical Inc              |MC2002    |EA|4000141384|         1 | |        |26.04.2024|12.04.2024|Sprint Mechanical Inc              |         1 |          |7411002300|      0 |
|I0548244 |12.04.2024|MR-00006235: Display head holder        |27939519  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141590|         1 | |        |26.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0544747 |12.04.2024|MR-00006236: DIVA SP PRESET             |27939520  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141589|         4 | |        |10.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0544747 |12.04.2024|MR-00006236: LED9A19/830-4PK            |27939521  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000141589|         4 | |        |10.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0392475 |12.04.2024|2002697394, E&H Memosens CPS71E         |27939523  |3000020302|Endress Hauser Canada Ltd          |MC2002    |EA|4000124997|         4 | |        |12.04.2024|12.04.2024|Endress Hauser Canada Ltd          |         4 |          |7411002300|      0 |
|E0392475 |12.04.2024|"C"-I00 B100 Plumber Support            |27940425  |3000020313|Sprint Mechanical Inc              |CS5025    |AU|4000141843|    14,280 | |        |13.04.2024|15.04.2024|Sprint Mechanical Inc              |    14,280 |          |7411011000|      0 |
|E0526853 |15.04.2024|S - Additional cost for PO 3000018999   |27964724  |          |Alfa Laval Inc                     |CS5025    |AU|4000141956|   225.420 | |        |15.04.2024|          |Alfa Laval Inc                     |         0 |          |7411011000|      0 |
|E0392475 |15.04.2024|"S" - Ainsworth - Rebuild Pump          |27964725  |3000020314|Ainsworth Inc                      |CS5025    |AU|4000142001|    13,500 | |        |20.04.2024|15.04.2024|Ainsworth Inc                      |    13,500 |          |7411011000|      0 |
|I0548244 |15.04.2024|S - Replace Battery on Alpo UPS System  |27964726  |3000020324|Schneider Electric Canada Inc      |CS5025    |AU|4000129345|    11,620 | |        |27.04.2024|16.04.2024|Schneider Electric Canada Inc      |    11,620 |          |7411011000|      0 |
|I0548244 |15.04.2024|2023-1974076-2: Galaxy 3500 Air Filter  |27964727  |3000020324|Schneider Electric Canada Inc      |MC2002    |EA|4000129345|         1 | |        |26.04.2024|16.04.2024|Schneider Electric Canada Inc      |         1 |          |7411002300|      0 |
|I0253031 |15.04.2024|MR-00006238: CONDENSING UNIT            |27964728  |3000020316|RS Integrated Supply Canada Corp   |MC2002    |EA|4000140881|         2 | |        |15.04.2024|16.04.2024|RS Integrated Supply Canada Corp   |         2 |          |7411002300|      0 |
|I0253031 |15.04.2024|MR-00006238: Sporlan filter drier C052-S|27964729  |3000020316|RS Integrated Supply Canada Corp   |MC2002    |EA|4000140881|         2 | |        |15.04.2024|16.04.2024|RS Integrated Supply Canada Corp   |         2 |          |7411002300|      0 |
|I0253031 |15.04.2024|MR-00006238: SOLENOID VALVE 3/8         |27964730  |3000020316|RS Integrated Supply Canada Corp   |MC2002    |EA|4000140881|         2 | |        |15.04.2024|16.04.2024|RS Integrated Supply Canada Corp   |         2 |          |7411002300|      0 |
|I0415474 |16.04.2024|S - Rear Lot Parking Lines              |27968461  |3000020327|Paint Pro Surface Coating Inc      |CS5025    |AU|4000128147| 1,391.500 | |        |16.04.2024|16.04.2024|Paint Pro Surface Coating Inc      | 1,391.500 |          |7411011000|      0 |
|E0381501 |16.04.2024|S - B03 Facility Touch Ups              |27968463  |3000020327|Paint Pro Surface Coating Inc      |CS5025    |AU|4000142101|   839.500 | |        |16.04.2024|16.04.2024|Paint Pro Surface Coating Inc      |   839.500 |          |7411011000|      0 |
|I0544747 |16.04.2024|MR-00006241: FP56R, CEILING FAN         |27968464  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000139677|         3 | |        |16.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0544747 |16.04.2024|MR-00006241: E962S-36, DOWNROD          |27968465  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000139677|         3 | |        |16.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0526853 |16.04.2024|MR-00006242: H-410-SS-N-1/2-1/3 HAMLET  |27968466  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000137477|         1 | |        |19.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0538357 |16.04.2024|S - B83 North Elevation Window Maint    |27968467  |3000020337|Flynn Canada Ltd                   |CS5025    |AU|4000142124|     7,092 | |        |16.04.2024|17.04.2024|Flynn Canada Ltd                   |     7,092 |          |7411011000|      0 |
|I0548244 |16.04.2024|S - Replace Defective Flow Sensor       |27968468  |3000020325|Johnson Controls Inc               |CS5025    |AU|4000142128| 1,042.270 | |        |16.04.2024|16.04.2024|Johnson Controls Inc               | 1,042.270 |          |7411011000|      0 |
|E0381501 |16.04.2024|S - B95 Dry wall patch and paint        |27968469  |3000020327|Paint Pro Surface Coating Inc      |CS5025    |AU|4000142119|     7,659 | |        |16.04.2024|16.04.2024|Paint Pro Surface Coating Inc      |     7,659 |          |7411011000|      0 |
|E0392475 |17.04.2024|S2024-0416, TriCanada, WCS,1010S6-11 1/4|27971864  |3000020338|Tri Canada Industries Ltd          |MC2002    |EA|4000137890|         1 | |        |17.04.2024|17.04.2024|Tri Canada Industries Ltd          |         1 |          |7411002300|      0 |
|E0465459 |17.04.2024|MR-00006244: 105XBRMB24D Dual Mode LED  |27971865  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000136687|         1 | |        |17.04.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0381501 |17.04.2024|S - Trip hazard between B92 and B83     |27971866  |3000020339|Paint Pro Surface Coating Inc      |CS5025    |AU|4000142191|       368 | |        |17.04.2024|17.04.2024|Paint Pro Surface Coating Inc      |       368 |          |7411011000|      0 |
|E0381501 |17.04.2024|S - B91 Humidity Room Wall              |27971867  |3000020339|Paint Pro Surface Coating Inc      |CS5025    |AU|4000129824|     1,403 | |        |17.04.2024|17.04.2024|Paint Pro Surface Coating Inc      |     1,403 |          |7411011000|      0 |
|E0381501 |17.04.2024|S - B92 3rd Floor Lock Sets             |27971868  |          |H Sanderson & Son Construction Ltd |CS5025    |AU|4000139378|   549.120 | |        |17.04.2024|          |H Sanderson & Son Construction Ltd |         0 |          |7411011000|      0 |
|E0392475 |17.04.2024|"S" - Sanderson - Drainage Line Work    |27971872  |          |H Sanderson & Son Construction Ltd |CS5025    |AU|4000117202|       828 |X|        |17.04.2024|          |H Sanderson & Son Construction Ltd |         0 |          |7411011000|      0 |
|E0392475 |17.04.2024|Plumbing fittings (Sink work)           |27971873  |3000020353|Sprint Mechanical Inc              |MC2002    |EA|4000124595|         1 | |        |17.04.2024|18.04.2024|Sprint Mechanical Inc              |         1 |          |7411002300|      0 |
|E0381501 |17.04.2024|S - B61 Floor crack in Shop flr entrance|27971874  |          |Preferred Polymer Coatings Ltd     |CS5025    |AU|4000137099| 2,371.850 | |        |17.04.2024|          |Preferred Polymer Coatings Ltd     |         0 |          |7411011000|      0 |
|E0381501 |17.04.2024|S - Chipped Floor in Corridor L         |27971875  |          |Preferred Polymer Coatings Ltd     |CS5025    |AU|4000142252| 3,080.190 | |        |17.04.2024|          |Preferred Polymer Coatings Ltd     |         0 |          |7411011000|      0 |
|E0392475 |17.04.2024|"S"- Install Drainage line              |27971895  |          |H Sanderson & Son Construction Ltd |CS5025    |AU|4000124595|       828 | |        |17.04.2024|          |H Sanderson & Son Construction Ltd |         0 |          |7411011000|      0 |
|E0392475 |18.04.2024|CSW12972788, Siemens, P320 Pressure Tran|27975562  |3000020352|Wajax Industrial Components        |MC2002    |EA|4000141832|         1 | |        |12.06.2024|18.04.2024|Wajax Industrial Components        |         1 |          |7411002300|      0 |
|E0392475 |18.04.2024|CSW12976135, Alfa Laval, Levimag Kit    |27975563  |3000020352|Wajax Industrial Components        |MC2002    |EA|4000137642|         1 | |        |18.04.2024|18.04.2024|Wajax Industrial Components        |         1 |          |7411002300|      0 |
|E0392475 |18.04.2024|CSW12976135, Alfa Laval, Male ServiceKit|27975564  |3000020352|Wajax Industrial Components        |MC2002    |EA|4000137642|         1 | |        |18.04.2024|18.04.2024|Wajax Industrial Components        |         1 |          |7411002300|      0 |
|I0538357 |18.04.2024|MR-00006248, Filter Housing, P/N WF-WH20|27975565  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000138818|         1 | |        |17.05.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|I0552673 |18.04.2024|S - Vertiv Semi-Annual Service          |27975566  |          |Vertiv Canada Ulc                  |CS5025    |AU|4000118269|10,517.420 | |        |18.04.2024|          |Vertiv Canada Ulc                  |         0 |          |7411011000|      0 |
|I0538357 |18.04.2024|MR-00006249, Control Valve,PN V5011N2055|27975567  |3000020358|RS Integrated Supply Canada Corp   |MC2002    |EA|4000142381|         1 | |        |26.04.2024|19.04.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0421182 |19.04.2024|S - B95 - Repair the lab entry door     |27979288  |          |Acp Lock & Security Inc            |CS5025    |AU|4000142054|       185 | |        |19.04.2024|          |Acp Lock & Security Inc            |         0 |          |7411011000|      0 |
|E0421182 |19.04.2024|#2326: TOP LATCH KIT                    |27979289  |          |Acp Lock & Security Inc            |MC2002    |EA|4000142054|         1 | |        |19.04.2024|          |Acp Lock & Security Inc            |         0 |          |7411002300|      0 |
|E0526853 |19.04.2024|AC24041582: QIRF-513AA-0 sensor         |27979294  |          |Alpha Controls And Instrumentation |MC2002    |EA|4000142538|         1 | |        |19.04.2024|          |Alpha Controls And Instrumentation |         0 |          |7411002300|      0 |
|E0526853 |19.04.2024|AC24041582: QIRF-123A-0 sensor          |27979295  |          |Alpha Controls And Instrumentation |MC2002    |EA|4000142538|         1 | |        |19.04.2024|          |Alpha Controls And Instrumentation |         0 |          |7411002300|      0 |
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
