19.06.2024                                                                                        Dynamic List Display                                                                                                                                                 1
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier          |Matl Group|Un|Order     |  Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                  | Ordered|On        |G/L Acct  |Shortage|
|I0538357 |14.06.2024|MR-00006293,Lumacell Invert,LMI-1000-1  |28265610  |3000020876|RS Integrated Supply Canada Corp  |MC2002    |EA|4000143006|        1 | |        |14.06.2024|14.06.2024|RS Integrated Supply Canada Corp  |      1 |          |7411002300|      0 |
|I0381218 |14.06.2024|"S" - Ainsworth - Rebuild pump 2        |28265611  |3000020874|Ainsworth Inc                     |CS5025    |AU|4000142053|   13,500 | |        |14.06.2024|14.06.2024|Ainsworth Inc                     | 13,500 |          |7411011000|      0 |
|I0548244 |14.06.2024|MR-00006359, Transformer, PH100AJ       |28265626  |3000020898|RS Integrated Supply Canada Corp  |MC2002    |EA|4000159925|        1 | |        |28.06.2024|17.06.2024|RS Integrated Supply Canada Corp  |      1 |          |7411002300|      0 |
|I0538357 |14.06.2024|REQUISITIONER: Masoud Ronaghi           |28265652  |          |Mcrae Integration Ltd             |MC2002    |AU|4000147394|1,341.250 |X|        |17.06.2024|          |Mcrae Integration Ltd             |      0 |          |7411011000|      0 |
|I0538357 |14.06.2024|MR-00006366, Bathroom Fan, 1.15 A, 4C376|28265800  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000141848|        1 | |        |21.06.2024|          |RS Integrated Supply Canada Corp  |      0 |          |7411002300|      0 |
|I0538357 |14.06.2024|MR-00006366, Duct 3" Flexible, 3F332    |28265801  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000141848|        1 | |        |21.06.2024|          |RS Integrated Supply Canada Corp  |      0 |          |7411002300|      0 |
|E0392475 |14.06.2024|"S" - "S/D" - Guild battery replacement |28265846  |          |Guild Electric                    |CS5025    |AU|4000159954|   73,000 | |        |06.07.2024|          |Guild Electric                    |      0 |          |7411011000|      0 |
|I0253031 |14.06.2024|MR-00006368: LED BACKLIGHT, E SERIES    |28265890  |3000020898|RS Integrated Supply Canada Corp  |MC2002    |EA|4000160043|        1 | |        |14.06.2024|17.06.2024|RS Integrated Supply Canada Corp  |      1 |          |7411002300|      0 |
|E0526853 |14.06.2024|MR-00006367: 400MICRON Strainer         |28265896  |3000020884|RS Integrated Supply Canada Corp  |MC2002    |EA|4000160044|        1 | |        |14.06.2024|17.06.2024|RS Integrated Supply Canada Corp  |      1 |          |7411002300|      0 |
|I0552673 |17.06.2024|MR-00006369, Disconnect Switch, P/N 5336|28288737  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000144757|        1 | |        |17.06.2024|          |RS Integrated Supply Canada Corp  |      0 |          |7411002300|      0 |
|I0544747 |17.06.2024|MR-00006361: Test Gloves, Class 0       |28288766  |3000020898|RS Integrated Supply Canada Corp  |MC2002    |EA|4000128527|       17 | |        |17.06.2024|17.06.2024|RS Integrated Supply Canada Corp  |     17 |          |7411002300|      0 |
|I0544747 |17.06.2024|MR-00006361: LABEL, Rubber Gloves       |28288767  |3000020898|RS Integrated Supply Canada Corp  |MC2002    |EA|4000128527|       34 | |        |17.06.2024|17.06.2024|RS Integrated Supply Canada Corp  |     34 |          |7411002300|      0 |
|I0544747 |17.06.2024|P117906132: REFLECTOR,FLUORESENT FLOD   |28288876  |3000020915|Steris Canada Inc                 |MC2002    |EA|4000147275|        1 | |        |17.06.2024|18.06.2024|Steris Canada Inc                 |      1 |          |7411002300|      0 |
|I0544747 |17.06.2024|P117950858: S/S MACH SCREW 8-32X3/4"    |28288899  |3000020915|Steris Canada Inc                 |MC2002    |EA|4000147275|        1 | |        |17.06.2024|18.06.2024|Steris Canada Inc                 |      1 |          |7411002300|      0 |
|I0544747 |17.06.2024|P117003808: BLOCK,ADJUSTMENT RGT SEAL   |28288900  |3000020915|Steris Canada Inc                 |MC2002    |EA|4000147275|        1 | |        |17.06.2024|18.06.2024|Steris Canada Inc                 |      1 |          |7411002300|      0 |
|I0544747 |17.06.2024|P117003807: BLOCK, ADJUSTMENT LEFT      |28288901  |3000020915|Steris Canada Inc                 |MC2002    |EA|4000147275|        1 | |        |17.06.2024|18.06.2024|Steris Canada Inc                 |      1 |          |7411002300|      0 |
|I0544747 |17.06.2024|P117906017: WASHER, LOCK #10 S/S        |28288902  |3000020915|Steris Canada Inc                 |MC2002    |EA|4000147275|        1 | |        |17.06.2024|18.06.2024|Steris Canada Inc                 |      1 |          |7411002300|      0 |
|I0544747 |17.06.2024|P117003597: GASKET, UPPER DOOR          |28288904  |3000020915|Steris Canada Inc                 |MC2002    |EA|4000147275|        1 | |        |17.06.2024|18.06.2024|Steris Canada Inc                 |      1 |          |7411002300|      0 |
|I0544747 |17.06.2024|P117950827: 8-32X3/8 FLT HD MACH SCRW   |28288905  |3000020915|Steris Canada Inc                 |MC2002    |EA|4000147275|        1 | |        |17.06.2024|18.06.2024|Steris Canada Inc                 |      1 |          |7411002300|      0 |
|I0544747 |17.06.2024|P117950856: SCREW-TRUSS HD 8-32X3/8SS   |28288906  |3000020897|Steris Canada Inc                 |MC2002    |EA|4000147275|        1 | |        |17.06.2024|17.06.2024|Steris Canada Inc                 |      1 |          |7411002300|      0 |
|I0544747 |17.06.2024|MR-00006349: 3/8” x 12” compress hoses  |28288920  |3000020916|RS Integrated Supply Canada Corp  |MC2002    |EA|4000149556|        1 | |        |21.06.2024|18.06.2024|RS Integrated Supply Canada Corp  |      1 |          |7411002300|      0 |
|I0544747 |17.06.2024|MR-00006349: 3/8” x 20” compress hoses  |28288921  |3000020916|RS Integrated Supply Canada Corp  |MC2002    |EA|4000149556|        9 | |        |21.06.2024|18.06.2024|RS Integrated Supply Canada Corp  |      9 |          |7411002300|      0 |
|I0253031 |17.06.2024|S-Plumbing and steam support            |28288931  |          |Sprint Mechanical Inc             |CS5025    |AU|4000148015|   28,471 | |        |17.06.2024|          |Sprint Mechanical Inc             |      0 |          |7411011000|      0 |
|I0544747 |17.06.2024|S - B60 Cold request APS                |28288944  |3000020917|Analysts Of Pneumatic Systems     |CS5025    |AU|4000138686|    1,072 | |        |17.06.2024|18.06.2024|Analysts Of Pneumatic Systems     |  1,072 |          |7411011000|      0 |
|I0544747 |17.06.2024|MR-00006335: Maglock BEA SECURITY 6T80  |28288949  |3000020916|RS Integrated Supply Canada Corp  |MC2002    |EA|4000147681|        1 | |        |17.06.2024|18.06.2024|RS Integrated Supply Canada Corp  |      1 |          |7411002300|      0 |
|I0548244 |18.06.2024|MR-00006375, Lexan Poly, 24"x24"x1/4"   |28293678  |3000020916|RS Integrated Supply Canada Corp  |MC2002    |EA|4000144997|       12 | |        |28.06.2024|18.06.2024|RS Integrated Supply Canada Corp  |     12 |          |7411002300|      0 |
|I0415474 |18.06.2024|S - East property gate lock repairs     |28293703  |          |Acp Lock & Security Inc           |CS5025    |AU|4000160585|  302.500 | |        |18.06.2024|          |Acp Lock & Security Inc           |      0 |          |7411011000|      0 |
|E0421182 |18.06.2024|S - B54 Roof repairs                    |28293739  |3000020918|Provincial Industrial Roofing And |CS5025    |AU|4000160590|    2,510 | |        |18.06.2024|18.06.2024|Provincial Industrial Roofing And |  2,510 |          |7411011000|      0 |
|E0421182 |18.06.2024|S - B60 Enve Insp. May24–Sealant repair |28293755  |3000020919|Paint Pro Surface Coating Inc     |CS5025    |AU|4000160595|    3,404 | |        |18.06.2024|18.06.2024|Paint Pro Surface Coating Inc     |  3,404 |          |7411011000|      0 |
|E0421182 |18.06.2024|S - B61 Roof inspection May 2024        |28293757  |3000020918|Provincial Industrial Roofing And |CS5025    |AU|4000160596|    7,300 | |        |18.06.2024|18.06.2024|Provincial Industrial Roofing And |  7,300 |          |7411011000|      0 |
|E0421182 |18.06.2024|MR-00006374: 11239CV0004D Latch No Panel|28293761  |3000020916|RS Integrated Supply Canada Corp  |MC2002    |EA|4000158278|        1 | |        |18.06.2024|18.06.2024|RS Integrated Supply Canada Corp  |      1 |          |7411002300|      0 |
|E0526853 |18.06.2024|S - Insulation removal                  |28293768  |          |Catina Contracting                |CS5025    |AU|4000145725|    1,738 | |        |18.06.2024|          |Catina Contracting                |      0 |          |7411011000|      0 |
|I0253031 |18.06.2024|S - Sprint supp WFI0001 start up issues |28293779  |3000020914|Sprint Mechanical Inc             |CS5025    |AU|4000160015|    1,435 | |        |18.06.2024|18.06.2024|Sprint Mechanical Inc             |  1,435 |          |7411011000|      0 |
|I0544747 |18.06.2024|MR-00006372: CP-8551, Output transducer |28293847  |3000020916|RS Integrated Supply Canada Corp  |MC2002    |EA|4000160041|        2 | |        |18.06.2024|18.06.2024|RS Integrated Supply Canada Corp  |      2 |          |7411002300|      0 |
|I0544747 |18.06.2024|MR-00006376: Copper LED Luminarie       |28293850  |3000020916|RS Integrated Supply Canada Corp  |MC2002    |EA|4000147386|        2 | |        |28.06.2024|18.06.2024|RS Integrated Supply Canada Corp  |      2 |          |7411002300|      0 |
|I0253031 |19.06.2024|S - B90 MWS Extend Chains on Hoist Plate|28298840  |          |Rightway Crane &                  |CS5025    |AU|4000160730|1,295.500 | |        |19.06.2024|          |Rightway Crane &                  |      0 |          |7411011000|      0 |
|I0544747 |19.06.2024|MR-00006382: Portable AC, Midea 115V    |28298925  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000161051|        4 | |        |19.06.2024|          |RS Integrated Supply Canada Corp  |      0 |          |7411002300|      0 |
|E0381501 |19.06.2024|S-B83 Rm348/348A Paint Touch Ups        |28298935  |          |Preferred Polymer Coatings Ltd    |CS5025    |AU|4000161036|2,858.610 | |        |19.06.2024|          |Preferred Polymer Coatings Ltd    |      0 |          |7411011000|      0 |
|E0381501 |19.06.2024|S-B83 Cafeteria Men's Washroom Door     |28298936  |          |H Sanderson & Son Construction Ltd|CS5025    |AU|4000161037|  247.250 | |        |19.06.2024|          |H Sanderson & Son Construction Ltd|      0 |          |7411011000|      0 |
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
