19.07.2024                                                                                         Dynamic List Display                                                                                                                                                  1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier          |Matl Group|Un|Order     |  Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                  |   Ordered|On        |G/L Acct  |Shortage|
|I0168549 |15.07.2024|"C" - B100 Plumber Support for Shutdown |28478252  |          |Sprint Mechanical Inc             |CS5025    |AU|4000146797|        1 | |        |15.10.2024|          |Sprint Mechanical Inc             |        0 |          |7411011000|      0 |
|I0544747 |15.07.2024|MR-00006478- #465-1/2 CRANE & Y GATE VAL|28478281  |3000021326|RS Integrated Supply Canada Corp  |MC2002    |EA|4000167888|        1 |X|        |26.07.2024|16.07.2024|RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |15.07.2024|MR-00006478- 5" 150# SPIRAL WOUND GASKET|28478285  |3000021326|RS Integrated Supply Canada Corp  |MC2002    |EA|4000167888|        2 |X|        |26.07.2024|16.07.2024|RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0548244 |15.07.2024|S - APS Support                         |28478310  |3000021328|Analysts Of Pneumatic Systems     |CS5025    |AU|4000145714|   10,140 | |        |02.08.2024|16.07.2024|Analysts Of Pneumatic Systems     |   10,140 |          |7411011000|      0 |
|I0381218 |15.07.2024|"S" - Catina - Insulation in Mech Rooms |28478317  |3000021330|Catina Contracting                |CS5025    |AU|4000167981|    2,330 | |        |09.08.2024|16.07.2024|Catina Contracting                |    2,330 |          |7411011000|      0 |
|I0544747 |16.07.2024|B60 Annex AC is too cold ~ 15 C         |28483577  |3000021325|Candex Solutions Canada Inc       |CS5025    |AU|4000161541|    1,288 | |        |16.07.2024|16.07.2024|Candex Solutions Canada Inc       |    1,288 |          |7411011000|      0 |
|E0381501 |16.07.2024|B92 Rm2316 Guard Rail for Back Column   |28483578  |3000021329|H Sanderson & Son Construction Ltd|CS5025    |AU|4000144830|      483 | |        |20.07.2024|16.07.2024|H Sanderson & Son Construction Ltd|      483 |          |7411011000|      0 |
|E0381501 |16.07.2024|B92 Rm2309/2310 Replace Floor Thresholds|28483587  |3000021329|H Sanderson & Son Construction Ltd|CS5025    |AU|4000168043|  655.500 | |        |16.07.2024|16.07.2024|H Sanderson & Son Construction Ltd|  655.500 |          |7411011000|      0 |
|I0168549 |16.07.2024|Inox 6555: Male Tungsten Carbide Bushing|28483593  |3000021324|Inox Industries Inc               |MC2002    |EA|4000164814|        8 | |        |02.08.2024|16.07.2024|Inox Industries Inc               |        8 |          |7411002300|      0 |
|E0381501 |16.07.2024|B95 North Steam Vault Ground Water Remov|28483603  |3000021329|H Sanderson & Son Construction Ltd|CS5025    |AU|4000167999|    3,289 | |        |16.07.2024|16.07.2024|H Sanderson & Son Construction Ltd|    3,289 |          |7411011000|      0 |
|E0381501 |16.07.2024|B84 RM 207 Blind Repairs                |28483607  |3000021329|H Sanderson & Son Construction Ltd|CS5025    |AU|4000167998|  701.500 | |        |16.07.2024|16.07.2024|H Sanderson & Son Construction Ltd|  701.500 |          |7411011000|      0 |
|E0381501 |16.07.2024|S- B90 Room:222 Leak Repair             |28483626  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000167672|  662.750 |X|        |16.07.2024|          |Paint Pro Surface Coating Inc     |        0 |          |7411011000|      0 |
|E0381501 |16.07.2024|S- B90 RM222 Paint Repair               |28483631  |3000021333|Paint Pro Surface Coating Inc     |CS5025    |AU|4000167672|  586.500 | |        |16.07.2024|16.07.2024|Paint Pro Surface Coating Inc     |  586.500 |          |7411011000|      0 |
|E0381501 |16.07.2024|S - B90 RM222 Hoarding                  |28483636  |3000021329|H Sanderson & Son Construction Ltd|CS5025    |AU|4000167672|2,259.750 | |        |16.07.2024|16.07.2024|H Sanderson & Son Construction Ltd|2,259.750 |          |7411011000|      0 |
|I0253031 |16.07.2024|MR-00006448 Repair Pump Rightflow       |28483650  |3000021326|RS Integrated Supply Canada Corp  |MC2002    |EA|4000157933|        1 |X|        |17.07.2024|16.07.2024|RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0253031 |16.07.2024|MR-00006448 Repaired SLDL/0528 SN:77380 |28483651  |3000021326|RS Integrated Supply Canada Corp  |MC2002    |EA|4000157933|        1 |X|        |17.07.2024|16.07.2024|RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0253031 |16.07.2024|MR-00006448 Repair Pump Xylem LH420     |28483652  |3000021326|RS Integrated Supply Canada Corp  |MC2002    |EA|4000157933|        1 |X|        |17.07.2024|16.07.2024|RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0253031 |16.07.2024|MR-00006448 Repair For Repaired LH420   |28483653  |3000021326|RS Integrated Supply Canada Corp  |MC2002    |EA|4000157933|        1 |X|        |17.07.2024|16.07.2024|RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0381218 |16.07.2024|"S" - Q-618619 Filter integrity test    |28483654  |3000021327|Global Life Sciences Solutions    |CS5025    |AU|4000132819|    9,912 | |        |16.07.2024|16.07.2024|Global Life Sciences Solutions    |    9,912 |          |7411011000|      0 |
|E0381501 |16.07.2024|Leak in room 222                        |28483684  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000167672|  662.750 | |        |16.07.2024|          |Paint Pro Surface Coating Inc     |        0 |          |7411011000|      0 |
|I0381218 |16.07.2024|S2024-7151, 3/4" X 1/2" TC21 T6L ADAPTER|28483692  |          |Tri Canada Industries Ltd         |MC2002    |EA|4000156973|        1 |X|        |16.07.2024|          |Tri Canada Industries Ltd         |        0 |          |7411002300|      0 |
|I0381218 |16.07.2024|S2024-7151, 3/4" X 3/4" TC21 T6L ADAPTER|28483694  |          |Tri-Canada Industries Ltd         |MC2002    |EA|4000156973|        1 |X|        |16.07.2024|          |Tri-Canada Industries Ltd         |        0 |          |7411002300|      0 |
|I0381218 |16.07.2024|S2024-7151, 1.5" X 3/4" TC21 T6L ADAPTER|28483712  |          |Tri-Canada Industries Ltd         |MC2002    |EA|4000156973|        1 |X|        |16.07.2024|          |Tri-Canada Industries Ltd         |        0 |          |7411002300|      0 |
|I0381218 |16.07.2024|S2024-7151,1.5" X 1" TC21 T6L ADAPTER   |28483716  |          |Tri-Canada Industries Ltd         |MC2002    |EA|4000156973|        1 |X|        |16.07.2024|          |Tri-Canada Industries Ltd         |        0 |          |7411002300|      0 |
|E0392475 |16.07.2024|S2024-0619, Tricanada, 3/4" Valve       |28483730  |3000021332|Tri Canada Industries Ltd         |MC2002    |EA|4000158925|        1 |X|        |16.07.2024|16.07.2024|Tri Canada Industries Ltd         |        1 |          |7411002300|      0 |
|I0381218 |16.07.2024|S2024-7151, 3/4" X 1/2" TC21 T6L ADAPTER|28483735  |3000021332|Tri Canada Industries Ltd         |MC2002    |EA|4000156973|        1 | |        |16.07.2024|16.07.2024|Tri Canada Industries Ltd         |        1 |          |7411002300|      0 |
|I0381218 |16.07.2024|S2024-7151, 3/4" X 3/4" TC21 T6L ADAPTER|28483738  |3000021332|Tri Canada Industries Ltd         |MC2002    |EA|4000156973|        1 | |        |16.07.2024|16.07.2024|Tri Canada Industries Ltd         |        1 |          |7411002300|      0 |
|I0381218 |16.07.2024|S2024-7151, 1.5" X 3/4" TC21 T6L ADAPTER|28483746  |3000021332|Tri Canada Industries Ltd         |MC2002    |EA|4000156973|        1 | |        |16.07.2024|16.07.2024|Tri Canada Industries Ltd         |        1 |          |7411002300|      0 |
|I0381218 |16.07.2024|S2024-7151,1.5" X 1" TC21 T6L ADAPTER   |28483747  |3000021332|Tri Canada Industries Ltd         |MC2002    |EA|4000156973|        1 | |        |16.07.2024|16.07.2024|Tri Canada Industries Ltd         |        1 |          |7411002300|      0 |
|I0544747 |16.07.2024|ECI-BPT, COIL ONLY 24 VAC 60HZ, HERION  |28483830  |3000021342|Wajax Industrial Components       |MC2002    |EA|4000166816|        5 | |        |26.07.2024|17.07.2024|Wajax Industrial Components       |        5 |          |7411002300|      0 |
|E0381501 |16.07.2024|B89 USP Facility Touchups               |28483853  |3000021334|Preferred Polymer Coatings Ltd    |CS5025    |AU|4000168059|3,021.410 | |        |19.07.2024|16.07.2024|Preferred Polymer Coatings Ltd    |3,021.410 |          |7411011000|      0 |
|E0381501 |16.07.2024|S - B95 Steam Chamber Lid Removal       |28483855  |3000021329|H Sanderson & Son Construction Ltd|CS5025    |AU|4000167999|9,111.450 | |        |16.07.2024|16.07.2024|H Sanderson & Son Construction Ltd|9,111.450 |          |7411011000|      0 |
|E0392475 |16.07.2024|1300362039_0, Impeller Levimag WP50     |28483877  |          |Wajax Industrial Components       |MC2002    |EA|4000167616|        1 | |        |16.07.2024|          |Wajax Industrial Components       |        0 |          |7411002300|      0 |
|E0392475 |16.07.2024|1300362039_0, Service kit Levimag WP50  |28483879  |          |Wajax Industrial Components       |MC2002    |EA|4000167616|        1 | |        |16.07.2024|          |Wajax Industrial Components       |        0 |          |7411002300|      0 |
|E0381501 |16.07.2024|#1992: B94 Ext Generator Base Painting  |28483919  |          |Paint Pro Surface Coating Inc     |MC2002    |EA|4000145429|        1 | |        |16.07.2024|          |Paint Pro Surface Coating Inc     |        0 |          |7411002300|      0 |
|E0381501 |17.07.2024|S - B94 Exterior Generator Base Painting|28489134  |3000021364|Paint Pro Surface Coating Inc     |CS5025    |AU|4000145429|  721.750 | |        |17.07.2024|18.07.2024|Paint Pro Surface Coating Inc     |  721.750 |          |7411011000|      0 |
|E0381501 |17.07.2024|S- B90 Airlock 263D Piant Repairs       |28489135  |3000021345|Paint Pro Surface Coating Inc     |CS5025    |AU|4000168247|  839.500 | |        |17.07.2024|17.07.2024|Paint Pro Surface Coating Inc     |  839.500 |          |7411011000|      0 |
|E0381501 |17.07.2024|S- B83 W&S RM348 Door Frame Touch-Up    |28489137  |3000021345|Paint Pro Surface Coating Inc     |CS5025    |AU|4000161036|  517.500 | |        |17.07.2024|17.07.2024|Paint Pro Surface Coating Inc     |  517.500 |          |7411011000|      0 |
|E0421182 |17.07.2024|Door mechanism for B94 RM 269 broken    |28489142  |3000021361|Thunder Electric Inc              |CS5025    |H |4000168263|    1,398 | |        |17.07.2024|18.07.2024|Thunder Electric Inc              |    1,398 |          |7411011000|      0 |
|E0421182 |17.07.2024|B94 Door opener in RM274 broken         |28489147  |3000021360|Thunder Electric Inc              |CS5025    |AU|4000168268|    1,398 | |        |17.07.2024|18.07.2024|Thunder Electric Inc              |    1,398 |          |7411011000|      0 |
|I0544747 |17.07.2024|LE0 1300362869- PURO Charges            |28489179  |3000021342|Wajax Industrial Components       |MC2002    |EA|4000166816|        1 | |        |26.07.2024|17.07.2024|Wajax Industrial Components       |        1 |          |7411002300|      0 |
|E0421182 |17.07.2024|S - Thunder PM Door Inspection          |28489251  |3000021360|Thunder Electric Inc              |CS5025    |AU|4000134048|    1,310 | |        |17.07.2024|18.07.2024|Thunder Electric Inc              |    1,310 |          |7411011000|      0 |
|I0548244 |17.07.2024|S - Chemical Piping Modifications       |28489262  |3000021346|Manych Mechanical Inc             |CS5025    |AU|4000117301|    2,678 | |        |17.07.2024|17.07.2024|Manych Mechanical Inc             |    2,678 |          |7411011000|      0 |
|E0381501 |17.07.2024|Sink Hole Repair Sabin Ave              |28489364  |3000021363|H Sanderson & Son Construction Ltd|MC2002    |AU|4000168336|    2,599 | |        |17.07.2024|18.07.2024|H Sanderson & Son Construction Ltd|    2,599 |          |7411011000|      0 |
|E0381501 |18.07.2024|S- Broken Glass Window on Room 213      |28494735  |3000021363|H Sanderson & Son Construction Ltd|CS5025    |AU|4000168342|  977.500 | |        |18.07.2024|18.07.2024|H Sanderson & Son Construction Ltd|  977.500 |          |7411011000|      0 |
|I0544747 |18.07.2024|MR-00006482- CONTROLLER, TEMP,-A19ADB-1C|28494738  |3000021362|RS Integrated Supply Canada Corp  |MC2002    |EA|4000089366|        1 | |        |02.08.2024|18.07.2024|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0544747 |18.07.2024|MR-00006483- Receptacle Duplex 15A 5-15R|28494740  |3000021362|RS Integrated Supply Canada Corp  |MC2002    |EA|4000168323|       12 | |        |02.08.2024|18.07.2024|RS Integrated Supply Canada Corp  |       12 |          |7411002300|      0 |
|I0544747 |18.07.2024|MR-00006483-WIRE DUCT SLOTTED ADH SCREW |28494741  |3000021362|RS Integrated Supply Canada Corp  |MC2002    |EA|4000168323|        2 | |        |02.08.2024|18.07.2024|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|I0544747 |18.07.2024|MR-00006483- WIRE DUCT COVER 2" X 4"    |28494743  |3000021362|RS Integrated Supply Canada Corp  |MC2002    |EA|4000168323|        2 | |        |02.08.2024|18.07.2024|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|I0544747 |18.07.2024|MR-00006484- D5313 WEATHER PROOF BOX 2G |28494909  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000168323|        2 |X|        |02.08.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |18.07.2024|MR-00006484- D5313 WEATHER PROOF BOX 2G |28494910  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000168323|        6 | |        |02.08.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|E0465459 |18.07.2024|S - Pipette training for Metrology      |28494916  |          |Alpha Controls And Instrumentation|CS5025    |AU|4000143045|1,362.500 | |        |18.07.2024|          |Alpha Controls And Instrumentation|        0 |          |7411011000|      0 |
|I0219988 |19.07.2024|MR-00006407: Rosemount 214C Temp Sensor |28500185  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000138327|        1 | |        |19.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|E0381501 |19.07.2024|B83 Rm339 Inspect Ceiling for Moisture  |28500197  |          |H Sanderson & Son Construction Ltd|CS5025    |AU|4000168957|  609.500 | |        |19.07.2024|          |H Sanderson & Son Construction Ltd|        0 |          |7411011000|      0 |
|I0544747 |19.07.2024|B04 Fire device issues                  |28500214  |          |Guild Electric                    |CS5025    |AU|4000168261|      520 | |        |19.07.2024|          |Guild Electric                    |        0 |          |7411011000|      0 |
|I0548244 |19.07.2024|B53 Fire Device Investigation           |28500216  |          |Guild Electric                    |CS5025    |AU|4000168357|      490 | |        |19.07.2024|          |Guild Electric                    |        0 |          |7411011000|      0 |
|E0392475 |19.07.2024|"S" - ADM - FIMCEN Spindle Removal      |28500240  |          |ADM Stainless Inc                 |CS5025    |AU|4000161354|      500 | |        |19.07.2024|          |ADM Stainless Inc                 |        0 |          |7411011000|      0 |
|I0548244 |19.07.2024|MR-00006432 Battery Picus               |28500268  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000140237|        2 | |        |19.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
