22.08.2024                                                                                         Dynamic List Display                                                                                                                                                   1
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier          |Matl Group|Un|Order     |   Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                  |   Ordered|On        |G/L Acct  |Shortage|
|E0526853 |15.08.2024|S02024-0602 1.5X15FT WCS C/W 1.5TCX1.5TC|28706892  |          |Tri-Canada Industries Ltd         |MC2002    |EA|4000170828|         1 | |        |15.08.2024|          |Tri-Canada Industries Ltd         |        0 |          |7411002300|      0 |
|I0544747 |15.08.2024|MR-00006480,30HP 1800RPM 575V 286TC Opti|28706897  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000163259|         1 | |        |15.08.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0253031 |15.08.2024|S - Polish and Passivate                |28706969  |3000021914|Inox Industries Inc               |CS5025    |AU|4000175583|     6,720 | |        |17.08.2024|20.08.2024|Inox Industries Inc               |    6,720 |          |7411011000|      0 |
|I0415474 |16.08.2024|S- B92 Light Pole Replacement           |28712397  |3000021932|Guild Electric                    |CS5025    |AU|4000161987|     4,290 | |        |16.08.2024|21.08.2024|Guild Electric                    |    4,290 |          |7411011000|      0 |
|I0548244 |16.08.2024|MR-00006529 Guardian Equipment RepairKit|28712436  |3000021881|RS Integrated Supply Canada Corp  |MC2002    |EA|4000142210|         1 | |        |16.08.2024|16.08.2024|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0548244 |16.08.2024|S - Boiler Passivation                  |28712463  |3000021909|Bio Clean Services Inc            |CS5025    |AU|4000140240|     3,850 | |        |16.08.2024|20.08.2024|Bio Clean Services Inc            |    3,850 |          |7411011000|      0 |
|E0421182 |16.08.2024|S - B95/B16 repair/regrade aspha        |28712498  |3000021894|H Sanderson & Son Construction Ltd|CS5025    |AU|4000175655| 4,476.380 | |        |16.08.2024|19.08.2024|H Sanderson & Son Construction Ltd|4,476.380 |          |7411011000|      0 |
|E0392475 |16.08.2024|MR-00006535 -454-16-196-MF-3166-X       |28712693  |3000021884|RS Integrated Supply Canada Corp  |MC2002    |EA|4000175471|        40 | |        |19.08.2024|17.08.2024|RS Integrated Supply Canada Corp  |       40 |          |7411002300|      0 |
|E0392475 |16.08.2024|P15028435F- CYLINDER, FESTO             |28712694  |3000021883|Steris Canada Inc                 |MC2002    |EA|4000175228|         2 | |        |16.08.2024|17.08.2024|Steris Canada Inc                 |        2 |          |7411002300|      0 |
|E0392475 |16.08.2024|MR-00006530- Screw unit slide bearing   |28712696  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000173249|         2 |X|        |30.08.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|E0392475 |16.08.2024|MR-00006530-Assembly Aid Polygon        |28712700  |3000021884|RS Integrated Supply Canada Corp  |MC2002    |EA|4000173249|         1 | |        |30.08.2024|17.08.2024|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0538357 |19.08.2024|S - B83 1st Floor Automatic Door Issue  |28740917  |3000021893|Thunder Electric Inc              |CS5025    |AU|4000152604|       608 | |        |19.08.2024|19.08.2024|Thunder Electric Inc              |      608 |          |7411011000|      0 |
|I0253031 |19.08.2024|S - Fixture Replacements                |28740932  |3000021906|Guild Electric                    |CS5025    |AU|4000175659|     1,800 | |        |19.08.2024|20.08.2024|Guild Electric                    |    1,800 |          |7411011000|      0 |
|E0392475 |19.08.2024|I00 removal and installation of new tank|28741055  |3000021895|Inox Industries Inc               |CS5025    |AU|4000170976|     3,720 | |        |19.08.2024|19.08.2024|Inox Industries Inc               |    3,720 |          |7411011000|      0 |
|E0392475 |19.08.2024|quote#6599- wrench                      |28741073  |3000021895|Inox Industries Inc               |MC2002    |EA|4000161354|         2 | |        |19.08.2024|19.08.2024|Inox Industries Inc               |        2 |          |7411002300|      0 |
|E0392475 |19.08.2024|quote#6599- SS Seal Rings               |28741079  |3000021895|Inox Industries Inc               |MC2002    |EA|4000161354|         2 | |        |19.08.2024|19.08.2024|Inox Industries Inc               |        2 |          |7411002300|      0 |
|I0544747 |19.08.2024|S-Yearly Load bank testing for all GEN's|28741135  |          |Toromont Industries Ltd           |CS5025    |AU|4000160309|    15,220 |X|        |24.08.2024|          |Toromont Industries Ltd           |        0 |          |7411011000|      0 |
|I0381218 |20.08.2024|REQUEST#22981300- HALF-DOME SAFETY MIR  |28746775  |3000021910|Uline Canada Corp                 |MC2002    |EA|4000175780|         1 | |        |20.08.2024|20.08.2024|Uline Canada Corp                 |        1 |          |7411002300|      0 |
|E0421182 |20.08.2024|S - B85 Roof leak Investigation         |28746816  |3000021912|Provincial Industrial Roofing And |CS5025    |AU|4000176681|     2,344 | |        |20.08.2024|20.08.2024|Provincial Industrial Roofing And |    2,344 |          |7411011000|      0 |
|I0253031 |20.08.2024|S - ADS Door services                   |28746820  |3000021931|Thunder Electric Inc              |CS5025    |AU|4000176711|     1,420 | |        |20.08.2024|21.08.2024|Thunder Electric Inc              |    1,420 |          |7411011000|      0 |
|I0253031 |20.08.2024|S - Bottle Rental Renewal               |28746821  |3000021936|Evoqua Water Technologies Ltd     |CS5025    |AU|4000176744| 4,639.320 | |        |20.08.2024|21.08.2024|Evoqua Water Technologies Ltd     |4,639.320 |          |7411011000|      0 |
|E0421182 |20.08.2024|I00 Painting touch up from walkthorugh  |28746841  |3000021915|Paint Pro Surface Coating Inc     |CS5025    |AU|4000175793| 3,191.250 | |        |20.08.2024|20.08.2024|Paint Pro Surface Coating Inc     |3,191.250 |          |7411011000|      0 |
|I0381218 |20.08.2024|S2024-08142- 2" P88XX TC T6L EPDM       |28746859  |3000021913|Tri Canada Industries Ltd         |MC2002    |EA|4000174870|         1 | |        |20.08.2024|20.08.2024|Tri Canada Industries Ltd         |        1 |          |7411002300|      0 |
|I0381218 |20.08.2024|S2024-08142- 2" EPDM SEAT REPLACEMENT   |28746863  |3000021913|Tri Canada Industries Ltd         |MC2002    |EA|4000174870|         3 | |        |20.08.2024|20.08.2024|Tri Canada Industries Ltd         |        3 |          |7411002300|      0 |
|I0544747 |20.08.2024|MR-00006536 Replacement Tube Bundle     |28746952  |3000021908|RS Integrated Supply Canada Corp  |MC2002    |EA|4000175237|         1 | |        |11.10.2024|20.08.2024|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0421182 |20.08.2024|S - B83 Mech. Room 163 Pipe insulation  |28746994  |3000021911|Catina Contracting                |CS5025    |AU|4000176785|     1,275 | |        |20.08.2024|20.08.2024|Catina Contracting                |    1,275 |          |7411011000|      0 |
|E0421182 |20.08.2024|S - B83 Mech. Room P7 Pipe insulation   |28746995  |3000021911|Catina Contracting                |CS5025    |AU|4000176785|     2,410 | |        |20.08.2024|20.08.2024|Catina Contracting                |    2,410 |          |7411011000|      0 |
|I0381218 |20.08.2024|I00 -  VHP Reservoir Replacement        |28747026  |3000021907|Steris Canada Inc                 |CS5025    |AU|4000173817| 3,695.170 | |        |22.08.2024|20.08.2024|Steris Canada Inc                 |3,695.170 |          |7411011000|      0 |
|I0544747 |20.08.2024|MR-00006537 Mech Interlock Lovato       |28747031  |3000021908|RS Integrated Supply Canada Corp  |MC2002    |EA|4000159244|         6 | |        |11.10.2024|20.08.2024|RS Integrated Supply Canada Corp  |        6 |          |7411002300|      0 |
|I0544747 |20.08.2024|MR-00006537 Time Delaay Mars 32391      |28747032  |3000021908|RS Integrated Supply Canada Corp  |MC2002    |EA|4000159244|         2 | |        |11.10.2024|20.08.2024|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|I0544747 |20.08.2024|MR-00006537 Fusible HRCI-J 20 AMP Delay |28747034  |3000021908|RS Integrated Supply Canada Corp  |MC2002    |EA|4000159244|        12 | |        |11.10.2024|20.08.2024|RS Integrated Supply Canada Corp  |       12 |          |7411002300|      0 |
|I0544747 |20.08.2024|MR-00006537 Liquid Sight Glass SA-17-S  |28747036  |3000021908|RS Integrated Supply Canada Corp  |MC2002    |EA|4000159244|         1 | |        |11.10.2024|20.08.2024|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0544747 |20.08.2024|MR-00006537 Liquid Line Drier C-487 G   |28747037  |3000021908|RS Integrated Supply Canada Corp  |MC2002    |EA|4000159244|         1 | |        |11.10.2024|20.08.2024|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0544747 |20.08.2024|MR-00006537 Core RCW-48 G               |28747038  |3000021908|RS Integrated Supply Canada Corp  |MC2002    |EA|4000159244|         1 | |        |11.10.2024|20.08.2024|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0544747 |20.08.2024|MR-00006537 Bracket Valve 7/8 Sweat '   |28747040  |3000021908|RS Integrated Supply Canada Corp  |MC2002    |EA|4000159244|         2 | |        |11.10.2024|20.08.2024|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|I0548244 |20.08.2024|S- Additional 3/4" Ball Valve           |28747068  |3000021934|Stainless Piping Systems Inc      |CS5025    |AU|4000174608|       770 | |        |20.08.2024|21.08.2024|Stainless Piping Systems Inc      |      770 |          |7411011000|      0 |
|I0381218 |20.08.2024|Quote#2058671325- MST643D Combo lock    |28747109  |3000021935|Acklands Grainger Inc             |MC2002    |EA|4000175780|        18 | |        |20.08.2024|21.08.2024|Acklands Grainger Inc             |       18 |          |7411002300|      0 |
|I0381218 |20.08.2024|Quote#2058671325-MST8119DPF  Cable Lock |28747115  |3000021935|Acklands Grainger Inc             |MC2002    |EA|4000175780|        12 | |        |20.08.2024|21.08.2024|Acklands Grainger Inc             |       12 |          |7411002300|      0 |
|E0526853 |20.08.2024|MR-00006537 Push-Pull Device 800H PB    |28747136  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000176609|         2 | |        |20.08.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |20.08.2024|MR-00006539 Gte IBBM OS & Y Gate Valve  |28747138  |3000021933|RS Integrated Supply Canada Corp  |MC2002    |EA|4000167888|         1 | |        |30.08.2024|21.08.2024|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0544747 |20.08.2024|MR-00006539 Spiral Wound Gasket TP      |28747139  |3000021933|RS Integrated Supply Canada Corp  |MC2002    |EA|4000167888|         2 | |        |30.08.2024|21.08.2024|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|I0415474 |21.08.2024|Site Perimeter Fencing Repairs          |28752673  |          |H Sanderson & Son Construction Ltd|CS5025    |AU|4000171250|24,528.720 | |        |21.08.2024|          |H Sanderson & Son Construction Ltd|        0 |          |7411011000|      0 |
|I0544747 |21.08.2024|S - Thunder Door Inspections            |28752674  |          |Thunder Electric Inc              |CS5025    |AU|4000128639|       320 |X|        |21.08.2024|          |Thunder Electric Inc              |        0 |          |7411011000|      0 |
|I0544747 |21.08.2024|S- Replace Rollers                      |28752676  |          |Thunder Electric Inc              |CS5025    |AU|4000128640|       672 |X|        |21.08.2024|          |Thunder Electric Inc              |        0 |          |7411011000|      0 |
|I0544747 |21.08.2024|S - Fridge Door Strip Curtain Repair    |28752678  |          |Thunder Electric Inc              |CS5025    |AU|4000128639|     2,498 |X|        |21.08.2024|          |Thunder Electric Inc              |        0 |          |7411011000|      0 |
|I0544747 |21.08.2024|S - B94 Fridge Latch Repair             |28752679  |3000021931|Thunder Electric Inc              |CS5025    |AU|4000158278| 2,463.980 | |        |21.08.2024|21.08.2024|Thunder Electric Inc              |2,463.980 |          |7411011000|      0 |
|I0548244 |21.08.2024|S - Premium Time for Washer Door        |28752692  |3000021934|Stainless Piping Systems Inc      |CS5025    |AU|4000144754|     2,530 | |        |21.08.2024|21.08.2024|Stainless Piping Systems Inc      |    2,530 |          |7411011000|      0 |
|I0548244 |21.08.2024|S - B92 Replace Panic Bar End Caps      |28752700  |          |Thunder Electric Inc              |CS5025    |AU|4000142829|   655.500 | |        |21.08.2024|          |Thunder Electric Inc              |        0 |          |7411011000|      0 |
|I0548244 |21.08.2024|MR-00006541 Return Grille 530/F.L/A/B12 |28752726  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000140233|         2 |X|        |21.08.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0552673 |21.08.2024|MR-00006531 Motor 1/4 HP 1725RPM B303 DP|28752730  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000059952|         1 |X|        |21.08.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |21.08.2024|S-Yearly Load bank testing for all GEN's|28752731  |          |Toromont Industries Ltd           |CS5025    |AU|4000160309|    15,220 | |        |28.08.2024|          |Toromont Industries Ltd           |        0 |          |7411011000|      0 |
|I0538357 |21.08.2024|MR-00006541 Fan Unit Mounting           |28752732  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000141224|         1 |X|        |21.08.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|E0421182 |21.08.2024|MR-00006318 Return Grille 530/F//L/A/B12|28752733  |3000021933|RS Integrated Supply Canada Corp  |MC2002    |EA|4000140233|         2 | |        |21.08.2024|21.08.2024|RS Integrated Supply Canada Corp  |        2 |          |7411002300|      0 |
|E0421182 |21.08.2024|MR-00006541 Motor 1/4 HP 1725RPM B303 DP|28752734  |3000021933|RS Integrated Supply Canada Corp  |MC2002    |EA|4000059952|         1 | |        |21.08.2024|21.08.2024|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|E0421182 |21.08.2024|MR-00006541 Fan Unit Mounting           |28752742  |3000021933|RS Integrated Supply Canada Corp  |MC2002    |EA|4000141224|         1 | |        |21.08.2024|21.08.2024|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0548244 |21.08.2024|MR-00006524, Eaton 5PX, 5PX2200RT       |28752823  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000175456|         2 | |        |23.08.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0381218 |21.08.2024|MR-00006544, Fan Assembly, Vertiv       |28752845  |3000021933|RS Integrated Supply Canada Corp  |MC2002    |EA|4000169273|         1 | |        |21.08.2024|21.08.2024|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0415474 |21.08.2024|S- B95 Condensate Vault Repairs / Insula|28752856  |          |Gorbern Mechanical Contractors    |CS5025    |AU|4000170052|21,076.630 | |        |21.08.2024|          |Gorbern Mechanical Contractors    |        0 |          |7411011000|      0 |
|I0415474 |21.08.2024| Security Perimeter Fence Deficiencies  |28752868  |          |H Sanderson & Son Construction Ltd|CS5025    |AU|4000171250|24,528.720 | |        |21.08.2024|          |H Sanderson & Son Construction Ltd|        0 |          |7411011000|      0 |
|I0548244 |21.08.2024|MR-00006545 Filter Drier, Core          |28752869  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000123620|         2 | |        |21.08.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0548244 |21.08.2024|MR-00006545 Sporlan Filter Drier 5/8"   |28752870  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000123620|         2 | |        |21.08.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0552673 |21.08.2024|MR-00006543 Disconnect Switch 30A AMP   |28752874  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000144757|         1 | |        |21.08.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0548244 |21.08.2024|MR-0006546 EnerSys NP18-12B Battery     |28752923  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000169498|         2 | |        |21.08.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|E0421182 |22.08.2024|MR-00006549 48" Fluorescent Tube        |28758469  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000175657|         4 | |        |23.08.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.08.2024|MR-00006542 Copelan Scroll Digital      |28758470  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000159244|         1 | |        |11.10.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.08.2024|MR-00006548 P1000 Thermostat            |28758490  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000144546|         2 | |        |13.09.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.08.2024|MR-00006551 Ceiling Fan 56" Metal Blade |28758521  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000109354|         4 | |        |13.09.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.08.2024|MR-00006551 Rod Downrod White 36"       |28758522  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000109354|         4 | |        |13.09.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
