12.08.2024                                                                                          Dynamic List Display                                                                                                                                                    1
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier          |Matl Group|Un|Order     |    Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                  |    Ordered|On        |G/L Acct  |Shortage|
|I0381218 |24.07.2024|MR-00006490- PUMP CENTRIFUGAL 1/2HP     |28536529  |3000021491|RS Integrated Supply Canada Corp  |MC2002    |EA|4000169532|          2 | |        |06.09.2024|25.07.2024|RS Integrated Supply Canada Corp  |         2 |          |7411002300|      0 |
|E0381501 |24.07.2024|S -B92 Rm3311 Paint Rusty Safety Cabinet|28536712  |3000021494|Paint Pro Surface Coating Inc     |CS5025    |AU|4000169615|    379.500 | |        |24.07.2024|25.07.2024|Paint Pro Surface Coating Inc     |   379.500 |          |7411011000|      0 |
|E0392475 |24.07.2024|"S" - S/D - Inox Polishing & Passivate  |28536767  |3000021475|Inox Industries Inc               |CS5025    |AU|4000169595|     12,400 | |        |29.07.2024|25.07.2024|Inox Industries Inc               |    12,400 |          |7411011000|      0 |
|E0465459 |24.07.2024|"C" B100 External Metrology support     |28536836  |          |Industrial Technical Services     |CS5025    |AU|4000169356|          1 |X|        |23.10.2024|          |Industrial Technical Services     |         0 |          |7411011000|      0 |
|E0465459 |24.07.2024|"C" B100 External Metrology support     |28536836  |          |Industrial Technical Services     |CS5025    |AU|4000169356|          1 |X|        |23.10.2024|          |Industrial Technical Services     |         0 |          |7411011000|      0 |
|E0465459 |25.07.2024|"C" B100 External Metrology support     |28541988  |3000021482|Industrial Technical Services     |CS5025    |AU|4000169356|          1 | |        |24.10.2024|25.07.2024|Industrial Technical Services     |         1 |          |7411011000|      0 |
|I0548244 |25.07.2024|S - Relocate and Replace Leaking BFP    |28541991  |3000021490|Sprint Mechanical Inc             |CS5025    |AU|4000113481|      7,132 | |        |25.07.2024|25.07.2024|Sprint Mechanical Inc             |     7,132 |          |7411011000|      0 |
|E0526853 |25.07.2024|S - Toromont Air filters                |28542020  |          |Toromont Industries Ltd           |CS5025    |AU|4000167612|    883.040 |X|        |25.07.2024|          |Toromont Industries Ltd           |         0 |          |7411011000|      0 |
|E0526853 |25.07.2024|S- Toromont Air Filters                 |28542028  |3000021587|Toromont Industries Ltd           |CS5025    |AU|4000167612|    939.040 | |        |25.07.2024|01.08.2024|Toromont Industries Ltd           |   939.040 |          |7411011000|      0 |
|I0548244 |25.07.2024|MR-00006442, Transformer, P/N 31EH95    |28542094  |3000021507|RS Integrated Supply Canada Corp  |MC2002    |EA|4000143317|          1 | |        |09.08.2024|26.07.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0548244 |25.07.2024|MR-00006442, Hinge Cover, P/N 1414PHI6  |28542095  |3000021507|RS Integrated Supply Canada Corp  |MC2002    |EA|4000143317|          1 | |        |09.08.2024|26.07.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0544747 |25.07.2024|B94 Washer doors will not open          |28542180  |3000021523|Pharmamedsci Group                |CS5025    |AU|4000169881|        575 | |        |25.07.2024|29.07.2024|Pharmamedsci Group                |       575 |          |7411011000|      0 |
|I0381218 |26.07.2024|I00 July Shutdown Support               |28548032  |3000021514|Manych Mechanical Inc             |CS5025    |AU|4000169932|      7,793 | |        |29.07.2024|26.07.2024|Manych Mechanical Inc             |     7,793 |          |7411011000|      0 |
|I0548244 |26.07.2024|"S" - Inventory Specialist Support      |28548144  |          |RS Integrated Supply Canada Corp  |CS5025    |AU|4000139910|    848.160 |X|        |04.08.2024|          |RS Integrated Supply Canada Corp  |         0 |          |7411011000|      0 |
|E0421182 |26.07.2024|Change safe combination                 |28548186  |3000021527|Acp Lock & Security Inc           |CS5025    |AU|4000170079|    357.500 | |        |26.07.2024|29.07.2024|Acp Lock & Security Inc           |   357.500 |          |7411011000|      0 |
|E0421182 |29.07.2024|Install Ceiling TIle and Exhaust Fan    |28576283  |3000021526|H Sanderson & Son Construction Ltd|CS5025    |AU|4000145860|    356.500 | |        |29.07.2024|29.07.2024|H Sanderson & Son Construction Ltd|   356.500 |          |7411011000|      0 |
|I0548244 |29.07.2024|"C" - Manych PM Support                 |28576324  |          |Manych Mechanical Inc             |CS5025    |AU|4000139910|     22,075 |X|        |04.08.2024|          |Manych Mechanical Inc             |         0 |          |7411011000|      0 |
|E0381501 |29.07.2024|B95 Anchor Certification for Constructio|28576355  |3000021525|Pro Bel Group Ltd                 |CS5025    |AU|4000170293|        795 | |        |29.07.2024|29.07.2024|Pro Bel Group Ltd                 |       795 |          |7411011000|      0 |
|I0415474 |29.07.2024|S - Steam Vault Repairs By B95          |28576386  |3000021551|Gorbern Mechanical Contractors    |CS5025    |AU|4000170052|     65,940 | |        |08.08.2024|30.07.2024|Gorbern Mechanical Contractors    |    65,940 |          |7411011000|      0 |
|E0421182 |29.07.2024|MR_00006494, Pheonix Contact, PN 2904622|28576502  |3000021524|RS Integrated Supply Canada Corp  |MC2002    |EA|4000170290|          1 | |        |29.07.2024|29.07.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|E0421182 |29.07.2024|MR_00006494, Expedite Charge            |28576503  |3000021524|RS Integrated Supply Canada Corp  |MC2002    |EA|4000170290|          1 | |        |29.07.2024|29.07.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0381218 |29.07.2024|"S" - Ainsworth - Rebuild pump 1        |28576539  |          |Ainsworth Inc                     |CS5025    |AU|4000142042|     14,000 |X|        |29.07.2024|          |Ainsworth Inc                     |         0 |          |7411011000|      0 |
|I0381218 |29.07.2024|"S" - Ainsworth - Rebuild pump 1        |28576544  |3000021522|Ainsworth Inc                     |CS5025    |AU|4000142042|     13,500 | |        |29.07.2024|29.07.2024|Ainsworth Inc                     |    13,500 |          |7411011000|      0 |
|E0381501 |29.07.2024|S- W&S Floor Repairs                    |28576595  |3000021528|Preferred Polymer Coatings Ltd    |CS5025    |AU|4000158667|  4,771.040 | |        |01.08.2024|29.07.2024|Preferred Polymer Coatings Ltd    | 4,771.040 |          |7411011000|      0 |
|E0381501 |29.07.2024|B100 Biowaste Room Wall Repairs         |28576622  |3000021653|Paint Pro Surface Coating Inc     |CS5025    |AU|4000170259| 15,444.500 | |        |29.07.2024|06.08.2024|Paint Pro Surface Coating Inc     |15,444.500 |          |7411011000|      0 |
|E0392475 |29.07.2024|"S" - S/D - Safetyscope confined space  |28576665  |3000021552|Safetyscope                       |CS5025    |AU|4000169595|      1,420 | |        |29.07.2024|30.07.2024|Safetyscope                       |     1,420 |          |7411011000|      0 |
|U1025695 |30.07.2024|s-Capturing extra cost of repair        |28582529  |          |H Sanderson & Son Construction Ltd|CS5025    |AU|4000161989|      3,404 |X|        |30.07.2024|          |H Sanderson & Son Construction Ltd|         0 |          |7411011000|      0 |
|I0415474 |30.07.2024|S-Capturing extra cost of repair        |28582530  |3000021612|H Sanderson & Son Construction Ltd|CS5025    |AU|4000161989|      3,404 | |        |30.07.2024|02.08.2024|H Sanderson & Son Construction Ltd|     3,404 |          |7411011000|      0 |
|E0526853 |30.07.2024| MR-00006495: Overhead stirrer 120v     |28582555  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000169603|          2 |X|        |01.08.2024|          |RS Integrated Supply Canada Corp  |         0 |          |7411002300|      0 |
|E0526853 |30.07.2024|MR-00006495:Torque overhead stirrer 120V|28582567  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000169621|          2 |X|        |01.08.2024|          |RS Integrated Supply Canada Corp  |         0 |          |7411002300|      0 |
|I0249542 |30.07.2024|Alnor Multimeter, EBT730/EBT73          |28582582  |          |Designtest Balance Co Ltd         |MC2002    |EA|4000164825|          2 | |        |30.07.2024|          |Designtest Balance Co Ltd         |         0 |          |7411002300|      0 |
|I0548244 |30.07.2024|"S" - Fix Evaporator Leakage STG1019    |28582997  |3000021566|Manych Mechanical Inc             |CS5025    |AU|4000142067|      2,978 |X|        |01.08.2024|31.07.2024|Manych Mechanical Inc             |     2,978 |          |7411011000|      0 |
|E0381501 |31.07.2024|B81/83 Sidewalk Cracks                  |28588092  |3000021588|Paint Pro Surface Coating Inc     |MC2002    |AU|4000170653|    264.500 | |        |31.07.2024|01.08.2024|Paint Pro Surface Coating Inc     |   264.500 |          |7411011000|      0 |
|E0381501 |31.07.2024|Main Site Gate                          |28588146  |3000021586|H Sanderson & Son Construction Ltd|CS5025    |AU|4000147681|      7,176 | |        |31.07.2024|01.08.2024|H Sanderson & Son Construction Ltd|     7,176 |          |7411011000|      0 |
|E0392475 |31.07.2024|MR-00006497, Fan Filter, PFF40000       |28588305  |3000021584|RS Integrated Supply Canada Corp  |MC2002    |EA|4000170733|         24 | |        |30.08.2024|01.08.2024|RS Integrated Supply Canada Corp  |        24 |          |7411002300|      0 |
|I0381218 |31.07.2024|MR-00006498, Backflor preventor, LF009M2|28588341  |3000021634|Designtest Balance Co Ltd         |MC2002    |EA|4000146462|          1 |X|        |31.07.2024|06.08.2024|Designtest Balance Co Ltd         |         1 |          |7411002300|      0 |
|E0526853 |01.08.2024| MR-00006495: Overhead stirrer 120v     |28593763  |3000021584|RS Integrated Supply Canada Corp  |MC2002    |EA|4000169603|          1 | |        |01.08.2024|01.08.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|E0526853 |01.08.2024|MR-00006495:Torque overhead stirrer 120V|28593765  |3000021584|RS Integrated Supply Canada Corp  |MC2002    |EA|4000169621|          1 | |        |01.08.2024|01.08.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0415474 |01.08.2024|S - 2024 SitewideOrkinPestControlProgram|28593772  |          |Orkin Canada Corp                 |CS5025    |AU|4000126310|149,736.200 | |        |01.08.2024|          |Orkin Canada Corp                 |         0 |          |7411011000|      0 |
|I0415474 |01.08.2024|S - 2024 SitewideOrkinPestControlProgram|28593773  |3000017555|Orkin Canada Corp                 |CS5025    |AU|4000126310| 74,868.100 | |        |01.08.2024|01.02.2024|Orkin Canada Corp                 |74,868.100 |          |7411011000|      0 |
|E0381501 |01.08.2024|S - Paint Pro W&S Paint Touch Ups       |28593774  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000158667|  9,271.930 |X|        |01.08.2024|          |Paint Pro Surface Coating Inc     |         0 |          |7411011000|      0 |
|E0381501 |01.08.2024|S - Paint Pro W&S Paint Touch Ups       |28593778  |3000021613|Paint Pro Surface Coating Inc     |CS5025    |AU|4000158667|  8,205.250 | |        |01.08.2024|02.08.2024|Paint Pro Surface Coating Inc     | 8,205.250 |          |7411011000|      0 |
|I0415474 |01.08.2024|S - 2024 SitewideOrkinPestControlProgram|28593779  |3000017555|Orkin Canada Corp                 |CS5025    |AU|4000126310| 74,868.100 | |        |01.08.2024|01.02.2024|Orkin Canada Corp                 |74,868.100 |          |7411011000|      0 |
|I0548244 |01.08.2024|MR-00006501, E-Stop Button, PN PL-P2M-G |28593934  |3000021610|RS Integrated Supply Canada Corp  |MC2002    |EA|4000143441|          1 | |        |01.08.2024|02.08.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0548244 |01.08.2024|"S" - Inventory Specialist Support      |28594019  |3000021610|RS Integrated Supply Canada Corp  |CS5025    |AU|4000139910|    848.160 | |        |04.08.2024|02.08.2024|RS Integrated Supply Canada Corp  |   848.160 |          |7411011000|      0 |
|I0548244 |01.08.2024|S - B92 MR1400 Scissor Lift Repairs     |28594023  |3000021651|Rightway Crane &                  |CS5025    |AU|4000158020|     16,100 | |        |01.08.2024|06.08.2024|Rightway Crane &                  |    16,100 |          |7411011000|      0 |
|E0381501 |02.08.2024|B95 Meeting Room Divider Premium Time Ex|28599303  |3000021652|H Sanderson & Son Construction Ltd|CS5025    |AU|4000145433|        598 | |        |02.08.2024|06.08.2024|H Sanderson & Son Construction Ltd|       598 |          |7411011000|      0 |
|I0544747 |02.08.2024|KBURFIEL1772301 - Parts for Washer      |28599324  |3000021649|Steris Canada Inc                 |MC2002    |EA|4000139801|          1 |X|        |02.08.2024|06.08.2024|Steris Canada Inc                 |         1 |          |7411002300|      0 |
|E0526853 |02.08.2024|S- De-rouging & Passivation WFI System  |28599325  |          |Bio Clean Services Inc            |CS5025    |AU|4000170398|     42,550 | |        |02.08.2024|          |Bio Clean Services Inc            |         0 |          |7411011000|      0 |
|I0253031 |02.08.2024|MR-00006500 Wheel Blower R700           |28599347  |3000021610|RS Integrated Supply Canada Corp  |MC2002    |EA|4000164755|          1 | |        |02.08.2024|02.08.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0253031 |02.08.2024|MR-00006500 UMOSTDO 6R0 13HP            |28599348  |3000021610|RS Integrated Supply Canada Corp  |MC2002    |EA|4000164755|          1 | |        |02.08.2024|02.08.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|E0526853 |02.08.2024|S- Wilcox Door inspections              |28599351  |3000021691|Wilcox Door Service Inc           |CS5025    |AU|4000097781|  7,667.630 | |        |02.08.2024|08.08.2024|Wilcox Door Service Inc           | 7,667.630 |          |7411011000|      0 |
|I0381218 |02.08.2024|MR-00006498, Backflor preventor, LF009M2|28599407  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000146462|          1 |X|        |02.08.2024|          |RS Integrated Supply Canada Corp  |         0 |          |7411002300|      0 |
|I0548244 |02.08.2024|S - B92 Pump Truck Repairs              |28599469  |          |Rightway Crane &                  |CS5025    |AU|4000165183|      2,294 |X|        |06.08.2024|          |Rightway Crane &                  |         0 |          |7411011000|      0 |
|E0381501 |06.08.2024|B92 Form / Media General Facility Repair|28632514  |3000021653|Paint Pro Surface Coating Inc     |CS5025    |AU|4000171286|  8,475.500 | |        |07.08.2024|06.08.2024|Paint Pro Surface Coating Inc     | 8,475.500 |          |7411011000|      0 |
|E0381501 |06.08.2024|S - Pre-HC Walkthrough                  |28632544  |3000021653|Paint Pro Surface Coating Inc     |CS5025    |AU|4000172870|        230 | |        |06.08.2024|06.08.2024|Paint Pro Surface Coating Inc     |       230 |          |7411011000|      0 |
|I0548244 |06.08.2024|Quote QU10672 - Inspection Repair Parts |28632652  |3000021651|Rightway Crane &                  |MC2002    |EA|4000165183|          1 | |        |06.08.2024|06.08.2024|Rightway Crane &                  |         1 |          |7411002300|      0 |
|I0381218 |06.08.2024|MR-00006503, Controlair mini regulator  |28632654  |3000021650|RS Integrated Supply Canada Corp  |MC2002    |EA|4000173039|          2 | |        |09.08.2024|06.08.2024|RS Integrated Supply Canada Corp  |         2 |          |7411002300|      0 |
|I0381218 |06.08.2024|MR-00006503, Mounting Bracket 850 Reg   |28632655  |3000021650|RS Integrated Supply Canada Corp  |MC2002    |EA|4000173039|          2 | |        |09.08.2024|06.08.2024|RS Integrated Supply Canada Corp  |         2 |          |7411002300|      0 |
|I0381218 |06.08.2024|MR-00006503, Panel Nut for 850 Regulator|28632657  |3000021650|RS Integrated Supply Canada Corp  |MC2002    |EA|4000173039|          2 | |        |09.08.2024|06.08.2024|RS Integrated Supply Canada Corp  |         2 |          |7411002300|      0 |
|I0552673 |07.08.2024|MR - 00006504 Fan Belts                 |28638161  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000173064|          6 | |        |09.08.2024|          |RS Integrated Supply Canada Corp  |         0 |          |7411002300|      0 |
|E0381501 |07.08.2024|S - B92 RM1322/1322A Refinishing        |28638206  |3000021679|Paint Pro Surface Coating Inc     |CS5025    |AU|4000171286|      5,704 | |        |07.08.2024|07.08.2024|Paint Pro Surface Coating Inc     |     5,704 |          |7411011000|      0 |
|E0392475 |07.08.2024|MR-00006497, Fan Filter, PFF40000       |28638255  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000170733|         25 |X|        |30.08.2024|          |RS Integrated Supply Canada Corp  |         0 |          |7411002300|      0 |
|E0381501 |07.08.2024|B100 Demarcation Lines                  |28638374  |          |Preferred Polymer Coatings Ltd    |CS5025    |AU|4000173335| 17,557.360 | |        |07.08.2024|          |Preferred Polymer Coatings Ltd    |         0 |          |7411011000|      0 |
|E0381501 |07.08.2024|Sealing floor cracks                    |28638376  |          |Preferred Polymer Coatings Ltd    |CS5025    |AU|4000143688| 12,861.330 |X|        |29.08.2024|          |Preferred Polymer Coatings Ltd    |         0 |          |7411011000|      0 |
|E0526853 |07.08.2024|MR-00006433 Flowmeter                   |28638386  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000146381|          2 |X|        |07.08.2024|          |RS Integrated Supply Canada Corp  |         0 |          |7411002300|      0 |
|I0538357 |07.08.2024|S- Manych Support                       |28638397  |          |Manych Mechanical Inc             |CS5025    |AU|4000170397|     23,133 |X|        |14.08.2024|          |Manych Mechanical Inc             |         0 |          |7411011000|      0 |
|E0526853 |07.08.2024|MR-00006433 Flowmeter                   |28638426  |3000021714|RS Integrated Supply Canada Corp  |MC2002    |EA|4000146381|          2 | |        |07.08.2024|09.08.2024|RS Integrated Supply Canada Corp  |         2 |          |7411002300|      0 |
|I0548244 |08.08.2024|B92 MR100 Backflow & Piping             |28643727  |3000021694|Catina Contracting                |CS5025    |AU|4000173662|      1,980 | |        |08.08.2024|08.08.2024|Catina Contracting                |     1,980 |          |7411011000|      0 |
|I0415474 |08.08.2024|S - Condensate Leak Vault 95            |28643750  |3000021692|Gorbern Mechanical Contractors    |CS5025    |AU|4000170052|      2,898 | |        |08.08.2024|08.08.2024|Gorbern Mechanical Contractors    |     2,898 |          |7411011000|      0 |
|I0415474 |08.08.2024|S - 6" Condensate repair vault 95       |28643751  |          |Gorbern Mechanical Contractors    |CS5025    |AU|4000170052| 19,762.750 | |        |08.08.2024|          |Gorbern Mechanical Contractors    |         0 |          |7411011000|      0 |
|I0415474 |08.08.2024|S- B95 Hydrovac Vault                   |28643756  |          |H Sanderson & Son Construction Ltd|CS5025    |AU|4000170052|      3,289 | |        |08.08.2024|          |H Sanderson & Son Construction Ltd|         0 |          |7411011000|      0 |
|E0392475 |08.08.2024|"S" - S/D - Rouging Inspection          |28643807  |          |Bio Clean Services Inc            |CS5025    |AU|4000173706|      2,250 |X|        |08.08.2024|          |Bio Clean Services Inc            |         0 |          |7411011000|      0 |
|I0253031 |08.08.2024|Mettler-Toledo O-ring                   |28643808  |          |Alpha Controls And Instrumentation|MC2002    |EA|4000173701|          1 | |        |09.08.2024|          |Alpha Controls And Instrumentation|         0 |          |7411002300|      0 |
|I0548244 |08.08.2024|MR-00006508 Magnetic SS Sheet           |28643809  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000170049|          1 | |        |09.08.2024|          |RS Integrated Supply Canada Corp  |         0 |          |7411002300|      0 |
|E0392475 |08.08.2024|"S" - S/D - Rouging Passivation         |28643811  |          |Bio Clean Services Inc            |CS5025    |AU|4000173401|      3,600 |X|        |08.08.2024|          |Bio Clean Services Inc            |         0 |          |7411011000|      0 |
|E0381501 |08.08.2024|B92 Loading Dock Flooring Repairs       |28643813  |          |Preferred Polymer Coatings Ltd    |CS5025    |AU|4000173674| 18,887.300 | |        |08.08.2024|          |Preferred Polymer Coatings Ltd    |         0 |          |7411011000|      0 |
|I0548244 |08.08.2024|MR-0006235 Broken Scale                 |28643816  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000141590|          1 | |        |08.08.2024|          |RS Integrated Supply Canada Corp  |         0 |          |7411002300|      0 |
|E0381501 |08.08.2024|Sealing floor cracks                    |28643910  |          |Preferred Polymer Coatings Ltd    |CS5025    |AU|4000143688| 12,861.330 |X|        |29.08.2024|          |Preferred Polymer Coatings Ltd    |         0 |          |7411011000|      0 |
|E0392475 |08.08.2024|"S" - S/D - Inox Tank Repair            |28643930  |          |Inox Industries Inc               |CS5025    |AU|4000173806|     23,025 | |        |07.09.2024|          |Inox Industries Inc               |         0 |          |7411011000|      0 |
|E0381501 |08.08.2024|Sealing floor cracks                    |28643966  |3000021695|Preferred Polymer Coatings Ltd    |CS5025    |AU|4000143688| 12,186.330 | |        |29.08.2024|08.08.2024|Preferred Polymer Coatings Ltd    |12,186.330 |          |7411011000|      0 |
|E0381501 |08.08.2024|S- B90 Leak Repairs Premium Time        |28644008  |3000021693|H Sanderson & Son Construction Ltd|CS5025    |AU|4000160042|      1,196 | |        |08.08.2024|08.08.2024|H Sanderson & Son Construction Ltd|     1,196 |          |7411011000|      0 |
|E0392475 |08.08.2024|Shuttle Valve piston                    |28644027  |3000021724|Stainless Piping Systems Inc      |MC2002    |EA|4000170780|          1 | |        |08.08.2024|09.08.2024|Stainless Piping Systems Inc      |         1 |          |7411002300|      0 |
|I0381218 |08.08.2024|I00 - VHP GEN PM's                      |28644032  |3000021722|Steris Canada Inc                 |CS5025    |AU|4000173817|  7,914.240 | |        |22.08.2024|09.08.2024|Steris Canada Inc                 | 7,914.240 |          |7411011000|      0 |
|E0392475 |08.08.2024|"S" - S/D - AIM Tank Rigging/Removal    |28644062  |          |Aim Industrial Inc                |CS5025    |AU|4000173806|     13,991 | |        |07.09.2024|          |Aim Industrial Inc                |         0 |          |7411011000|      0 |
|E0381501 |09.08.2024|B16 Central Stairwell Rubber Nosing Repa|28649820  |3000021725|H Sanderson & Son Construction Ltd|CS5025    |AU|4000145780|    333.500 | |        |09.08.2024|09.08.2024|H Sanderson & Son Construction Ltd|   333.500 |          |7411011000|      0 |
|I0538357 |09.08.2024|MR-00006474, Power Supply, LFVL T60     |28649822  |3000021723|RS Integrated Supply Canada Corp  |MC2002    |EA|4000170717|          1 | |        |23.08.2024|09.08.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|E0381501 |09.08.2024|S - B90 Low Lvl Berm, Water Containment |28649830  |3000021727|Preferred Polymer Coatings Ltd    |CS5025    |AU|4000174025|  3,176.400 | |        |09.08.2024|09.08.2024|Preferred Polymer Coatings Ltd    | 3,176.400 |          |7411011000|      0 |
|E0381501 |09.08.2024|CP Upstream General Area: paint touchups|28649831  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000173944| 12,241.290 |X|        |09.08.2024|          |Paint Pro Surface Coating Inc     |         0 |          |7411011000|      0 |
|E0381501 |09.08.2024|CP Upstream General Area: paint touchups|28649859  |3000021726|Paint Pro Surface Coating Inc     |CS5025    |AU|4000173944|     10,833 | |        |09.08.2024|09.08.2024|Paint Pro Surface Coating Inc     |    10,833 |          |7411011000|      0 |
|E0526853 |09.08.2024|CEN0081 water leak inside cyclone       |28649881  |3000021719|Alfa Laval Inc                    |CS5025    |AU|4000173945|      4,000 | |        |09.08.2024|09.08.2024|Alfa Laval Inc                    |     4,000 |          |7411011000|      0 |
|I0381218 |09.08.2024|I00 VHP machine smoke studies           |28649965  |3000021729|Superior Testing Services Inc     |CS5025    |AU|4000174086|      4,880 | |        |09.08.2024|11.08.2024|Superior Testing Services Inc     |     4,880 |          |7411011000|      0 |
|I0548244 |09.08.2024|MR - 00006514 Schneider UPS             |28649974  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000161373|          1 | |        |09.08.2024|          |RS Integrated Supply Canada Corp  |         0 |          |7411002300|      0 |
|E0526853 |09.08.2024|MR-00006512 Allen Bradley Relay         |28649975  |3000021728|RS Integrated Supply Canada Corp  |MC2002    |EA|4000173663|         10 | |        |09.08.2024|10.08.2024|RS Integrated Supply Canada Corp  |        10 |          |7411002300|      0 |
|E0381501 |09.08.2024|REQUISITIONER: Christopher Taucar       |28649977  |3000021725|H Sanderson & Son Construction Ltd|CS5025    |AU|4000173714|    393.880 |X|        |12.08.2024|09.08.2024|H Sanderson & Son Construction Ltd|   393.880 |          |7411011000|      0 |
|I0249542 |09.08.2024|"S"-"S/D" - addition screen frm walkthro|28650183  |          |Superior Testing Services Inc     |CS5025    |AU|4000162501|     34,500 | |        |09.08.2024|          |Superior Testing Services Inc     |         0 |          |7411011000|      0 |
|E0526853 |09.08.2024|S- Manych Support                       |28650184  |          |Manych Mechanical Inc             |CS5025    |AU|4000170397|     23,133 |X|        |14.08.2024|          |Manych Mechanical Inc             |         0 |          |7411011000|      0 |
|E0526853 |09.08.2024|S- Manych Support                       |28650189  |          |Manych Mechanical Inc             |CS5025    |AU|4000170397|     17,367 | |        |14.08.2024|          |Manych Mechanical Inc             |         0 |          |7411011000|      0 |
|I0177943 |12.08.2024|"S" Chubb - Non-GMP FA & Sprinkler PM   |28684286  |          |Chubb Fire and Security Canada    |CS5025    |AU|4000173102|      0.386 | |        |08.11.2024|          |Chubb Fire and Security Canada    |         0 |          |7411011000|      0 |
