08.01.2024                                                                                          Dynamic List Display                                                                                                                                                   1
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier           |Matl Group|Un|Order     |  Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                   |   Ordered|On        |G/L Acct  |Shortage|
|E0381501 |23.11.2023|B95 Exterior Door Repairs & Upgrades    |23489007  |3000015133|H Sanderson & Son Construction Ltd |CS5025    |AU|4000116353|4,022.130 | |        |31.12.2023|23.11.2023|H Sanderson & Son Construction Ltd |4,022.130 |          |7411011000|      0 |
|E0381501 |23.11.2023|B83 Exterior Door Repairs & Upgrades    |23489008  |3000015132|H Sanderson & Son Construction Ltd |CS5025    |AU|4000116357|    3,385 | |        |01.12.2023|23.11.2023|H Sanderson & Son Construction Ltd |    3,385 |          |7411011000|      0 |
|E0381501 |24.11.2023|B89 Exterior Door Repairs & Upgrades    |23521186  |3000015183|H Sanderson & Son Construction Ltd |CS5025    |AU|4000116574|3,616.750 | |        |04.12.2023|24.11.2023|H Sanderson & Son Construction Ltd |3,616.750 |          |7411011000|      0 |
|E0381501 |24.11.2023|B58 Exterior Door Repairs & Upgrades    |23521187  |3000015183|H Sanderson & Son Construction Ltd |CS5025    |AU|4000116652|2,144.750 | |        |01.12.2023|24.11.2023|H Sanderson & Son Construction Ltd |2,144.750 |          |7411011000|      0 |
|I0548244 |27.11.2023|B92 MR002 PHN1006 - new pump head       |23557134  |3000015377|VEOLIA WATER TECHNOLOGIES & SOLUTIO|CS5025    |AU|4000110910|1,958.230 | |        |27.11.2023|28.11.2023|VEOLIA WATER TECHNOLOGIES & SOLUTIO|1,958.230 |          |7411011000|      0 |
|E0465459 |27.11.2023|1Y Tasks                                |23557136  |3000015416|Sp Industries Inc                  |CS5025    |AU|4000103349|        1 | |        |14.01.2024|29.11.2023|Sp Industries Inc                  |        1 |          |7411011000|      0 |
|E0465459 |29.11.2023|1Y Tasks                                |23658307  |3000015433|Bausch + Stroebel Machine Inc      |CS5025    |AU|4000108755|   38,350 | |        |01.02.2024|30.11.2023|Bausch + Stroebel Machine Inc      |   38,350 |          |7411011000|      0 |
|E0381501 |04.12.2023|B92 Exterior Door Repairs & Upgrades    |23735243  |3000015544|H Sanderson & Son Construction Ltd |CS5025    |AU|4000118587|5,444.510 | |        |04.12.2023|04.12.2023|H Sanderson & Son Construction Ltd |5,444.510 |          |7411011000|      0 |
|I0405971 |05.12.2023|Repair of MET ONE MODEL 3425            |23759416  |3000016086|Viro Mart Ltd                      |CS5025    |AU|4000114423|    2,897 | |        |05.12.2023|19.12.2023|Viro Mart Ltd                      |    2,897 |          |7411011000|      0 |
|E0465459 |06.12.2023|Sprint Mechanical Support               |23817569  |3000015587|Sprint Mechanical Inc              |CS5025    |AU|4000105607|   13,920 | |        |06.12.2023|06.12.2023|Sprint Mechanical Inc              |   13,920 |          |7411011000|      0 |
|E0526853 |11.12.2023|MR-00006012: Rotor Kit                  |24134942  |3000015679|RS Integrated Supply Canada Corp   |MC2002    |EA|4000043790|        1 | |        |29.12.2023|11.12.2023|RS Integrated Supply Canada Corp   |        1 |          |7411002300|      0 |
|E0526853 |11.12.2023|MR-00006012: Assembly,Hall effect sensor|24134943  |3000015679|RS Integrated Supply Canada Corp   |MC2002    |EA|4000043790|        1 | |        |29.12.2023|11.12.2023|RS Integrated Supply Canada Corp   |        1 |          |7411002300|      0 |
|E0381501 |11.12.2023|B91 Exterior Door Repairs & Upgrades    |24134945  |3000015677|H Sanderson & Son Construction Ltd |CS5025    |AU|4000119789|3,720.250 | |        |29.02.2024|11.12.2023|H Sanderson & Son Construction Ltd |3,720.250 |          |7411011000|      0 |
|I0405971 |12.12.2023|Repair of MET ONE MODEL 3425            |24150603  |3000016086|Viro Mart Ltd                      |CS5025    |AU|4000120060|    8,865 | |        |12.12.2023|19.12.2023|Viro Mart Ltd                      |    8,865 |          |7411011000|      0 |
|I0548244 |13.12.2023|B92 Replace chilled water valve M/R 1400|24160201  |3000015735|Manych Mechanical Inc              |CS5025    |AU|4000099048|    9,283 | |        |13.12.2023|13.12.2023|Manych Mechanical Inc              |    9,283 |          |7411011000|      0 |
|E0526853 |13.12.2023|DSP showing wear HST1051                |24160215  |3000015901|Rightway Crane &                   |CS5025    |AU|4000111643|    1,136 | |        |13.12.2023|14.12.2023|Rightway Crane &                   |    1,136 |          |7411011000|      0 |
|I0253031 |14.12.2023|repair SCA0566 ramp                     |24203935  |3000015904|Stainless Piping Systems Inc       |CS5025    |AU|4000098830|    6,025 | |        |14.12.2023|14.12.2023|Stainless Piping Systems Inc       |    6,025 |          |7411011000|      0 |
|I0253031 |15.12.2023|WII1130 Nanodac controller issue        |24239311  |3000015984|Lab Works Intl Inc                 |CS5025    |AU|4000120719|   23,020 | |        |15.12.2023|18.12.2023|Lab Works Intl Inc                 |   23,020 |          |7411011000|      0 |
|E0465459 |19.12.2023|B93 - S/D Feb2024 M/R 008 Scaffolding   |24391694  |3000016085|H Sanderson & Son Construction Ltd |CS5025    |AU|4000120983|8,513.450 | |        |22.01.2024|19.12.2023|H Sanderson & Son Construction Ltd |8,513.450 |          |7411011000|      0 |
|E0465459 |21.12.2023|Rightway Crane Support                  |24456551  |3000016233|Rightway Crane &                   |CS5025    |AU|4000108752|    1,217 | |        |01.02.2024|21.12.2023|Rightway Crane &                   |    1,217 |          |7411011000|      0 |
|E0381501 |22.12.2023|Blue bumpers repair paint pro           |24490236  |3000016319|Paint Pro Surface Coating Inc      |CS5025    |AU|4000119409|4,634.500 | |        |22.12.2023|22.12.2023|Paint Pro Surface Coating Inc      |4,634.500 |          |7411011000|      0 |
|I0548244 |22.12.2023|Outstanding Sprint B83 POs              |24490240  |3000016312|Sprint Mechanical Inc              |CS5025    |AU|4000118582|    9,275 | |        |22.12.2023|22.12.2023|Sprint Mechanical Inc              |    9,275 |          |7411011000|      0 |
|I0548244 |22.12.2023|B92 Outsatnding Sprint PO's             |24490241  |3000016314|Sprint Mechanical Inc              |CS5025    |AU|4000118583|    9,439 | |        |22.12.2023|22.12.2023|Sprint Mechanical Inc              |    9,439 |          |7411011000|      0 |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
