28.08.2024                                                                                          Dynamic List Display                                                                                                                                                   1
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier          |Matl Group|Un|Order     |   Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                  |    Ordered|On        |G/L Acct  |Shortage|
|E0392475 |23.08.2024|MR-00006554, SERVICE KIT WP50           |28764371  |3000021980|RS Integrated Supply Canada Corp  |MC2002    |EA|4000163329|         1 | |        |23.08.2024|23.08.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|E0392475 |23.08.2024|"S" - Ainsworth swap 15HP motor FAI1066 |28764397  |3000021979|Ainsworth Inc                     |CS5025    |AU|4000171353|     2,800 | |        |26.08.2024|23.08.2024|Ainsworth Inc                     |     2,800 |          |7411011000|      0 |
|E0392475 |23.08.2024|"S" - Ainsworth Supply Motor Bearings   |28764415  |3000021998|Ainsworth Inc                     |CS5025    |AU|4000171353|     1,283 | |        |26.08.2024|26.08.2024|Ainsworth Inc                     |     1,283 |          |7411011000|      0 |
|E0421182 |23.08.2024|MR-00006558, Siemens Ball Vlv, 171E     |28764454  |3000021984|RS Integrated Supply Canada Corp  |MC2002    |EA|4000177251|         1 | |        |23.08.2024|25.08.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|E0421182 |26.08.2024|MR-00006559, Siemens Ball Vlv, 599-10214|28786630  |3000021999|RS Integrated Supply Canada Corp  |MC2002    |EA|4000177251|         1 | |        |26.08.2024|26.08.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|E0421182 |26.08.2024|S - B83 F&P SInk Drain Repair           |28786636  |3000022000|Manych Mechanical Inc             |CS5025    |AU|4000177745|     1,282 | |        |26.08.2024|26.08.2024|Manych Mechanical Inc             |     1,282 |          |7411011000|      0 |
|E0421182 |26.08.2024|S - Replace Door Closer by Lobby Door   |28786639  |3000021997|Thunder Electric Inc              |CS5025    |AU|4000177746| 4,768.440 | |        |26.08.2024|26.08.2024|Thunder Electric Inc              | 4,768.440 |          |7411011000|      0 |
|E0421182 |26.08.2024|B83 DOR1041 - Deficiency Found          |28786640  |3000021997|Thunder Electric Inc              |CS5025    |AU|4000177747|       375 | |        |26.08.2024|26.08.2024|Thunder Electric Inc              |       375 |          |7411011000|      0 |
|E0421182 |26.08.2024|S - DOR1027 - Deficiency found during WO|28786642  |3000021997|Thunder Electric Inc              |CS5025    |AU|4000177748|       562 | |        |26.08.2024|26.08.2024|Thunder Electric Inc              |       562 |          |7411011000|      0 |
|E0421182 |26.08.2024|S - DOR1048 - Deficiency found during WO|28786645  |3000021997|Thunder Electric Inc              |CS5025    |AU|4000177749|     1,090 | |        |26.08.2024|26.08.2024|Thunder Electric Inc              |     1,090 |          |7411011000|      0 |
|E0421182 |26.08.2024|S - DLE1015 - Deficiency found during WO|28786648  |3000021997|Thunder Electric Inc              |CS5025    |AU|4000177750|       441 | |        |26.08.2024|26.08.2024|Thunder Electric Inc              |       441 |          |7411011000|      0 |
|E0421182 |26.08.2024|S - DOR1046 - Deficiency found during WO|28786653  |3000021997|Thunder Electric Inc              |CS5025    |AU|4000177751|   955.800 | |        |26.08.2024|26.08.2024|Thunder Electric Inc              |   955.800 |          |7411011000|      0 |
|E0535972 |26.08.2024|MR-00006538 Push Pull Device            |28786693  |3000021999|RS Integrated Supply Canada Corp  |MC2002    |EA|4000177555|         2 | |        |26.08.2024|26.08.2024|RS Integrated Supply Canada Corp  |         2 |          |7411002300|      0 |
|E0535972 |26.08.2024|MR-00006556 3/4" Tri Clamp Male Adapter |28786768  |3000021999|RS Integrated Supply Canada Corp  |MC2002    |EA|4000166098|         1 | |        |26.08.2024|26.08.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|E0535972 |26.08.2024|MR-00006556 1-1/2" Triclamp Male Adapter|28786769  |3000021999|RS Integrated Supply Canada Corp  |MC2002    |EA|4000166098|         1 | |        |26.08.2024|26.08.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|E0392475 |26.08.2024|"S" - Ainsworth swap 25HP motor FAI1046 |28786864  |3000021998|Ainsworth Inc                     |CS5025    |AU|4000171353|     7,800 | |        |26.08.2024|26.08.2024|Ainsworth Inc                     |     7,800 |          |7411011000|      0 |
|E0392475 |26.08.2024|I00 Insulation & PVC Jacket install     |28786904  |          |Catina Contracting                |CS5025    |AU|4000177874|     5,370 | |        |26.08.2024|          |Catina Contracting                |         0 |          |7411011000|      0 |
|E0392475 |26.08.2024|CIP100 Pump out                         |28786930  |          |Bio Clean Services Inc            |CS5025    |AU|4000174734|     1,950 | |        |26.08.2024|          |Bio Clean Services Inc            |         0 |          |7411011000|      0 |
|E0392475 |26.08.2024|I00 Cleaning equipment exterior Rm1607  |28786932  |          |Bio Clean Services Inc            |CS5025    |AU|4000174734|     2,750 | |        |26.08.2024|          |Bio Clean Services Inc            |         0 |          |7411011000|      0 |
|E0421182 |26.08.2024|B83 Fire Alarm- Pull station cover.     |28786970  |3000022017|Thunder Electric Inc              |CS5025    |AU|4000177938|     2,690 | |        |26.08.2024|27.08.2024|Thunder Electric Inc              |     2,690 |          |7411011000|      0 |
|E0381501 |26.08.2024|S- Equipment & Cove Base touch ups      |28786977  |3000022022|Paint Pro Surface Coating Inc     |CS5025    |AU|4000173944| 1,006.250 | |        |26.08.2024|27.08.2024|Paint Pro Surface Coating Inc     | 1,006.250 |          |7411011000|      0 |
|E0381501 |26.08.2024|S - Touchups in DSP 89                  |28786994  |3000022022|Paint Pro Surface Coating Inc     |CS5025    |AU|4000177985|     1,840 | |        |26.08.2024|27.08.2024|Paint Pro Surface Coating Inc     |     1,840 |          |7411011000|      0 |
|I0544747 |26.08.2024|S - Thunder Door Inspections            |28786999  |3000022017|Thunder Electric Inc              |CS5025    |AU|4000143826|       925 | |        |01.09.2024|27.08.2024|Thunder Electric Inc              |       925 |          |7411011000|      0 |
|I0544747 |26.08.2024|S- THUNDER Door Inspections             |28787006  |3000022017|Thunder Electric Inc              |CS5025    |AU|4000143828|       540 | |        |01.09.2024|27.08.2024|Thunder Electric Inc              |       540 |          |7411011000|      0 |
|E0465459 |26.08.2024|S - VHP1008 Service                     |28787008  |3000022019|Steris Canada Inc                 |CS5025    |AU|4000175716|11,958.860 | |        |01.02.2025|27.08.2024|Steris Canada Inc                 |11,958.860 |          |7411011000|      0 |
|U1014358 |26.08.2024|S - Sprint leak check support           |28787012  |          |                                  |CS5025    |H |4000170398|     7,178 |X|        |26.08.2024|          |                                  |         0 |          |7411011000|      0 |
|E0465459 |26.08.2024|S - VHP1009 Service                     |28787013  |3000022019|Steris Canada Inc                 |CS5025    |AU|4000175715|11,958.860 | |        |01.02.2025|27.08.2024|Steris Canada Inc                 |11,958.860 |          |7411011000|      0 |
|E0535972 |26.08.2024|S - Sprint leak check support           |28787015  |3000022018|Sprint Mechanical Inc             |CS5025    |AU|4000170398|     7,178 | |        |26.08.2024|27.08.2024|Sprint Mechanical Inc             |     7,178 |          |7411011000|      0 |
|E0381501 |27.08.2024|S - B92 Shutdown Reapirs                |28792129  |3000022022|Paint Pro Surface Coating Inc     |CS5025    |AU|4000171286| 2,127.500 | |        |27.08.2024|27.08.2024|Paint Pro Surface Coating Inc     | 2,127.500 |          |7411011000|      0 |
|E0381501 |27.08.2024|S - Site Pot hole Repairs               |28792139  |3000022020|H Sanderson & Son Construction Ltd|CS5025    |AU|4000177163| 5,140.500 | |        |28.08.2024|27.08.2024|H Sanderson & Son Construction Ltd| 5,140.500 |          |7411011000|      0 |
|E0535972 |27.08.2024|MR-00006563 Battery Lithium 3.6V 900 MAH|28792154  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000177310|         8 |X|        |27.08.2024|          |RS Integrated Supply Canada Corp  |         0 |          |7411002300|      0 |
|E0381501 |27.08.2024|S - TT Live Washroom RM329 Repair       |28792298  |3000022020|H Sanderson & Son Construction Ltd|CS5025    |AU|4000141512|   678.500 | |        |27.08.2024|27.08.2024|H Sanderson & Son Construction Ltd|   678.500 |          |7411011000|      0 |
|I0405935 |28.08.2024|Fire panel trouble                      |28798022  |3000022036|Guild Electric                    |CS5025    |AU|4000177845|     1,160 | |        |28.08.2024|28.08.2024|Guild Electric                    |     1,160 |          |7411011000|      0 |
|E0421182 |28.08.2024|S - B83 Power Supply for Food Truck     |28798026  |          |Guild Electric                    |CS5025    |AU|4000178253|     2,800 | |        |28.08.2024|          |Guild Electric                    |         0 |          |7411011000|      0 |
|E0381501 |28.08.2024|S - B90 TET-  Floor Paint Touch-ups 304 |28798030  |          |Preferred Polymer Coatings Ltd    |CS5025    |AU|4000178160| 2,018.550 | |        |28.08.2024|          |Preferred Polymer Coatings Ltd    |         0 |          |7411011000|      0 |
|E0381501 |28.08.2024|S - B83 NE Brick Replacement            |28798038  |          |H Sanderson & Son Construction Ltd|CS5025    |AU|4000178119|22,965.500 | |        |28.08.2024|          |H Sanderson & Son Construction Ltd|         0 |          |7411011000|      0 |
|I0253031 |28.08.2024|S - Modify autoclave carriage           |28798046  |          |Atlantic Stainless Fabricators Ltd|CS5025    |AU|4000178303|       645 | |        |28.08.2024|          |Atlantic Stainless Fabricators Ltd|         0 |          |7411011000|      0 |
|I0253031 |28.08.2024|MR-00006562 Armstrong Heat Exchanger    |28798095  |3000022034|RS Integrated Supply Canada Corp  |MC2002    |EA|4000144589|         1 | |        |28.08.2024|28.08.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|E0381501 |28.08.2024|S- Additional Site Pot Hole Repairs     |28798097  |          |H Sanderson & Son Construction Ltd|CS5025    |AU|4000177163|       897 | |        |28.08.2024|          |H Sanderson & Son Construction Ltd|         0 |          |7411011000|      0 |
|E0392475 |28.08.2024|MR-00006565, Spindle, Bowl hub refurb   |28798098  |          |Wajax Industrial Components       |MC2002    |EA|4000161354|         1 | |        |28.08.2024|          |Wajax Industrial Components       |         0 |          |7411002300|      0 |
|E0421182 |28.08.2024|MR-00006561 Stella Exit Lights          |28798171  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000171105|         3 | |        |28.08.2024|          |RS Integrated Supply Canada Corp  |         0 |          |7411002300|      0 |
|E0421182 |28.08.2024|MR- 00006531 Lumacell Emergency Battery |28798172  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000171105|         7 | |        |28.08.2024|          |RS Integrated Supply Canada Corp  |         0 |          |7411002300|      0 |
|E0421182 |28.08.2024|MR-00006531 Light Emergency Battery Unit|28798173  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000171105|         2 | |        |28.08.2024|          |RS Integrated Supply Canada Corp  |         0 |          |7411002300|      0 |
|E0421182 |28.08.2024|MR-00006531 3LED400 Series Extreuded Uni|28798174  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000171105|         7 | |        |28.08.2024|          |RS Integrated Supply Canada Corp  |         0 |          |7411002300|      0 |
|I0548244 |28.08.2024|STI1018 High Temperature, Descaling     |28798239  |          |Bio Clean Services Inc            |CS5025    |AU|4000178353|     5,610 | |        |28.08.2024|          |Bio Clean Services Inc            |         0 |          |7411011000|      0 |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
