05.07.2024                                                                                          Dynamic List Display                                                                                                                                                   1
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier           |Matl Group|Un|Order     |  Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                   |   Ordered|On        |G/L Acct  |Shortage|
|I0415474 |24.06.2024|S-Light Pole Standard Repairs on site   |28335067  |3000020982|Guild Electric                     |CS5025    |AU|4000161987|    8,280 | |        |24.06.2024|24.06.2024|Guild Electric                     |    8,280 |          |7411011000|      0 |
|I0415474 |24.06.2024|S-Light Pole Standard Repairs on site   |28335068  |3000020982|Guild Electric                     |CS5025    |AU|4000161987|      950 | |        |24.06.2024|24.06.2024|Guild Electric                     |      950 |          |7411011000|      0 |
|I0253031 |24.06.2024|Ainsworth Motor: Ref# 4000146884        |28335073  |3000020983|Ainsworth Inc                      |MC2002    |EA|4000161908|        1 | |        |24.06.2024|24.06.2024|Ainsworth Inc                      |        1 |          |7411002300|      0 |
|I0168549 |24.06.2024|S - PO for TORAPC1335                   |28335085  |3000021048|VML Pegram Inc                     |CS5025    |AU|4000149397|3,161.450 | |        |24.06.2024|02.07.2024|VML Pegram Inc                     |3,161.450 |          |7411011000|      0 |
|I0168549 |24.06.2024|S - PO for TORAPC1322                   |28335086  |3000021048|VML Pegram Inc                     |CS5025    |AU|4000149398|      700 | |        |24.06.2024|02.07.2024|VML Pegram Inc                     |      700 |          |7411011000|      0 |
|I0415474 |24.06.2024|S-Repair 2 catch basin grates on Salk St|28335094  |          |H Sanderson & Son Construction Ltd |CS5025    |AU|4000161989|4,674.750 | |        |24.06.2024|          |H Sanderson & Son Construction Ltd |        0 |          |7411011000|      0 |
|E0421182 |24.06.2024|S - B58 Roof inspection May 2024        |28335099  |3000020984|Provincial Industrial Roofing And  |CS5025    |AU|4000161913|    5,270 | |        |24.06.2024|24.06.2024|Provincial Industrial Roofing And  |    5,270 |          |7411011000|      0 |
|E0421182 |24.06.2024|S - B89E Roof repairs Quarterly Insp- Q1|28335103  |3000020984|Provincial Industrial Roofing And  |CS5025    |AU|4000161914|    3,040 | |        |24.06.2024|24.06.2024|Provincial Industrial Roofing And  |    3,040 |          |7411011000|      0 |
|I0544747 |24.06.2024|MR-00006336: BX 33 TRI-POWER BELTS      |28335111  |3000020995|RS Integrated Supply Canada Corp   |MC2002    |EA|4000161915|        2 | |        |24.06.2024|25.06.2024|RS Integrated Supply Canada Corp   |        2 |          |7411002300|      0 |
|I0253031 |24.06.2024|MR-00006391: Digital Pressure Gauge     |28335119  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000161239|        1 |X|        |24.06.2024|          |RS Integrated Supply Canada Corp   |        0 |          |7411002300|      0 |
|I0168549 |24.06.2024|MR-00006391: Digital Pressure Gauge     |28335147  |3000020972|RS Integrated Supply Canada Corp   |MC2002    |EA|4000161239|        1 | |        |24.06.2024|24.06.2024|RS Integrated Supply Canada Corp   |        1 |          |7411002300|      0 |
|I0544747 |24.06.2024|MR-00006392: Motor Driven Metering Pump |28335176  |3000020995|RS Integrated Supply Canada Corp   |MC2002    |EA|4000147279|        2 | |        |24.06.2024|25.06.2024|RS Integrated Supply Canada Corp   |        2 |          |7411002300|      0 |
|E0381501 |24.06.2024|S - Rm181 Wall painting & Window sealant|28335186  |3000020985|Paint Pro Surface Coating Inc      |CS5025    |AU|4000144773|  879.750 | |        |24.06.2024|24.06.2024|Paint Pro Surface Coating Inc      |  879.750 |          |7411011000|      0 |
|I0544747 |24.06.2024|MR-00006294: SIEMENS-SBT - 599-10304S   |28335197  |3000020995|RS Integrated Supply Canada Corp   |MC2002    |EA|4000128941|        1 | |        |24.06.2024|25.06.2024|RS Integrated Supply Canada Corp   |        1 |          |7411002300|      0 |
|E0381501 |24.06.2024|S - B90 Ads/PPD Wall Touch Ups          |28335284  |3000020998|Paint Pro Surface Coating Inc      |CS5025    |AU|4000162078|  609.500 | |        |24.06.2024|25.06.2024|Paint Pro Surface Coating Inc      |  609.500 |          |7411011000|      0 |
|E0381501 |24.06.2024|S - B90 Leak repairs, HS&S              |28335286  |3000020996|H Sanderson & Son Construction Ltd |CS5025    |AU|4000160042|6,980.500 | |        |24.06.2024|25.06.2024|H Sanderson & Son Construction Ltd |6,980.500 |          |7411011000|      0 |
|E0381501 |24.06.2024|S - B90 Media Leak Repairs PaintPro     |28335291  |          |Paint Pro Surface Coating Inc      |CS5025    |AU|4000160042|5,784.500 | |        |24.06.2024|          |Paint Pro Surface Coating Inc      |        0 |          |7411011000|      0 |
|E0381501 |24.06.2024|S - Q1-2 Walkthrough Adsorptions        |28335306  |3000020998|Paint Pro Surface Coating Inc      |CS5025    |AU|4000162104|      621 | |        |24.06.2024|25.06.2024|Paint Pro Surface Coating Inc      |      621 |          |7411011000|      0 |
|E0526853 |24.06.2024|MR-00006353: CONDENSER MOTOR            |28335313  |3000021015|RS Integrated Supply Canada Corp   |MC2002    |EA|4000146471|        1 | |        |24.06.2024|26.06.2024|RS Integrated Supply Canada Corp   |        1 |          |7411002300|      0 |
|E0526853 |24.06.2024|MR-00006353: DUAL SECTION MOTOR         |28335314  |3000021015|RS Integrated Supply Canada Corp   |MC2002    |EA|4000146471|        1 | |        |24.06.2024|26.06.2024|RS Integrated Supply Canada Corp   |        1 |          |7411002300|      0 |
|E0526853 |24.06.2024|S - Insulation                          |28335316  |3000021012|Catina Contracting                 |CS5025    |AU|4000145725|    1,738 |X|        |03.07.2024|26.06.2024|Catina Contracting                 |    1,738 |          |7411011000|      0 |
|E0526853 |24.06.2024|MR-00006381: Biohazard replace filter ki|28335322  |3000021015|RS Integrated Supply Canada Corp   |MC2002    |EA|4000160044|        1 | |        |24.06.2024|26.06.2024|RS Integrated Supply Canada Corp   |        1 |          |7411002300|      0 |
|E0526853 |24.06.2024|S - Capture cost vendor support JAN 2024|28335328  |3000021014|Sprint Mechanical Inc              |CS5025    |AU|4000162106|    3,994 | |        |24.06.2024|26.06.2024|Sprint Mechanical Inc              |    3,994 |          |7411011000|      0 |
|I0544747 |24.06.2024|MR-00006370: Electric pneumatic transduc|28335331  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000160041|        2 |X|        |24.06.2024|          |RS Integrated Supply Canada Corp   |        0 |          |7411002300|      0 |
|I0544747 |24.06.2024|S-B85 Generator, replace float switch.  |28335339  |3000020997|Toromont Industries Ltd            |CS5025    |AU|4000162137|3,155.500 | |        |24.06.2024|25.06.2024|Toromont Industries Ltd            |3,155.500 |          |7411011000|      0 |
|I0548244 |25.06.2024|S - B83 DOR1035 Fix the Photo Eye       |28339717  |3000021013|Thunder Electric Inc               |CS5025    |AU|4000114242|  944.800 | |        |25.06.2024|26.06.2024|Thunder Electric Inc               |  944.800 |          |7411011000|      0 |
|I0548244 |25.06.2024|B83 DOR1040 Replace Hinge/Lock/Brush    |28339718  |3000021013|Thunder Electric Inc               |CS5025    |AU|4000114248|2,008.500 | |        |25.06.2024|26.06.2024|Thunder Electric Inc               |2,008.500 |          |7411011000|      0 |
|I0544747 |25.06.2024|MR-00006398 Diverter Tub Spout          |28339723  |3000020995|RS Integrated Supply Canada Corp   |MC2002    |EA|4000149519|        1 | |        |25.06.2024|25.06.2024|RS Integrated Supply Canada Corp   |        1 |          |7411002300|      0 |
|I0381218 |25.06.2024|"C" -"S/D" Plumber Support B100 Shutdown|28339762  |          |Sprint Mechanical Inc              |CS5025    |AU|4000146797|   34,322 | |        |28.07.2024|          |Sprint Mechanical Inc              |        0 |          |7411011000|      0 |
|I0381218 |25.06.2024|"C" -"S/D" Plumber Support B100 Shutdown|28339763  |          |Sprint Mechanical Inc              |CS5025    |AU|4000146797|   34,322 | |        |28.07.2024|          |Sprint Mechanical Inc              |        0 |          |7411011000|      0 |
|I0381218 |25.06.2024|"C" -"S/D" Plumber Support B100 Shutdown|28339764  |          |Sprint Mechanical Inc              |CS5025    |AU|4000146797|   34,322 | |        |28.07.2024|          |Sprint Mechanical Inc              |        0 |          |7411011000|      0 |
|I0381218 |25.06.2024|"C" - "S/D" Tufsteel Gasket Changes CP  |28339768  |          |Sprint Mechanical Inc              |CS5025    |AU|4000146798|   26,869 | |        |01.07.2024|          |Sprint Mechanical Inc              |        0 |          |7411011000|      0 |
|I0544747 |25.06.2024|MR-00006399 Hour Meter                  |28339863  |3000021015|RS Integrated Supply Canada Corp   |MC2002    |EA|4000158746|        3 |X|        |25.06.2024|26.06.2024|RS Integrated Supply Canada Corp   |        3 |          |7411002300|      0 |
|I0381218 |25.06.2024|RS group MAR call-in support            |28339871  |3000021027|RS Integrated Supply Canada Corp   |MC2002    |AU|4000145440|  212.040 | |        |25.06.2024|28.06.2024|RS Integrated Supply Canada Corp   |  212.040 |          |7411011000|      0 |
|I0381218 |25.06.2024|RS group MAY call-in support            |28339901  |3000021027|RS Integrated Supply Canada Corp   |MC2002    |AU|4000145440|  212.040 | |        |25.06.2024|28.06.2024|RS Integrated Supply Canada Corp   |  212.040 |          |7411011000|      0 |
|I0381218 |25.06.2024|"S" - Sanderson - Door Closer Damage    |28339921  |3000020996|H Sanderson & Son Construction Ltd |CS5025    |AU|4000162405|  149.500 | |        |25.06.2024|25.06.2024|H Sanderson & Son Construction Ltd |  149.500 |          |7411011000|      0 |
|I0548244 |25.06.2024|MR-00006394, Bathroom Fan, B08CSHM2QR   |28339925  |3000021015|RS Integrated Supply Canada Corp   |MC2002    |EA|4000145860|        1 | |        |05.07.2024|26.06.2024|RS Integrated Supply Canada Corp   |        1 |          |7411002300|      0 |
|I0253031 |25.06.2024|MR-00006368: LED BACKLIGHT, E SERIES    |28339986  |3000020993|RS Integrated Supply Canada Corp   |MC2002    |EA|4000160043|        1 | |        |25.06.2024|25.06.2024|RS Integrated Supply Canada Corp   |        1 |          |7411002300|      0 |
|E0526853 |25.06.2024|MR-00006358, Filter Housing, P/N WF-WH20|28339991  |3000021025|RS Integrated Supply Canada Corp   |MC2002    |EA|4000138818|        1 | |        |28.06.2024|27.06.2024|RS Integrated Supply Canada Corp   |        1 |          |7411002300|      0 |
|E0392475 |25.06.2024|"S" - "S/D" - STS Screens Passivation   |28339996  |          |Superior Testing Services Inc      |CS5025    |AU|4000162501|   32,000 | |        |03.08.2024|          |Superior Testing Services Inc      |        0 |          |7411011000|      0 |
|I0381218 |25.06.2024|"S" - Thunder Overhead door alarm 1614  |28340015  |          |Thunder Electric Inc               |CS5025    |AU|4000130229|      847 |X|        |29.06.2024|          |Thunder Electric Inc               |        0 |          |7411011000|      0 |
|E0392475 |27.06.2024|"S" - Thunder Overhead door alarm 1614  |28350035  |3000021029|Thunder Electric Inc               |CS5025    |AU|4000130229|      847 | |        |29.06.2024|28.06.2024|Thunder Electric Inc               |      847 |          |7411011000|      0 |
|E0392475 |27.06.2024|"S" - "S/D" - Diff Pressure Monitoring  |28350073  |3000021026|Designtest Balance Co Ltd          |CS5025    |AU|4000162353|    1,950 | |        |27.06.2024|27.06.2024|Designtest Balance Co Ltd          |    1,950 |          |7411011000|      0 |
|E0526853 |27.06.2024|LD0 1300321709 - Battery Pack           |28350102  |          |Wajax Industrial Components        |MC2002    |EA|4000159964|        1 |X|        |27.06.2024|          |Wajax Industrial Components        |        0 |          |7411002300|      0 |
|E0392475 |27.06.2024|1300343040, Positioner,D3XNU-RXXPVA-ZFTX|28350193  |          |Wajax Industrial Components        |MC2002    |EA|4000141516|        1 | |        |27.06.2024|          |Wajax Industrial Components        |        0 |          |7411002300|      0 |
|I0544747 |28.06.2024|S-B85-LOW BATTERY ALARM                 |28355015  |3000021053|Toromont Industries Ltd            |MC2002    |AU|4000163444|4,317.680 | |        |28.06.2024|02.07.2024|Toromont Industries Ltd            |4,317.680 |          |7411011000|      0 |
|I0248629 |28.06.2024|MR-00006408: ASME lot test, Valves      |28355073  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000138327|        1 |X|        |02.07.2024|          |RS Integrated Supply Canada Corp   |        0 |          |7411002300|      0 |
|E0392475 |28.06.2024|"S" - ADM - FIMCEN Spindle Removal      |28355313  |          |ADM Stainless Inc                  |CS5025    |AU|4000161354|      500 | |        |28.06.2024|          |ADM Stainless Inc                  |        0 |          |7411011000|      0 |
|I0381218 |02.07.2024|"S" - Guild - Rental Load Bank          |28385484  |          |Guild Electric                     |CS5025    |AU|4000161512|   15,200 |X|        |06.08.2024|          |Guild Electric                     |        0 |          |7411011000|      0 |
|I0544747 |02.07.2024|B94-CHILLED WATER LINE INSULATION       |28385527  |3000021069|Catina Contracting                 |CS5025    |AU|4000164492|    1,166 | |        |02.07.2024|03.07.2024|Catina Contracting                 |    1,166 |          |7411011000|      0 |
|E0526853 |02.07.2024|S- B89 USP Rm125 Insulation repair      |28385531  |          |Catina Contracting                 |CS5025    |AU|4000147255|    2,706 | |        |03.07.2024|          |Catina Contracting                 |        0 |          |7411011000|      0 |
|I0544747 |02.07.2024|S-B96-CONDENSER FAN MOTORS              |28385553  |3000021066|Johnson Controls Inc               |CS5025    |AU|4000164495|    7,970 | |        |02.07.2024|03.07.2024|Johnson Controls Inc               |    7,970 |          |7411011000|      0 |
|I0544747 |02.07.2024|MR-00006412 Butterfly Valve             |28385560  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000159326|        1 | |        |12.07.2024|          |RS Integrated Supply Canada Corp   |        0 |          |7411002300|      0 |
|I0544747 |02.07.2024|MR-00006412 Rigid Coupling              |28385563  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000159326|        2 | |        |12.07.2024|          |RS Integrated Supply Canada Corp   |        0 |          |7411002300|      0 |
|I0253031 |02.07.2024| MR-00006400: Air circulator 18IN 115V  |28385612  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000159978|        1 |X|        |02.07.2024|          |RS Integrated Supply Canada Corp   |        0 |          |7411002300|      0 |
|E0526853 |02.07.2024|MR-00006400: Air Circulator 18in 115V   |28385614  |3000021067|RS Integrated Supply Canada Corp   |MC2002    |EA|4000159978|        1 | |        |02.07.2024|03.07.2024|RS Integrated Supply Canada Corp   |        1 |          |7411002300|      0 |
|I0253031 |02.07.2024|4757: Twist lock power sockets          |28385621  |3000021064|Thunder Electric Inc               |MC2002    |EA|4000147684|        2 | |        |02.07.2024|03.07.2024|Thunder Electric Inc               |        2 |          |7411002300|      0 |
|E0421182 |02.07.2024|S - B61-South turnstile Not Working     |28385632  |3000021051|Thunder Electric Inc               |CS5025    |AU|4000161999|    2,250 | |        |02.07.2024|02.07.2024|Thunder Electric Inc               |    2,250 |          |7411011000|      0 |
|E0421182 |02.07.2024|S - B90 May corrective actions          |28385639  |3000021052|Provincial Industrial Roofing And  |CS5025    |AU|4000164511|    5,153 | |        |02.07.2024|02.07.2024|Provincial Industrial Roofing And  |    5,153 |          |7411011000|      0 |
|E0421182 |02.07.2024|B83 Roof June corrective actions        |28385734  |3000021070|Provincial Industrial Roofing And  |CS5025    |AU|4000164601|    7,042 | |        |02.07.2024|03.07.2024|Provincial Industrial Roofing And  |    7,042 |          |7411011000|      0 |
|E0421182 |02.07.2024|S -B93 May Corrective actions–Exist Roof|28385735  |3000021070|Provincial Industrial Roofing And  |CS5025    |AU|4000164602|    2,856 | |        |02.07.2024|03.07.2024|Provincial Industrial Roofing And  |    2,856 |          |7411011000|      0 |
|E0421182 |02.07.2024|S -B95 May Corrective actions–Exist Roof|28385736  |3000021070|Provincial Industrial Roofing And  |CS5025    |AU|4000164604|    7,060 | |        |02.07.2024|03.07.2024|Provincial Industrial Roofing And  |    7,060 |          |7411011000|      0 |
|I0248629 |02.07.2024|MR-00006408: Fike ASME testing          |28385737  |3000021067|RS Integrated Supply Canada Corp   |MC2002    |EA|4000138328|        1 | |        |02.07.2024|03.07.2024|RS Integrated Supply Canada Corp   |        1 |          |7411002300|      0 |
|I0253031 |02.07.2024|MR-00006409: Pressure regulator         |28385753  |3000021063|RS Integrated Supply Canada Corp   |MC2002    |EA|4000164606|        1 | |        |02.07.2024|03.07.2024|RS Integrated Supply Canada Corp   |        1 |          |7411002300|      0 |
|E0526853 |02.07.2024|S - Tank interior surface discoloration |28385766  |          |Inox Industries Inc                |CS5025    |AU|4000158644|    7,325 |X|        |02.07.2024|          |Inox Industries Inc                |        0 |          |7411011000|      0 |
|E0526853 |02.07.2024|S - Tank interior surface discoloration |28385773  |3000021071|Inox Industries Inc                |CS5025    |AU|4000158644|8,893.500 | |        |02.07.2024|03.07.2024|Inox Industries Inc                |8,893.500 |          |7411011000|      0 |
|E0526853 |02.07.2024|S - TNK1859 - Polish and passivation    |28385780  |3000021071|Inox Industries Inc                |CS5025    |AU|4000164607|    7,325 | |        |02.07.2024|03.07.2024|Inox Industries Inc                |    7,325 |          |7411011000|      0 |
|E0526853 |02.07.2024|VANORCM3: 1" Contact head water meter   |28385792  |3000021068|VEOLIA WATER TECHNOLOGIES & SOLUTIO|MC2002    |EA|4000164609|        1 | |        |02.07.2024|03.07.2024|VEOLIA WATER TECHNOLOGIES & SOLUTIO|        1 |          |7411002300|      0 |
|E0526853 |02.07.2024|S- Replace orp sensor for COT1012       |28385794  |3000021068|VEOLIA WATER TECHNOLOGIES & SOLUTIO|CS5025    |AU|4000164610|1,510.750 | |        |02.07.2024|03.07.2024|VEOLIA WATER TECHNOLOGIES & SOLUTIO|1,510.750 |          |7411011000|      0 |
|I0548244 |03.07.2024|S - B92 MR1400 Scissor Lift Repairs     |28391295  |          |Rightway Crane &                   |CS5025    |AU|4000158020|   16,100 |X|        |20.07.2024|          |Rightway Crane &                   |        0 |          |7411011000|      0 |
|I0538357 |03.07.2024|MR-00006354, Auto Drain Pump, P/N LIB404|28391333  |3000021067|RS Integrated Supply Canada Corp   |MC2002    |EA|4000158632|        1 | |        |12.07.2024|03.07.2024|RS Integrated Supply Canada Corp   |        1 |          |7411002300|      0 |
|I0548244 |03.07.2024|S - Install new Backflow Preventers     |28391799  |3000021077|Manych Mechanical Inc              |CS5025    |AU|4000141384|    9,201 | |        |03.07.2024|04.07.2024|Manych Mechanical Inc              |    9,201 |          |7411011000|      0 |
|I0548244 |03.07.2024|S - WFN Acid Pump Replace AntiSyphon Vlv|28391839  |3000021076|Veolia Es Canada Industrial        |CS5025    |AU|4000110910|2,724.140 | |        |03.07.2024|04.07.2024|Veolia Es Canada Industrial        |2,724.140 |          |7411011000|      0 |
|I0548244 |04.07.2024|S - B92 Pump Truck Safety Inspections   |28396870  |3000021075|Rightway Crane &                   |CS5025    |AU|4000165183|1,325.490 | |        |13.07.2024|04.07.2024|Rightway Crane &                   |1,325.490 |          |7411011000|      0 |
|E0392475 |04.07.2024|"S" - "S/D" B100 shutdown Air Audit     |28396871  |          |Designtest Balance Co Ltd          |CS5025    |AU|4000145861|   76,840 |X|        |10.08.2024|          |Designtest Balance Co Ltd          |        0 |          |7411011000|      0 |
|E0392475 |04.07.2024|"S" - "S/D" B100 shutdown Air Audit     |28396872  |          |Designtest Balance Co Ltd          |CS5025    |AU|4000145861|       71 |X|        |10.08.2024|          |Designtest Balance Co Ltd          |        0 |          |7411011000|      0 |
|E0392475 |04.07.2024|"S" - "S/D" B100 shutdown Air Audit     |28396873  |          |Designtest Balance Co Ltd          |CS5025    |AU|4000145861|   76,840 |X|        |10.08.2024|          |Designtest Balance Co Ltd          |        0 |          |7411011000|      0 |
|I0168549 |04.07.2024|S - Guild - B100 UPS Battery Replace S/D|28396875  |          |Guild Electric                     |CS5025    |AU|4000159954|        1 | |        |03.10.2024|          |Guild Electric                     |        0 |          |7411011000|      0 |
|I0253031 |04.07.2024|S- Sprint- Plumbing & Steam S/D Support |28396876  |          |Sprint Mechanical Inc              |CS5025    |AU|4000148015|        1 | |        |03.10.2024|          |Sprint Mechanical Inc              |        0 |          |7411011000|      0 |
|I0544747 |04.07.2024|S-B72-THIRDFLOOR REBUILD CONTROL VALVE  |28396877  |          |Analysts Of Pneumatic Systems      |MC2002    |AU|4000166049|    5,808 | |        |04.07.2024|          |Analysts Of Pneumatic Systems      |        0 |          |7411011000|      0 |
|I0544747 |04.07.2024|S-B72-THIRDFLOOR REBUILD CONTROL VALVE  |28396878  |          |Analysts Of Pneumatic Systems      |MC2002    |AU|4000166049|      215 | |        |04.07.2024|          |Analysts Of Pneumatic Systems      |        0 |          |7411011000|      0 |
|I0544747 |04.07.2024|KBURFIEL1742523 - Parts                 |28396879  |          |Steris Canada Inc                  |MC2002    |EA|4000147275|        1 | |        |04.07.2024|          |Steris Canada Inc                  |        0 |          |7411002300|      0 |
|E0392475 |04.07.2024|1300348408, 12AVR200ET UPS Battery      |28396880  |          |Wajax Industrial Components        |MC2002    |EA|4000162245|       68 | |        |04.07.2024|          |Wajax Industrial Components        |        0 |          |7411002300|      0 |
|I0381218 |04.07.2024|MR-00006450, J34-4092-0A, L CUP EPDM    |28396881  |3000021074|RS Integrated Supply Canada Corp   |MC2002    |EA|4000161041|        4 | |        |04.07.2024|04.07.2024|RS Integrated Supply Canada Corp   |        4 |          |7411002300|      0 |
|I0381218 |04.07.2024|MR-00006450, J34-4093-0A, L CUP EPDM    |28396882  |3000021074|RS Integrated Supply Canada Corp   |MC2002    |EA|4000161041|        4 | |        |04.07.2024|04.07.2024|RS Integrated Supply Canada Corp   |        4 |          |7411002300|      0 |
|I0381218 |04.07.2024|MR-00006450, Rotor Retainer Socket Key  |28396883  |3000021074|RS Integrated Supply Canada Corp   |MC2002    |EA|4000161041|        2 | |        |04.07.2024|04.07.2024|RS Integrated Supply Canada Corp   |        2 |          |7411002300|      0 |
|I0381218 |04.07.2024|MR-00006450, Cert COMP USP Class 6      |28396884  |3000021074|RS Integrated Supply Canada Corp   |MC2002    |EA|4000161041|        1 | |        |04.07.2024|04.07.2024|RS Integrated Supply Canada Corp   |        1 |          |7411002300|      0 |
|I0381218 |04.07.2024|MR-00006450, DECL'N COMP USP Class 6    |28396885  |3000021074|RS Integrated Supply Canada Corp   |MC2002    |EA|4000161041|        1 | |        |04.07.2024|04.07.2024|RS Integrated Supply Canada Corp   |        1 |          |7411002300|      0 |
|I0544747 |04.07.2024|MR-00006447 - 1/4" Tube                 |28396886  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000158745|        6 | |        |12.07.2024|          |RS Integrated Supply Canada Corp   |        0 |          |7411002300|      0 |
