23.07.2024                                                                                         Dynamic List Display                                                                                                                                                  1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier          |Matl Group|Un|Order     |  Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                  |   Ordered|On        |G/L Acct  |Shortage|
|E0381501 |22.07.2024|S - B92 Dock 5S Lines Peeling on Floor  |28524834  |3000021421|Paint Pro Surface Coating Inc     |CS5025    |AU|4000169159|  615.250 | |        |22.07.2024|22.07.2024|Paint Pro Surface Coating Inc     |  615.250 |          |7411011000|      0 |
|E0381501 |22.07.2024|B92 Rm3300 Series Painting Required     |28524850  |3000021421|Paint Pro Surface Coating Inc     |CS5025    |AU|4000169223|      782 | |        |22.07.2024|22.07.2024|Paint Pro Surface Coating Inc     |      782 |          |7411011000|      0 |
|E0381501 |22.07.2024|B92 Sterility Lab Paint Touch Ups       |28524857  |3000021421|Paint Pro Surface Coating Inc     |CS5025    |AU|4000169224|  977.500 | |        |22.07.2024|22.07.2024|Paint Pro Surface Coating Inc     |  977.500 |          |7411011000|      0 |
|E0381501 |22.07.2024|B82 Water Damage Remediation            |28524858  |3000021421|Paint Pro Surface Coating Inc     |CS5025    |AU|4000169171|3,444.250 | |        |22.07.2024|22.07.2024|Paint Pro Surface Coating Inc     |3,444.250 |          |7411011000|      0 |
|E0381501 |22.07.2024|S-  B83 Entrance Touchups               |28524867  |3000021421|Paint Pro Surface Coating Inc     |CS5025    |AU|4000125922|  787.750 | |        |22.07.2024|22.07.2024|Paint Pro Surface Coating Inc     |  787.750 |          |7411011000|      0 |
|E0381501 |22.07.2024|B92 IMC Walkthrough - Wall Repairs      |28524878  |3000021421|Paint Pro Surface Coating Inc     |CS5025    |AU|4000169220|1,086.750 | |        |22.07.2024|22.07.2024|Paint Pro Surface Coating Inc     |1,086.750 |          |7411011000|      0 |
|I0544747 |22.07.2024|MR-00006417- 11/2 LF909M1-QT-FS         |28524886  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000141064|        1 | |        |26.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.07.2024|MR-00006452- SQD 8538SDG14              |28524923  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000141018|        1 | |        |26.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0538357 |22.07.2024|Manych PM Support                       |28524994  |          |Manych Mechanical Inc             |CS5025    |AU|4000139910|   19,218 | |        |04.08.2024|          |Manych Mechanical Inc             |        0 |          |7411011000|      0 |
|I0544747 |22.07.2024|MR-00006434- DVLV-600P-WH-CSA           |28525059  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000141589|        4 | |        |26.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.07.2024|MR-00006434- LED9A19/830-4PK            |28525063  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000141589|        4 | |        |26.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0538357 |22.07.2024|Install Automatic Dravin Vlv Both Tanks |28525066  |3000021420|Atlas Copco Compressors Canada    |CS5025    |AU|4000138471|    4,523 | |        |22.07.2024|22.07.2024|Atlas Copco Compressors Canada    |    4,523 |          |7411011000|      0 |
|I0544747 |22.07.2024|MR-00006420                             |28525071  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000139677|        3 | |        |22.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.07.2024|MR-00006420-ROD, DOWNROD,               |28525075  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000139677|        3 | |        |22.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.07.2024|MR-00006411-Edwards Signaling 105XBRMB2 |28525081  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000136687|        1 | |        |22.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.07.2024|MR-00006422- BATTERY, 12V, F2  TERMINAL |28525087  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000141458|       32 | |        |26.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.07.2024|MR-00006424- Plug 250VAC 20A L15        |28525093  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000142700|        1 | |        |26.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.07.2024|MR-00006416- 2004744 PUMP SWITCH 15 AMPS|28525099  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000142856|       10 | |        |26.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.07.2024|MR-00006436- LIGHTOLIER DIMMING         |28525105  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000132537|        5 | |        |22.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|E0381501 |22.07.2024|S -B89 USP Paint Pro Touchups           |28525110  |3000021421|Paint Pro Surface Coating Inc     |CS5025    |AU|4000168059|      805 | |        |22.07.2024|22.07.2024|Paint Pro Surface Coating Inc     |      805 |          |7411011000|      0 |
|E0381501 |22.07.2024|S- EM Plate Holder Wall Damage          |28525121  |3000021421|Paint Pro Surface Coating Inc     |CS5025    |AU|4000169253|  517.500 | |        |22.07.2024|22.07.2024|Paint Pro Surface Coating Inc     |  517.500 |          |7411011000|      0 |
|I0544747 |22.07.2024|MR-00006438- PROTECTOR SURGE,           |28525129  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000141016|        1 | |        |22.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.07.2024|MR-00006438- SQD MA8IMA24 347V          |28525130  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000141016|        1 | |        |22.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|E0381501 |22.07.2024|S- B92 Scissor Lift Pad Repairs         |28525132  |3000021419|H Sanderson & Son Construction Ltd|CS5025    |AU|4000158020|    4,577 | |        |22.07.2024|22.07.2024|H Sanderson & Son Construction Ltd|    4,577 |          |7411011000|      0 |
|I0544747 |22.07.2024|MR-00006425- MM-3000, 3MM ACTIVATED CARB|28525136  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000142854|       10 | |        |25.10.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.07.2024|MR-00006421- DUAL TECH NEUTRAL SENSE WA |28525143  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000144396|        1 | |        |26.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.07.2024|MR-00006431- GLOBAL INDUSTRIAL  COMMERCI|28525151  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000029713|        1 | |        |26.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.07.2024|MR-00006431- FLUSH INDICATOR LIGHT GREEN|28525160  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000029713|       12 | |        |26.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.07.2024|MR-00006413- Single Supply Pedal Box    |28525167  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000139627|        2 | |        |26.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0544747 |22.07.2024|MR-00006429- FLOAT VALVE                |28525174  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000147687|        3 | |        |26.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0253031 |22.07.2024|MR-00006448 Repair For Repaired LH420   |28525181  |3000021418|RS Integrated Supply Canada Corp  |MC2002    |EA|4000157933|        1 | |        |22.07.2024|22.07.2024|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0253031 |22.07.2024|MR-00006448 Repair Pump Wrightflow      |28525182  |3000021418|RS Integrated Supply Canada Corp  |MC2002    |EA|4000157933|        1 | |        |22.07.2024|22.07.2024|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0253031 |22.07.2024| MR-00006448 Repair Pump Xylem LH420    |28525183  |3000021418|RS Integrated Supply Canada Corp  |MC2002    |EA|4000157933|        1 | |        |22.07.2024|22.07.2024|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0253031 |22.07.2024|MR-00006448 Repaired SLDL/0528 SN:77380 |28525184  |3000021418|RS Integrated Supply Canada Corp  |MC2002    |EA|4000157933|        1 | |        |22.07.2024|22.07.2024|RS Integrated Supply Canada Corp  |        1 |          |7411002300|      0 |
|I0538357 |22.07.2024|MR-00006486, AAF Filter 2x24x24, 80255  |28525198  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000161596|       24 | |        |30.08.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0538357 |22.07.2024|MR-00006486, Tri-Dim Filter 2x24x24     |28525199  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000161596|       12 | |        |30.08.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|E0381501 |23.07.2024|Please make repairs in b61 mens shower  |28530880  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000169351|    1,052 | |        |23.07.2024|          |Paint Pro Surface Coating Inc     |        0 |          |7411011000|      0 |
|E0381501 |23.07.2024|B93 Paint the floor in room 135         |28530882  |          |Preferred Polymer Coatings Ltd    |CS5025    |AU|4000168711|3,755.950 | |        |01.08.2024|          |Preferred Polymer Coatings Ltd    |        0 |          |7411011000|      0 |
|I0544747 |23.07.2024|B00-SITEWIDE PARKING LIGHTS repair      |28530896  |          |Guild Electric                    |CS5025    |AU|4000159372|   12,048 | |        |23.07.2024|          |Guild Electric                    |        0 |          |7411011000|      0 |
|E0465459 |23.07.2024|"C" - External Metrology suppport       |28530917  |          |Industrial Technical Services     |CS5025    |AU|4000169356|   48,480 | |        |29.07.2024|          |Industrial Technical Services     |        0 |          |7411011000|      0 |
|E0526853 |23.07.2024|MR - 000064888 WP HOOD, 1G VERT         |28530920  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000163235|        1 | |        |23.07.2024|          |RS Integrated Supply Canada Corp  |        0 |          |7411002300|      0 |
|I0548244 |23.07.2024|B53 Fire Device Investigation           |28531057  |          |Guild Electric                    |CS5025    |AU|4000168357|      490 | |        |23.07.2024|          |Guild Electric                    |        0 |          |7411011000|      0 |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
