18.09.2024                                                                                           Dynamic List Display                                                                                                                                                    1
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier           |Matl Group|Un|Order     |   Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                   |    Ordered|On        |G/L Acct  |Shortage|
|E0392475 |23.08.2024|MR-00006554, SERVICE KIT WP50           |28764371  |3000021980|RS Integrated Supply Canada Corp   |MC2002    |EA|4000163329|         1 |X|        |23.08.2024|23.08.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0392475 |23.08.2024|"S" - Ainsworth swap 15HP motor FAI1066 |28764397  |3000021979|Ainsworth Inc                      |CS5025    |AU|4000171353|     2,800 | |        |26.08.2024|23.08.2024|Ainsworth Inc                      |     2,800 |          |7411011000|      0 |
|E0392475 |23.08.2024|"S" - Ainsworth Supply Motor Bearings   |28764415  |3000021998|Ainsworth Inc                      |CS5025    |AU|4000171353|     1,283 | |        |26.08.2024|26.08.2024|Ainsworth Inc                      |     1,283 |          |7411011000|      0 |
|E0421182 |23.08.2024|MR-00006558, Siemens Ball Vlv, 171E     |28764454  |3000021984|RS Integrated Supply Canada Corp   |MC2002    |EA|4000177251|         1 | |        |06.09.2024|25.08.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0421182 |26.08.2024|MR-00006559, Siemens Ball Vlv, 599-10214|28786630  |3000021999|RS Integrated Supply Canada Corp   |MC2002    |EA|4000177251|         1 | |        |06.09.2024|26.08.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0421182 |26.08.2024|S - B83 F&P SInk Drain Repair           |28786636  |3000022000|Manych Mechanical Inc              |CS5025    |AU|4000177745|     1,282 |X|        |18.09.2024|26.08.2024|Manych Mechanical Inc              |     1,282 |          |7411011000|      0 |
|E0421182 |26.08.2024|S - Replace Door Closer by Lobby Door   |28786639  |3000021997|Thunder Electric Inc               |CS5025    |AU|4000177746| 4,768.440 | |        |26.08.2024|26.08.2024|Thunder Electric Inc               | 4,768.440 |          |7411011000|      0 |
|E0421182 |26.08.2024|B83 DOR1041 - Deficiency Found          |28786640  |3000021997|Thunder Electric Inc               |CS5025    |AU|4000177747|       375 | |        |26.08.2024|26.08.2024|Thunder Electric Inc               |       375 |          |7411011000|      0 |
|E0421182 |26.08.2024|S - DOR1027 - Deficiency found during WO|28786642  |3000021997|Thunder Electric Inc               |CS5025    |AU|4000177748|       562 | |        |26.08.2024|26.08.2024|Thunder Electric Inc               |       562 |          |7411011000|      0 |
|E0421182 |26.08.2024|S - DOR1048 - Deficiency found during WO|28786645  |3000021997|Thunder Electric Inc               |CS5025    |AU|4000177749|     1,090 | |        |26.08.2024|26.08.2024|Thunder Electric Inc               |     1,090 |          |7411011000|      0 |
|E0421182 |26.08.2024|S - DLE1015 - Deficiency found during WO|28786648  |3000021997|Thunder Electric Inc               |CS5025    |AU|4000177750|       441 | |        |26.08.2024|26.08.2024|Thunder Electric Inc               |       441 |          |7411011000|      0 |
|E0421182 |26.08.2024|S - DOR1046 - Deficiency found during WO|28786653  |3000021997|Thunder Electric Inc               |CS5025    |AU|4000177751|   955.800 | |        |26.08.2024|26.08.2024|Thunder Electric Inc               |   955.800 |          |7411011000|      0 |
|E0535972 |26.08.2024|MR-00006538 Push Pull Device            |28786693  |3000021999|RS Integrated Supply Canada Corp   |MC2002    |EA|4000177555|         2 | |        |26.08.2024|26.08.2024|RS Integrated Supply Canada Corp   |         2 |          |7411002300|      0 |
|E0535972 |26.08.2024|MR-00006556 3/4" Tri Clamp Male Adapter |28786768  |3000021999|RS Integrated Supply Canada Corp   |MC2002    |EA|4000166098|         1 | |        |26.08.2024|26.08.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0535972 |26.08.2024|MR-00006556 1-1/2" Triclamp Male Adapter|28786769  |3000021999|RS Integrated Supply Canada Corp   |MC2002    |EA|4000166098|         1 | |        |26.08.2024|26.08.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0392475 |26.08.2024|"S" - Ainsworth swap 25HP motor FAI1046 |28786864  |3000021998|Ainsworth Inc                      |CS5025    |AU|4000171353|     7,800 | |        |26.08.2024|26.08.2024|Ainsworth Inc                      |     7,800 |          |7411011000|      0 |
|E0392475 |26.08.2024|I00 Insulation & PVC Jacket install     |28786904  |3000022051|Catina Contracting                 |CS5025    |AU|4000177874|     5,370 | |        |26.08.2024|28.08.2024|Catina Contracting                 |     5,370 |          |7411011000|      0 |
|E0392475 |26.08.2024|CIP100 Pump out                         |28786930  |3000022048|Bio Clean Services Inc             |CS5025    |AU|4000174734|     1,950 | |        |26.08.2024|28.08.2024|Bio Clean Services Inc             |     1,950 |          |7411011000|      0 |
|E0392475 |26.08.2024|I00 Cleaning equipment exterior Rm1607  |28786932  |3000022048|Bio Clean Services Inc             |CS5025    |AU|4000174734|     2,750 | |        |26.08.2024|28.08.2024|Bio Clean Services Inc             |     2,750 |          |7411011000|      0 |
|E0421182 |26.08.2024|B83 Fire Alarm- Pull station cover.     |28786970  |3000022017|Thunder Electric Inc               |CS5025    |AU|4000177938|     2,690 | |        |26.08.2024|27.08.2024|Thunder Electric Inc               |     2,690 |          |7411011000|      0 |
|E0381501 |26.08.2024|S- Equipment & Cove Base touch ups      |28786977  |3000022022|Paint Pro Surface Coating Inc      |CS5025    |AU|4000173944| 1,006.250 | |        |26.08.2024|27.08.2024|Paint Pro Surface Coating Inc      | 1,006.250 |          |7411011000|      0 |
|E0381501 |26.08.2024|S - Touchups in DSP 89                  |28786994  |3000022022|Paint Pro Surface Coating Inc      |CS5025    |AU|4000177985|     1,840 | |        |26.08.2024|27.08.2024|Paint Pro Surface Coating Inc      |     1,840 |          |7411011000|      0 |
|I0544747 |26.08.2024|S - Thunder Door Inspections            |28786999  |3000022017|Thunder Electric Inc               |CS5025    |AU|4000143826|       925 | |        |01.09.2024|27.08.2024|Thunder Electric Inc               |       925 |          |7411011000|      0 |
|I0544747 |26.08.2024|S- THUNDER Door Inspections             |28787006  |3000022017|Thunder Electric Inc               |CS5025    |AU|4000143828|       540 | |        |01.09.2024|27.08.2024|Thunder Electric Inc               |       540 |          |7411011000|      0 |
|E0465459 |26.08.2024|S - VHP1008 Service                     |28787008  |3000022019|Steris Canada Inc                  |CS5025    |AU|4000175716|11,958.860 | |        |01.02.2025|27.08.2024|Steris Canada Inc                  |11,958.860 |          |7411011000|      0 |
|U1014358 |26.08.2024|S - Sprint leak check support           |28787012  |          |                                   |CS5025    |H |4000170398|     7,178 |X|        |26.08.2024|          |                                   |         0 |          |7411011000|      0 |
|E0465459 |26.08.2024|S - VHP1009 Service                     |28787013  |3000022019|Steris Canada Inc                  |CS5025    |AU|4000175715|11,958.860 | |        |01.02.2025|27.08.2024|Steris Canada Inc                  |11,958.860 |          |7411011000|      0 |
|E0535972 |26.08.2024|S - Sprint leak check support           |28787015  |3000022018|Sprint Mechanical Inc              |CS5025    |AU|4000170398|     7,178 | |        |26.08.2024|27.08.2024|Sprint Mechanical Inc              |     7,178 |          |7411011000|      0 |
|E0381501 |27.08.2024|S - B92 Shutdown Reapirs                |28792129  |3000022022|Paint Pro Surface Coating Inc      |CS5025    |AU|4000171286| 2,127.500 | |        |27.08.2024|27.08.2024|Paint Pro Surface Coating Inc      | 2,127.500 |          |7411011000|      0 |
|E0381501 |27.08.2024|S - Site Pot hole Repairs               |28792139  |3000022020|H Sanderson & Son Construction Ltd |CS5025    |AU|4000177163| 5,140.500 | |        |28.08.2024|27.08.2024|H Sanderson & Son Construction Ltd | 5,140.500 |          |7411011000|      0 |
|E0535972 |27.08.2024|MR-00006563 Battery Lithium 3.6V 900 MAH|28792154  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000177310|         8 |X|        |27.08.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0381501 |27.08.2024|S - TT Live Washroom RM329 Repair       |28792298  |3000022020|H Sanderson & Son Construction Ltd |CS5025    |AU|4000141512|   678.500 | |        |27.08.2024|27.08.2024|H Sanderson & Son Construction Ltd |   678.500 |          |7411011000|      0 |
|I0405935 |28.08.2024|Fire panel trouble                      |28798022  |3000022036|Guild Electric                     |CS5025    |AU|4000177845|     1,160 | |        |28.08.2024|28.08.2024|Guild Electric                     |     1,160 |          |7411011000|      0 |
|E0421182 |28.08.2024|S - B83 Power Supply for Food Truck     |28798026  |3000022046|Guild Electric                     |CS5025    |AU|4000178253|     2,800 | |        |28.08.2024|28.08.2024|Guild Electric                     |     2,800 |          |7411011000|      0 |
|E0381501 |28.08.2024|S - B90 TET-  Floor Paint Touch-ups 304 |28798030  |3000022052|Preferred Polymer Coatings Ltd     |CS5025    |AU|4000178160| 2,018.550 | |        |28.08.2024|28.08.2024|Preferred Polymer Coatings Ltd     | 2,018.550 |          |7411011000|      0 |
|E0381501 |28.08.2024|S - B83 NE Brick Replacement            |28798038  |3000022100|H Sanderson & Son Construction Ltd |CS5025    |AU|4000178119|22,965.500 | |        |28.08.2024|31.08.2024|H Sanderson & Son Construction Ltd |22,965.500 |          |7411011000|      0 |
|I0253031 |28.08.2024|S - Modify autoclave carriage           |28798046  |3000022050|Atlantic Stainless Fabricators Ltd |CS5025    |AU|4000178303|       645 | |        |28.08.2024|28.08.2024|Atlantic Stainless Fabricators Ltd |       645 |          |7411011000|      0 |
|I0253031 |28.08.2024|MR-00006562 Armstrong Heat Exchanger    |28798095  |3000022034|RS Integrated Supply Canada Corp   |MC2002    |EA|4000144589|         1 | |        |28.08.2024|28.08.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0381501 |28.08.2024|S- Additional Site Pot Hole Repairs     |28798097  |3000022049|H Sanderson & Son Construction Ltd |CS5025    |AU|4000177163|       897 | |        |28.08.2024|28.08.2024|H Sanderson & Son Construction Ltd |       897 |          |7411011000|      0 |
|E0392475 |28.08.2024|MR-00006565, Spindle, Bowl hub refurb   |28798098  |3000022045|Wajax Industrial Components        |MC2002    |EA|4000161354|         1 |X|        |30.08.2024|28.08.2024|Wajax Industrial Components        |         0 |          |7411002300|      0 |
|E0421182 |28.08.2024|MR-00006561 Stella Exit Lights          |28798171  |3000022047|RS Integrated Supply Canada Corp   |MC2002    |EA|4000171105|         3 | |        |28.08.2024|28.08.2024|RS Integrated Supply Canada Corp   |         3 |          |7411002300|      0 |
|E0421182 |28.08.2024|MR- 00006531 Lumacell Emergency Battery |28798172  |3000022047|RS Integrated Supply Canada Corp   |MC2002    |EA|4000171105|         7 | |        |28.08.2024|28.08.2024|RS Integrated Supply Canada Corp   |         7 |          |7411002300|      0 |
|E0421182 |28.08.2024|MR-00006531 Light Emergency Battery Unit|28798173  |3000022047|RS Integrated Supply Canada Corp   |MC2002    |EA|4000171105|         2 | |        |28.08.2024|28.08.2024|RS Integrated Supply Canada Corp   |         2 |          |7411002300|      0 |
|E0421182 |28.08.2024|MR-00006531 3LED400 Series Extreuded Uni|28798174  |3000022047|RS Integrated Supply Canada Corp   |MC2002    |EA|4000171105|         7 | |        |28.08.2024|28.08.2024|RS Integrated Supply Canada Corp   |         7 |          |7411002300|      0 |
|I0548244 |28.08.2024|STI1018 High Temperature, Descaling     |28798239  |3000022067|Bio Clean Services Inc             |CS5025    |AU|4000178353|     5,610 | |        |03.09.2024|29.08.2024|Bio Clean Services Inc             |     5,610 |          |7411011000|      0 |
|E0381501 |29.08.2024|B90 Installation of TV in MWS area      |28803296  |3000022069|H Sanderson & Son Construction Ltd |CS5025    |AU|4000178411| 1,414.500 |X|        |12.09.2024|29.08.2024|H Sanderson & Son Construction Ltd | 1,414.500 |          |7411011000|      0 |
|U1014358 |29.08.2024|S -B60 Annex HVACs                      |28803298  |          |                                   |CS5025    |H |4000168005| 1,622.250 |X|        |29.08.2024|          |                                   |         0 |          |7411011000|      0 |
|I0544747 |29.08.2024|S -B60 Annex HVACs                      |28803299  |          |Analysts Of Pneumatic Systems      |CS5025    |H |4000168005| 1,622.250 |X|        |29.08.2024|          |Analysts Of Pneumatic Systems      |         0 |          |7411011000|      0 |
|E0381501 |29.08.2024|S - B18 West Deck Repairs               |28803300  |3000022069|H Sanderson & Son Construction Ltd |CS5025    |AU|4000178381| 2,926.750 | |        |29.08.2024|29.08.2024|H Sanderson & Son Construction Ltd | 2,926.750 |          |7411011000|      0 |
|E0465459 |29.08.2024|S- Pegram Calibration                   |28803308  |3000022068|Pegram Technologies Inc            |CS5025    |AU|4000142950|     1,790 |X|        |10.09.2024|29.08.2024|Pegram Technologies Inc            |     1,790 |          |7411011000|      0 |
|I0253031 |29.08.2024|S- Alpha Controls Calibration           |28803309  |3000022118|Alpha Controls And Instrumentation |CS5025    |AU|4000173818|       790 | |        |29.08.2024|03.09.2024|Alpha Controls And Instrumentation |       790 |          |7411011000|      0 |
|E0381501 |29.08.2024|Smoke Bypass - Hoje                     |28803457  |3000022095|Guild Electric                     |CS5025    |AU|4000173674|     1,090 | |        |03.09.2024|30.08.2024|Guild Electric                     |     1,090 |          |7411011000|      0 |
|I0548244 |29.08.2024|S- Premium Time Install                 |28803458  |3000022096|Stainless Piping Systems Inc       |CS5025    |AU|4000174608|     2,260 | |        |10.09.2024|30.08.2024|Stainless Piping Systems Inc       |     2,260 |          |7411011000|      0 |
|E0392475 |29.08.2024|MR-00006565, Spindle, Bowl hub refurb   |28803474  |3000022090|RS Integrated Supply Canada Corp   |MC2002    |EA|4000161354|         1 | |        |29.08.2024|30.08.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0381501 |29.08.2024|S-B100 Envelope Sealant Dow Corning     |28803620  |3000022098|Paint Pro Surface Coating Inc      |CS5025    |AU|4000175238|    10,350 | |        |10.09.2024|30.08.2024|Paint Pro Surface Coating Inc      |    10,350 |          |7411011000|      0 |
|E0381501 |30.08.2024|S - B60– Roof leak investigation Annex  |28808743  |3000022120|Provincial Industrial Roofing And  |CS5025    |AU|4000168216|     1,049 | |        |30.08.2024|03.09.2024|Provincial Industrial Roofing And  |     1,049 |          |7411011000|      0 |
|I0548244 |30.08.2024|MR-00006569- Cartridge Assembly         |28808756  |3000022117|RS Integrated Supply Canada Corp   |MC2002    |EA|4000161025|         1 | |        |20.09.2024|03.09.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|I0548244 |30.08.2024|MR-00006568 Cartridge Assembly          |28808757  |3000022117|RS Integrated Supply Canada Corp   |MC2002    |EA|4000161025|         1 | |        |20.09.2024|03.09.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|I0548244 |30.08.2024|MR-00006569 Replacement Trim Kit        |28808758  |3000022117|RS Integrated Supply Canada Corp   |MC2002    |EA|4000161025|         1 | |        |20.09.2024|03.09.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|I0381218 |03.09.2024|"S" - "S/D" B100 shutdown Air Audit     |28814330  |          |Designtest Balance Co Ltd          |CS5025    |AU|4000145861|    76,840 |X|        |03.09.2024|          |Designtest Balance Co Ltd          |         0 |          |7411011000|      0 |
|I0548244 |03.09.2024|S - Sprint Support Sep 2nd              |28814374  |3000022116|Sprint Mechanical Inc              |CS5025    |AU|4000178353|     4,878 | |        |03.09.2024|03.09.2024|Sprint Mechanical Inc              |     4,878 |          |7411011000|      0 |
|E0381501 |03.09.2024|S - Applied Flooring Dock Resurfacing   |28814387  |3000022122|Preferred Polymer Coatings Ltd     |CS5025    |AU|4000173674| 3,710.660 | |        |03.09.2024|03.09.2024|Preferred Polymer Coatings Ltd     | 3,710.660 |          |7411011000|      0 |
|E0381501 |03.09.2024|S - Paint Pro Dock Repairs              |28814394  |          |Paint Pro Surface Coating Inc      |CS5025    |AU|4000173674| 7,179.740 |X|        |03.09.2024|          |Paint Pro Surface Coating Inc      |         0 |          |7411011000|      0 |
|E0381501 |03.09.2024|S - Provincial Roofing Flashing         |28814401  |          |Provincial Industrial Roofing And  |CS5025    |AU|4000178293|     1,960 |X|        |03.09.2024|          |Provincial Industrial Roofing And  |         0 |          |7411011000|      0 |
|E0381501 |03.09.2024|S - Paint Pro Dock Repairs              |28814468  |3000022121|Paint Pro Surface Coating Inc      |CS5025    |AU|4000173674| 6,353.750 | |        |03.09.2024|03.09.2024|Paint Pro Surface Coating Inc      | 6,353.750 |          |7411011000|      0 |
|I0415474 |03.09.2024|S - B82 Elevators Site PM Jul           |28814521  |3000022166|Sodexo Canada Ltd                  |CS5025    |AU|4000126476|     2,724 | |        |03.09.2024|05.09.2024|Sodexo Canada Ltd                  |     2,724 |          |7411011000|      0 |
|E0421182 |03.09.2024|B94 Washer mould investigation and remed|28814569  |3000022149|Safetech Environmental Ltd         |CS5025    |AU|4000180083|     2,880 | |        |04.09.2024|04.09.2024|Safetech Environmental Ltd         |     2,880 |          |7411011000|      0 |
|E0381501 |03.09.2024|S - Provincial Roofing Flashing         |28814614  |3000022120|Provincial Industrial Roofing And  |CS5025    |AU|4000178293| 1,959.500 | |        |10.09.2024|03.09.2024|Provincial Industrial Roofing And  | 1,959.500 |          |7411011000|      0 |
|E0535972 |03.09.2024|S -B89 South Dock Missing Safety Curtain|28814624  |3000022147|Thunder Electric Inc               |CS5025    |AU|4000180090|     1,805 | |        |03.09.2024|04.09.2024|Thunder Electric Inc               |     1,805 |          |7411011000|      0 |
|I0253031 |03.09.2024|MR-00006571, J3SX-5 Steam Trap 75PSI NPT|28814691  |3000022115|RS Integrated Supply Canada Corp   |MC2002    |EA|4000178770|         1 |X|        |03.09.2024|03.09.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0526853 |03.09.2024|S - PWS1023 Ozone Generator Inspection  |28814726  |3000022189|Bwt Pharma & Biotech Inc           |CS5025    |AU|4000156702|     2,707 | |        |03.09.2024|06.09.2024|Bwt Pharma & Biotech Inc           |     2,707 |          |7411011000|      0 |
|I0548244 |04.09.2024|S - B92 TWS1001 Washer - Premium Time   |28817775  |3000022215|Stainless Piping Systems Inc       |CS5025    |AU|4000175247|     1,275 | |        |04.09.2024|09.09.2024|Stainless Piping Systems Inc       |     1,275 |          |7411011000|      0 |
|E0421182 |04.09.2024|S -  B94 Washer mold investigation      |28817831  |3000022148|Envirosafe Inc                     |CS5025    |AU|4000180083|     2,022 | |        |04.09.2024|04.09.2024|Envirosafe Inc                     |     2,022 |          |7411011000|      0 |
|E0421182 |04.09.2024|S - B83 WIR0012 Mold investigation      |28817901  |3000022165|Safetech Environmental Ltd         |CS5025    |AU|4000180343|     2,160 |X|        |17.09.2024|05.09.2024|Safetech Environmental Ltd         |     2,160 |          |7411011000|      0 |
|I0548244 |05.09.2024|MR-00006572, Sprinkler Head, VICSH155QR |28821047  |3000022214|RS Integrated Supply Canada Corp   |MC2002    |EA|4000180015|         4 | |        |05.09.2024|09.09.2024|RS Integrated Supply Canada Corp   |         4 |          |7411002300|      0 |
|E0381501 |05.09.2024|S - Site Walkways at B81/83 Repairs     |28821048  |3000022216|H Sanderson & Son Construction Ltd |CS5025    |AU|4000180648|15,306.500 | |        |05.09.2024|09.09.2024|H Sanderson & Son Construction Ltd |15,306.500 |          |7411011000|      0 |
|I0381218 |05.09.2024|"S" - "S/D" B100 shutdown Air Audit     |28821070  |3000022292|Designtest Balance Co Ltd          |CS5025    |AU|4000145861|    76,840 | |        |05.09.2024|13.09.2024|Designtest Balance Co Ltd          |    76,840 |          |7411011000|      0 |
|I0381218 |05.09.2024|iTHERM Insert TS111-  TS111-P283/0      |28821242  |3000022187|Endress Hauser Canada Ltd          |MC2002    |EA|4000178394|         2 | |        |05.09.2024|06.09.2024|Endress Hauser Canada Ltd          |         2 |          |7411002300|      0 |
|I0415474 |05.09.2024|Curb Cut (Sabin & Pasteur Ave)          |28821287  |3000022216|H Sanderson & Son Construction Ltd |CS5025    |AU|4000180758|31,843.500 | |        |05.09.2024|09.09.2024|H Sanderson & Son Construction Ltd |31,843.500 |          |7411011000|      0 |
|I0253031 |05.09.2024|MR-00006577, GFCI 20A, 125V, White      |28821305  |3000022164|RS Integrated Supply Canada Corp   |MC2002    |EA|4000180406|        20 | |        |13.09.2024|05.09.2024|RS Integrated Supply Canada Corp   |        20 |          |7411002300|      0 |
|E0421182 |06.09.2024|Veolia, 3/4" Water Meter, VANORCM75     |28826632  |3000022242|Veolia Es Canada Industrial        |MC2002    |EA|4000180937|         1 | |        |20.09.2024|10.09.2024|Veolia Es Canada Industrial        |         1 |          |7411002300|      0 |
|I0415474 |06.09.2024|B82 Landscape and Drainage Repairs      |28826651  |3000022216|H Sanderson & Son Construction Ltd |CS5025    |AU|4000180800|40,804.750 | |        |06.09.2024|09.09.2024|H Sanderson & Son Construction Ltd |40,804.750 |          |7411011000|      0 |
|I0544747 |06.09.2024|S - AUT1122 evaluation                  |28826695  |3000022186|Steris Canada Inc                  |CS5025    |AU|4000176580|     2,400 | |        |17.09.2024|06.09.2024|Steris Canada Inc                  |     2,400 |          |7411011000|      0 |
|E0392475 |06.09.2024|Aflex Pharmaline N GP hoses             |28826758  |3000022190|Tri Canada Industries Ltd          |MC2002    |EA|4000180358|         1 | |        |06.09.2024|06.09.2024|Tri Canada Industries Ltd          |         1 |          |7411002300|      0 |
|E0392475 |06.09.2024|MR-00006579, SLD SGL CL6 Kit            |28826788  |3000022350|RS Integrated Supply Canada Corp   |MC2002    |EA|4000177883|         2 |X|        |18.09.2024|17.09.2024|RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0392475 |06.09.2024|MR-00006579, USP Class 6 3.1            |28826792  |3000022350|RS Integrated Supply Canada Corp   |MC2002    |EA|4000177883|         1 |X|        |18.09.2024|17.09.2024|RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0392475 |06.09.2024|MR-00006579, Rotary Seal Face, SLD SIC  |28826793  |3000022350|RS Integrated Supply Canada Corp   |MC2002    |EA|4000177883|         4 |X|        |18.09.2024|17.09.2024|RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0392475 |06.09.2024|MR-00006579, exepdite charge            |28826795  |3000022350|RS Integrated Supply Canada Corp   |MC2002    |EA|4000177883|         1 |X|        |18.09.2024|17.09.2024|RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0392475 |06.09.2024|Aflex Pharmaline N GP hoses             |28826830  |3000022193|Tri Canada Industries Ltd          |MC2002    |EA|4000180358|         1 | |        |06.09.2024|07.09.2024|Tri Canada Industries Ltd          |         1 |          |7411002300|      0 |
|E0392475 |06.09.2024|I00 Hose Testing Assistance             |28826850  |3000022192|Sprint Mechanical Inc              |CS5025    |AU|4000181114|    12,042 | |        |06.09.2024|07.09.2024|Sprint Mechanical Inc              |    12,042 |          |7411011000|      0 |
|I0548244 |09.09.2024|MR-00006522 Window Tilt                 |28848866  |3000022214|RS Integrated Supply Canada Corp   |MC2002    |EA|4000169499|         1 | |        |09.09.2024|09.09.2024|RS Integrated Supply Canada Corp   |         1 |          |7411002300|      0 |
|E0381501 |09.09.2024|S - B92 3rd flr Repair damaged drywall  |28848870  |3000022220|Paint Pro Surface Coating Inc      |CS5025    |AU|4000144538|     7,682 | |        |09.09.2024|09.09.2024|Paint Pro Surface Coating Inc      |     7,682 |          |7411011000|      0 |
|E0392475 |09.09.2024|"S" - Inox - Drain Modifications        |28848892  |          |Inox Industries Inc                |CS5025    |AU|4000180685|     1,184 |X|        |09.09.2024|          |Inox Industries Inc                |         0 |          |7411011000|      0 |
|I0544747 |09.09.2024|S - 6M Tasks                            |28848939  |3000022213|Pharmamedsci Group                 |CS5025    |AU|4000143986|     4,063 | |        |09.09.2024|09.09.2024|Pharmamedsci Group                 |     4,063 |          |7411011000|      0 |
|E0381501 |09.09.2024|S - B91 – Roof leak investigation- Emerg|28849169  |3000022217|Provincial Industrial Roofing And  |MC2002    |AU|4000168251|     1,118 | |        |09.09.2024|09.09.2024|Provincial Industrial Roofing And  |     1,118 |          |7411011000|      0 |
|E0392475 |09.09.2024|MR-00006579, SLD SGL CL6 Kit            |28849173  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000177883|         2 |X|        |09.09.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0392475 |09.09.2024|MR-00006579, USP Class 6 3.1            |28849176  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000177883|         1 |X|        |09.09.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
|E0392475 |09.09.2024|MR-00006579, Rotary Seal Face, SLD SIC  |28849178  |          |RS Integrated Supply Canada Corp   |MC2002    |EA|4000177883|         1 |X|        |09.09.2024|          |RS Integrated Supply Canada Corp   |         0 |          |7411002300|      0 |
