23.01.2024                                                                                          Dynamic List Display                                                                                                                                                   1
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier          |Matl Group|Un|Order     |   Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                  |    Ordered|On        |G/L Acct  |Shortage|
|I0253031 |04.01.2024|REQUISITIONER: Benjamin Kwofie          |24907050  |3000016518|Paint Pro Surface Coating Inc     |CS5025    |AU|4000123158|   586.500 |X|        |23.01.2024|04.01.2024|Paint Pro Surface Coating Inc     |   586.500 |          |7411011000|      0 |
|E0526853 |04.01.2024|B89 DSP Women Change Room               |24907052  |3000016542|Paint Pro Surface Coating Inc     |CS5025    |AU|4000122880| 1,500.750 | |        |23.01.2024|05.01.2024|Paint Pro Surface Coating Inc     | 1,500.750 |          |7411011000|      0 |
|E0526853 |04.01.2024|MR-00006047, Disconnect Switch, 5336    |24907053  |3000016557|RS Integrated Supply Canada Corp  |MC2002    |EA|4000108142|         1 | |        |04.01.2024|05.01.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0253031 |05.01.2024|Mechanical rooms touch up B90           |24935581  |3000016558|Paint Pro Surface Coating Inc     |MC2002    |AU|4000123279| 2,472.500 | |        |16.01.2024|05.01.2024|Paint Pro Surface Coating Inc     | 2,472.500 |          |7411011000|      0 |
|I0253031 |05.01.2024|B90 Painting, Caulking, Floor Repair    |24935582  |3000016558|Paint Pro Surface Coating Inc     |CS5025    |AU|4000123186|   586.500 | |        |05.01.2024|05.01.2024|Paint Pro Surface Coating Inc     |   586.500 |          |7411011000|      0 |
|I0253031 |05.01.2024|PPD LED light replacemente Guild        |24935799  |3000016556|Guild Electric                    |CS5025    |AU|4000117201|     1,770 | |        |10.01.2024|05.01.2024|Guild Electric                    |     1,770 |          |7411011000|      0 |
|I0253031 |08.01.2024|1M Tasks                                |25034234  |3000016582|Manych Mechanical Inc             |CS5025    |AU|4000097673| 1,041.750 | |        |08.01.2024|08.01.2024|Manych Mechanical Inc             | 1,041.750 |          |7411011000|      0 |
|I0253031 |08.01.2024|Manych quote                            |25034235  |          |Manych Mechanical Inc             |CS5025    |AU|4000092623| 1,041.750 |X|        |08.01.2024|          |Manych Mechanical Inc             |         0 |          |7411011000|      0 |
|I0253031 |08.01.2024|Replace Ballast and Lights B90 entrance |25034236  |          |Guild Electric                    |CS5025    |AU|4000122660|     1,370 |X|        |11.01.2024|          |Guild Electric                    |         0 |          |7411011000|      0 |
|I0253031 |08.01.2024|Replace Ballast and Lights B90 entrance |25034237  |3000016580|Guild Electric                    |CS5025    |AU|4000122660|     1,370 | |        |23.01.2024|08.01.2024|Guild Electric                    |     1,370 |          |7411011000|      0 |
|E0465300 |08.01.2024|Facility Walkabout Adsorptions          |25034238  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000123516|   540.500 |X|        |08.01.2024|          |Paint Pro Surface Coating Inc     |         0 |          |7411011000|      0 |
|E0381501 |08.01.2024|REQUISITIONER: Christopher Taucar       |25034239  |3000016581|Paint Pro Surface Coating Inc     |CS5025    |AU|4000123516|   540.500 |X|        |23.01.2024|08.01.2024|Paint Pro Surface Coating Inc     |   540.500 |          |7411011000|      0 |
|E0381501 |08.01.2024|B90 Downstream Additional               |25034240  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000114377| 3,958.250 |X|        |08.01.2024|          |Paint Pro Surface Coating Inc     |         0 |          |7411011000|      0 |
|E0381501 |08.01.2024|B90 Downstream Additional               |25034241  |3000016581|Paint Pro Surface Coating Inc     |CS5025    |AU|4000114377| 3,858.250 |X|        |23.01.2024|08.01.2024|Paint Pro Surface Coating Inc     | 3,858.250 |          |7411011000|      0 |
|E0381501 |08.01.2024|B90 Pull Station Sealants               |25034242  |3000016652|Paint Pro Surface Coating Inc     |CS5025    |AU|4000114377|       529 |X|        |23.01.2024|09.01.2024|Paint Pro Surface Coating Inc     |       529 |          |7411011000|      0 |
|E0381501 |08.01.2024|Air Return Grill Wall Repairs & Sealants|25034243  |3000016581|Paint Pro Surface Coating Inc     |CS5025    |AU|4000119409|   990.500 |X|        |23.01.2024|08.01.2024|Paint Pro Surface Coating Inc     |   990.500 |          |7411011000|      0 |
|E0381501 |08.01.2024|Fire Alarm Pull station Wall Repairs    |25034244  |3000016652|Paint Pro Surface Coating Inc     |CS5025    |AU|4000119409|     2,300 |X|        |23.01.2024|09.01.2024|Paint Pro Surface Coating Inc     |     2,300 |          |7411011000|      0 |
|E0381501 |08.01.2024|B71 Exterior Door Repairs 2024          |25034245  |3000016650|H Sanderson & Son Construction Ltd|CS5025    |AU|4000123525| 4,663.260 | |        |08.01.2024|09.01.2024|H Sanderson & Son Construction Ltd| 4,663.260 |          |7411011000|      0 |
|I0253031 |09.01.2024|Manych quote                            |25061662  |3000016653|Manych Mechanical Inc             |CS5025    |AU|4000092623| 1,041.750 |X|        |09.01.2024|09.01.2024|Manych Mechanical Inc             | 1,041.750 |          |7411011000|      0 |
|I0253031 |09.01.2024|Insulate near sensing bulb in suction   |25062398  |3000016651|Catina Contracting                |CS5025    |AU|4000117739|       640 |X|        |11.01.2024|09.01.2024|Catina Contracting                |       640 |          |7411011000|      0 |
|I0253031 |09.01.2024|Repair Drain Pipe on JC                 |25062399  |3000016648|Sprint Mechanical Inc             |CS5025    |AU|4000123606|     7,134 | |        |09.01.2024|09.01.2024|Sprint Mechanical Inc             |     7,134 |          |7411011000|      0 |
|I0253031 |09.01.2024|Repair Chilled water HE                 |25062513  |3000016648|Sprint Mechanical Inc             |CS5025    |AU|4000123607|     7,868 | |        |09.01.2024|09.01.2024|Sprint Mechanical Inc             |     7,868 |          |7411011000|      0 |
|I0253031 |09.01.2024|Repair leak in CIP Pump                 |25062676  |3000016648|Sprint Mechanical Inc             |CS5025    |AU|4000123608|     1,022 | |        |09.01.2024|09.01.2024|Sprint Mechanical Inc             |     1,022 |          |7411011000|      0 |
|I0253031 |09.01.2024|Repair BFP leak                         |25062743  |3000016648|Sprint Mechanical Inc             |CS5025    |AU|4000123610|     5,005 | |        |09.01.2024|09.01.2024|Sprint Mechanical Inc             |     5,005 |          |7411011000|      0 |
|I0253031 |09.01.2024|Repair Fermenter                        |25062991  |3000016648|Sprint Mechanical Inc             |CS5025    |AU|4000123614|     5,371 | |        |09.01.2024|09.01.2024|Sprint Mechanical Inc             |     5,371 |          |7411011000|      0 |
|I0253031 |09.01.2024|SAS1079 humidifier Repair               |25063050  |3000016648|Sprint Mechanical Inc             |CS5025    |AU|4000123615|     7,510 | |        |09.01.2024|09.01.2024|Sprint Mechanical Inc             |     7,510 |          |7411011000|      0 |
|E0392475 |09.01.2024|CSW12758282, Marathon, Y378             |25063879  |3000016647|Wajax Industrial Components       |MC2002    |EA|4000123108|         1 | |        |16.02.2024|09.01.2024|Wajax Industrial Components       |         1 |          |7411002300|      0 |
|I0552673 |09.01.2024|MR-00006055, Liner, L78S24CV            |25063965  |3000016711|RS Integrated Supply Canada Corp  |MC2002    |EA|4000122847|        10 | |        |09.01.2024|11.01.2024|RS Integrated Supply Canada Corp  |        10 |          |7411002300|      0 |
|I0552673 |09.01.2024|MR-00006055, Rectifier, VS-KBPC606      |25063966  |3000016711|RS Integrated Supply Canada Corp  |MC2002    |EA|4000122847|        10 | |        |09.01.2024|11.01.2024|RS Integrated Supply Canada Corp  |        10 |          |7411002300|      0 |
|I0552673 |09.01.2024|MR-00006055, Capacitor Radial, MAL211667|25063967  |3000016711|RS Integrated Supply Canada Corp  |MC2002    |EA|4000122847|        10 | |        |09.01.2024|11.01.2024|RS Integrated Supply Canada Corp  |        10 |          |7411002300|      0 |
|I0552673 |09.01.2024|MR-00006055, Capacitor Axial, MAL2118172|25063968  |3000016711|RS Integrated Supply Canada Corp  |MC2002    |EA|4000122847|        10 | |        |09.01.2024|11.01.2024|RS Integrated Supply Canada Corp  |        10 |          |7411002300|      0 |
|I0552673 |09.01.2024|MR-00006055, Film capacitor, R82DC3100DQ|25063969  |3000016711|RS Integrated Supply Canada Corp  |MC2002    |EA|4000122847|        10 | |        |09.01.2024|11.01.2024|RS Integrated Supply Canada Corp  |        10 |          |7411002300|      0 |
|I0552673 |09.01.2024|MR-00006055, Resistor Axial, RL20S242GB1|25063970  |3000016711|RS Integrated Supply Canada Corp  |MC2002    |EA|4000122847|       100 | |        |09.01.2024|11.01.2024|RS Integrated Supply Canada Corp  |       100 |          |7411002300|      0 |
|I0253031 |09.01.2024|MR-00006056: STATIC PRESSYRE PROBE      |25064618  |3000016649|RS Integrated Supply Canada Corp  |MC2002    |EA|4000123338|         2 | |        |09.01.2024|09.01.2024|RS Integrated Supply Canada Corp  |         2 |          |7411002300|      0 |
|I0253031 |09.01.2024|Rust on SP-1: ground anchors under drain|25064620  |3000016651|Catina Contracting                |CS5025    |AU|4000123720|       930 | |        |09.01.2024|09.01.2024|Catina Contracting                |       930 |          |7411011000|      0 |
|I0253031 |09.01.2024|MR-00006057: SETRA conduit              |25064621  |3000016649|RS Integrated Supply Canada Corp  |MC2002    |EA|4000123579|         1 | |        |09.01.2024|09.01.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0253031 |09.01.2024|Storm Drain Scoping                     |25064622  |3000016648|Sprint Mechanical Inc             |CS5025    |AU|4000109809|     5,603 |X|        |09.01.2024|09.01.2024|Sprint Mechanical Inc             |     5,603 |          |7411011000|      0 |
|I0253031 |09.01.2024|B90 Propane tank                        |25064624  |3000016648|Sprint Mechanical Inc             |CS5025    |AU|4000109154|       510 |X|        |09.01.2024|09.01.2024|Sprint Mechanical Inc             |       510 |          |7411011000|      0 |
|I0253031 |09.01.2024|B90 Copper Condensate Line              |25064625  |3000016648|Sprint Mechanical Inc             |CS5025    |AU|4000105504|     3,251 |X|        |11.01.2024|09.01.2024|Sprint Mechanical Inc             |     3,251 |          |7411011000|      0 |
|E0381501 |10.01.2024|B90 Tetanus Live Repairs                |25095285  |3000016673|Paint Pro Surface Coating Inc     |CS5025    |AU|4000123651|   586.500 | |        |23.01.2024|10.01.2024|Paint Pro Surface Coating Inc     |   586.500 |          |7411011000|      0 |
|I0253031 |10.01.2024|Repair Damaged Door Gasket WIR0049      |25095286  |3000016688|Wilcox Bodies Ltd                 |CS5025    |AU|4000123813|       850 | |        |12.01.2024|11.01.2024|Wilcox Bodies Ltd                 |       850 |          |7411011000|      0 |
|I0544747 |10.01.2024|1Y Tasks                                |25095287  |3000016669|Analysts Of Pneumatic Systems     |CS5025    |AU|4000108486|     7,728 | |        |01.02.2024|10.01.2024|Analysts Of Pneumatic Systems     |     7,728 |          |7411011000|      0 |
|I0544747 |10.01.2024|6M Tasks                                |25095288  |          |Aim Industrial Inc                |CS5025    |AU|4000108468|     9,920 |X|        |01.02.2024|          |Aim Industrial Inc                |         0 |          |7411011000|      0 |
|I0253031 |10.01.2024|MR-00006058: Ballast T8                 |25095301  |3000016667|RS Integrated Supply Canada Corp  |MC2002    |EA|4000117201|        18 | |        |10.01.2024|10.01.2024|RS Integrated Supply Canada Corp  |        18 |          |7411002300|      0 |
|I0544747 |10.01.2024|1Y Tasks                                |25095303  |3000016671|Acp Lock & Security Inc           |CS5025    |AU|4000112869|       430 | |        |01.03.2024|10.01.2024|Acp Lock & Security Inc           |       430 |          |7411011000|      0 |
|E0381501 |10.01.2024|B61 Kitchenette Mould Assessment        |25095393  |3000016668|Safetech Environmental Ltd        |CS5025    |AU|4000123855|     1,390 | |        |10.01.2024|10.01.2024|Safetech Environmental Ltd        |     1,390 |          |7411011000|      0 |
|E0381501 |10.01.2024|B83 Cafeteria Mould Assessment          |25095394  |3000016668|Safetech Environmental Ltd        |CS5025    |AU|4000123868|     1,690 | |        |10.01.2024|10.01.2024|Safetech Environmental Ltd        |     1,690 |          |7411011000|      0 |
|I0548244 |10.01.2024|MR-00006060: Battery A14-00012          |25095395  |3000016757|RS Integrated Supply Canada Corp  |MC2002    |EA|4000110875|         1 | |        |10.01.2024|12.01.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0544747 |10.01.2024|6M Tasks                                |25095397  |3000016672|Aim Industrial Inc                |CS5025    |AU|4000108468|    12,320 | |        |01.02.2024|10.01.2024|Aim Industrial Inc                |    12,320 |          |7411011000|      0 |
|E0526853 |10.01.2024|MR-00006061: GASKET                     |25095398  |3000017067|RS Integrated Supply Canada Corp  |MC2002    |EA|4000123470|         1 | |        |10.01.2024|19.01.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|E0526853 |10.01.2024|MR-00006061: SIGHT GLASS                |25095399  |3000016807|RS Integrated Supply Canada Corp  |MC2002    |EA|4000123470|         1 | |        |10.01.2024|15.01.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|E0526853 |10.01.2024|MR-00006061: O-RING                     |25095400  |3000017067|RS Integrated Supply Canada Corp  |MC2002    |EA|4000123470|         1 | |        |10.01.2024|19.01.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0253031 |11.01.2024|MR-00006062: 1 PAN HEAD                 |25125543  |3000016711|RS Integrated Supply Canada Corp  |MC2002    |EA|4000123869|       300 |X|        |11.01.2024|11.01.2024|RS Integrated Supply Canada Corp  |       300 |          |7411002300|      0 |
|I0253031 |11.01.2024|MR-00006062: 1 1/2 PAN HEAD             |25125544  |3000016711|RS Integrated Supply Canada Corp  |MC2002    |EA|4000123869|       300 |X|        |11.01.2024|11.01.2024|RS Integrated Supply Canada Corp  |       300 |          |7411002300|      0 |
|I0253031 |11.01.2024|Repair Damaged Door Gasket WIR0049      |25125545  |3000016709|Wilcox Door Service Inc           |CS5025    |AU|4000123813|       850 |X|        |11.01.2024|11.01.2024|Wilcox Door Service Inc           |       850 |          |7411011000|      0 |
|I0253031 |11.01.2024|Insulation required                     |25125619  |3000016712|Catina Contracting                |CS5025    |AU|4000123994|       940 | |        |22.01.2024|11.01.2024|Catina Contracting                |       940 |          |7411011000|      0 |
|I0253031 |11.01.2024|replace flat panel fixture              |25125727  |3000016710|Guild Electric                    |CS5025    |AU|4000122660|       415 | |        |23.01.2024|11.01.2024|Guild Electric                    |       415 |          |7411011000|      0 |
|I0381218 |12.01.2024|"S" - PSR - Polish Sightglass Triferrule|25158347  |          |Candex Solutions Canada Inc       |CS5025    |AU|4000115014|     2,100 |X|        |12.01.2024|          |Candex Solutions Canada Inc       |         0 |          |7411011000|      0 |
|I0415474 |12.01.2024|Road Plate rental Salk Street           |25158361  |3000016758|H Sanderson & Son Construction Ltd|CS5025    |AU|4000123969| 3,438.500 | |        |12.01.2024|12.01.2024|H Sanderson & Son Construction Ltd| 3,438.500 |          |7411011000|      0 |
|I0405935 |12.01.2024|Elevator Inspection                     |25158366  |3000016808|Sodexo Canada Ltd                 |CS5025    |AU|4000123625| 4,903.200 | |        |12.01.2024|15.01.2024|Sodexo Canada Ltd                 | 4,903.200 |          |7411011000|      0 |
|E0526853 |12.01.2024|MR-00006063, Vane pump, PA0800AN0NN0000 |25158367  |3000016954|RS Integrated Supply Canada Corp  |MC2002    |EA|4000123828|         1 | |        |12.01.2024|17.01.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|E0526853 |12.01.2024|MR-00006063, Marathon motor, 4805       |25158368  |3000016954|RS Integrated Supply Canada Corp  |MC2002    |EA|4000123828|         1 | |        |12.01.2024|17.01.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0253031 |12.01.2024|Bottle Rental Renewal                   |25158370  |3000016759|Evoqua Water Technologies Ltd     |CS5025    |AU|4000124225| 3,188.640 |X|        |23.01.2024|12.01.2024|Evoqua Water Technologies Ltd     | 3,188.640 |          |7411011000|      0 |
|I0253031 |12.01.2024|MR-00006064: Complete relief assembly   |25158374  |3000016757|RS Integrated Supply Canada Corp  |MC2002    |EA|4000123111|         1 | |        |12.01.2024|12.01.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0253031 |12.01.2024|MR-00006064: First check module         |25158375  |3000016757|RS Integrated Supply Canada Corp  |MC2002    |EA|4000123111|         1 | |        |12.01.2024|12.01.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0253031 |12.01.2024|MR-00006064: Second check module        |25158376  |3000016757|RS Integrated Supply Canada Corp  |MC2002    |EA|4000123111|         1 | |        |12.01.2024|12.01.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0544747 |15.01.2024|MR-00006065,Magnetic Contactor,LC1D50G7 |25244743  |3000016807|RS Integrated Supply Canada Corp  |MC2002    |EA|4000075709|         1 | |        |15.01.2024|15.01.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0544747 |15.01.2024|MR-00006065,Contactor Coil,LX1D6G7      |25244744  |3000016807|RS Integrated Supply Canada Corp  |MC2002    |EA|4000075709|         1 | |        |15.01.2024|15.01.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0544747 |15.01.2024|MR-00006065,Aux Contact, LAD8N11        |25244745  |3000016807|RS Integrated Supply Canada Corp  |MC2002    |EA|4000075709|         1 | |        |15.01.2024|15.01.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|E0381501 |15.01.2024|Paint Request to Cylinder & Cart        |25244747  |3000016809|Paint Pro Surface Coating Inc     |CS5025    |AU|4000124373|       529 | |        |15.01.2024|15.01.2024|Paint Pro Surface Coating Inc     |       529 |          |7411011000|      0 |
|E0381501 |15.01.2024|B89 Mech Rm:128                         |25244748  |3000016809|Paint Pro Surface Coating Inc     |CS5025    |AU|4000123157| 5,433.750 | |        |17.01.2024|15.01.2024|Paint Pro Surface Coating Inc     | 5,433.750 |          |7411011000|      0 |
|E0381501 |15.01.2024|B54 Mech Rm.168                         |25244749  |3000016809|Paint Pro Surface Coating Inc     |CS5025    |AU|4000123157| 1,753.750 | |        |17.01.2024|15.01.2024|Paint Pro Surface Coating Inc     | 1,753.750 |          |7411011000|      0 |
|E0381501 |15.01.2024|B58 Mech Rm                             |25244750  |3000016809|Paint Pro Surface Coating Inc     |CS5025    |AU|4000123157| 1,592.750 | |        |17.01.2024|15.01.2024|Paint Pro Surface Coating Inc     | 1,592.750 |          |7411011000|      0 |
|E0381501 |15.01.2024|B89 Penthouse Mech Rm                   |25244751  |3000016809|Paint Pro Surface Coating Inc     |CS5025    |AU|4000123157| 1,983.750 | |        |17.01.2024|15.01.2024|Paint Pro Surface Coating Inc     | 1,983.750 |          |7411011000|      0 |
|E0381501 |15.01.2024|B89 Freight Elevator                    |25244752  |3000016809|Paint Pro Surface Coating Inc     |CS5025    |AU|4000123157| 2,432.250 | |        |15.01.2024|15.01.2024|Paint Pro Surface Coating Inc     | 2,432.250 |          |7411011000|      0 |
|E0381501 |15.01.2024|B90 Downstream Repairs                  |25244753  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000123117|   862.500 |X|        |16.01.2024|          |Paint Pro Surface Coating Inc     |         0 |          |7411011000|      0 |
|E0381501 |15.01.2024|B89 DSP Area Audit Prep                 |25244755  |3000016809|Paint Pro Surface Coating Inc     |CS5025    |AU|4000124291| 1,667.500 | |        |15.01.2024|15.01.2024|Paint Pro Surface Coating Inc     | 1,667.500 |          |7411011000|      0 |
|I0253031 |15.01.2024|MR-00006066: O-RING 210                 |25244757  |3000016806|RS Integrated Supply Canada Corp  |MC2002    |EA|4000121609|         1 | |        |15.01.2024|15.01.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0253031 |15.01.2024|MR-00006066: O-RING 228                 |25244758  |3000016806|RS Integrated Supply Canada Corp  |MC2002    |EA|4000121609|         1 | |        |15.01.2024|15.01.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0253031 |15.01.2024|MR-00006066: TRI-RING EPDM              |25244759  |3000016806|RS Integrated Supply Canada Corp  |MC2002    |EA|4000121609|         1 | |        |15.01.2024|15.01.2024|RS Integrated Supply Canada Corp  |         1 |          |7411002300|      0 |
|I0544747 |15.01.2024|C - B93 SHUTDOWN SUPPORT                |25244765  |3000016952|Sprint Mechanical Inc             |CS5025    |AU|4000124505|    31,831 | |        |15.01.2024|17.01.2024|Sprint Mechanical Inc             |    31,831 |          |7411011000|      0 |
|E0381501 |15.01.2024|CHI1063 & 65 paint over the covers      |25244766  |3000016809|Paint Pro Surface Coating Inc     |CS5025    |AU|4000124508|   586.500 | |        |15.01.2024|15.01.2024|Paint Pro Surface Coating Inc     |   586.500 |          |7411011000|      0 |
|E0381501 |15.01.2024|S- B90 Diphtheria Live                  |25244767  |3000016809|Paint Pro Surface Coating Inc     |CS5025    |AU|4000111300| 1,316.750 | |        |22.01.2024|15.01.2024|Paint Pro Surface Coating Inc     | 1,316.750 |          |7411011000|      0 |
|E0381501 |15.01.2024|S- B90 Wall Touch Ups Room 133          |25244768  |3000016809|Paint Pro Surface Coating Inc     |CS5025    |AU|4000124511| 1,368.500 | |        |15.01.2024|15.01.2024|Paint Pro Surface Coating Inc     | 1,368.500 |          |7411011000|      0 |
|E0392475 |15.01.2024|"S" - Steam Specialty - PLC Update      |25244769  |          |Candex Solutions Canada Inc       |CS5025    |AU|4000124489|     2,465 |X|        |15.01.2024|          |Candex Solutions Canada Inc       |         0 |          |7411011000|      0 |
|I0253031 |16.01.2024|STI1021 Mech 301 insulation             |25276609  |3000016955|Catina Contracting                |CS5025    |AU|4000123994|       990 | |        |22.01.2024|17.01.2024|Catina Contracting                |       990 |          |7411011000|      0 |
|I0548244 |16.01.2024|B92 2600s cover for piping and drain    |25276610  |3000016955|Catina Contracting                |CS5025    |AU|4000124607|       750 | |        |16.01.2024|17.01.2024|Catina Contracting                |       750 |          |7411011000|      0 |
|E0392475 |16.01.2024|"S" - Prosys - APC for investigation    |25276611  |          |Candex Solutions Canada Inc       |CS5025    |AU|4000123955|     5,820 |X|        |01.02.2024|          |Candex Solutions Canada Inc       |         0 |          |7411011000|      0 |
|E0526853 |16.01.2024|B89 MR128 Various insulation repairs    |25276612  |3000016955|Catina Contracting                |CS5025    |AU|4000123718|     3,270 | |        |19.01.2024|17.01.2024|Catina Contracting                |     3,270 |          |7411011000|      0 |
