25.04.2024                                                                                        Dynamic List Display                                                                                                                                                 1
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier          |Matl Group|Un|Order     |   Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                  |Ordered|On        |G/L Acct  |Shortage|
|I0552673 |25.04.2024|MR-00006268: METRIC V-BELT              |28010641  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000142238|         4 | |        |03.05.2024|          |RS Integrated Supply Canada Corp  |     0 |          |7411002300|      0 |
|I0253031 |25.04.2024|S - Dock plate on B90 NE dock not level |28010642  |          |Wilcox Door Service Inc           |CS5025    |AU|4000140858|   603.690 | |        |25.04.2024|          |Wilcox Door Service Inc           |     0 |          |7411011000|      0 |
|E0526853 |25.04.2024|S - B89E HVAC valve repair              |28010643  |          |Thunder Electric Inc              |CS5025    |AU|4000104360|     1,530 | |        |25.04.2024|          |Thunder Electric Inc              |     0 |          |7411011000|      0 |
|U1025695 |25.04.2024|S - B89 HVAC Float switch replacement   |28010644  |          |                                  |CS5025    |AU|4000142926|       540 |X|        |25.04.2024|          |                                  |     0 |          |7411011000|      0 |
|E0526853 |25.04.2024|S - B89 HVAC Float switch replacement   |28010645  |          |Thunder Electric Inc              |CS5025    |AU|4000142926|       540 | |        |25.04.2024|          |Thunder Electric Inc              |     0 |          |7411011000|      0 |
|E0381501 |25.04.2024|S - B91QCRM QUARTERLY GEMBA DEFECT LIST |28010646  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000141003|   585.750 | |        |25.04.2024|          |Paint Pro Surface Coating Inc     |     0 |          |7411011000|      0 |
|E0381501 |25.04.2024|#1981: Materials for QCRM Area Repair   |28010647  |          |Paint Pro Surface Coating Inc     |MC2002    |EA|4000141003|         1 | |        |25.04.2024|          |Paint Pro Surface Coating Inc     |     0 |          |7411002300|      0 |
|E0526853 |25.04.2024|MR-00006269 Opto 22 SNAP-IDC5-SW        |28010648  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000142812|         1 | |        |25.04.2024|          |RS Integrated Supply Canada Corp  |     0 |          |7411002300|      0 |
|E0381501 |25.04.2024|S - B95 1st Floor Lab Repairs           |28010649  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000142928| 2,275.500 | |        |25.04.2024|          |Paint Pro Surface Coating Inc     |     0 |          |7411011000|      0 |
|E0381501 |25.04.2024|#1980: Materials B95 Main Floor Labs    |28010650  |          |Paint Pro Surface Coating Inc     |MC2002    |EA|4000142928|         1 | |        |25.04.2024|          |Paint Pro Surface Coating Inc     |     0 |          |7411002300|      0 |
|E0465459 |25.04.2024|MR-00006271: Pump SWITCH 15 AMPS        |28010651  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000142856|        10 | |        |03.05.2024|          |RS Integrated Supply Canada Corp  |     0 |          |7411002300|      0 |
|E0465459 |25.04.2024|S - APS Balance Valve                   |28010652  |          |Analysts Of Pneumatic Systems     |CS5025    |AU|4000138686|     1,500 | |        |25.04.2024|          |Analysts Of Pneumatic Systems     |     0 |          |7411011000|      0 |
|I0253031 |25.04.2024|MR-00006272: Rotolock Gaskets assorted  |28010653  |          |RS Integrated Supply Canada Corp  |MC2002    |EA|4000140881|         3 | |        |25.04.2024|          |RS Integrated Supply Canada Corp  |     0 |          |7411002300|      0 |
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
